Song,Artist,Album,Lyrics
"""Sa'yo""",KZ Tandingan,"""Soul Supremacy""","

Kay rami bang nagpapalipad sa hangin
Ngunit ni isa, walang kasing katulad mo
Kung tumama tingin sa akin, pa'no sasabihin?
Pagkakataon ay 'wag palipasin
Ikaw ay aking paiibigin, ohh

Tila may bumubulong sa damdamin, ohh
Ako'y sa'yo, para sa'yo
Ikaw lang talaga'ng panaginip
Doon ako'y samahan mo
Habang puso ko ay umaawit
Sa'yo, sa'yo, sa'yo

Masyado na ba akong nahahalata?
Obvious na obvious, natataranta
Pinagpapawisan at nakanganga
'Di makatitig sa'yong mga mata
Don't you wanna know me though?
Not much of a Romeo
'Di kita matanong nang maayos
Baluktot pa kasi mag-Tagalog
I wanna take you out of movie days
Just choose a day, but not choose today
Sky's going up but you and me
So let's go do whatever suites your taste
Malinis naman ang intensyon ko
But if I act too nice, baka i-friendzone mo, haha
Tamang diskarte (For real), 'wag kang maarte

Sana'y sabihin mo, kung gusto mong sagutin
Ang tanong, 'wag lang sa tingin
Woah, 'wag kang matulala
Dali na lumapit ka sa akin, dalian mo na
Sa'king tabi ikaw ay sumabay (Kanina para sumabay)
Sulyap mo'y nahahalata
Mata mo ay parang nababalisa
Damang-dama ang ibig mong sabihin
Subukan mo kaya kung pwede sa akin 'pagkat
Sagutin kita ng tama
'Pag nalaman ay baka hindi mo na makaya
Gusto pa man din kita
Lumapit ka na dito, chance mo na

Ikaw lang talaga'ng panaginip
Doon ako'y samahan mo
Habang puso ko ay umaawit
Sa'yo, sa'yo, sa'yo
Ikaw lang talaga'ng panaginip
Doon ako'y samahan mo
Habang puso ko ay umaawit
Sa'yo, sa'yo, sa'yo
"
"""Mahal Ko O Mahal Ako""",KZ Tandingan,"""Soul Supremacy""","

Dalawa kayo sa buhay ko
At ako ngayon ay kailangan nang mamili
Isa lang ang maaari
Alam mong narito ako
Lagi para sa iyo
Mahal kita ng labis
Ngunit iba ang iyong nais

At siya'y narito
Alay sa ki'y wagas na pag-ibig
Nalilito
Litong litong lito

Sino ang iibigin ko
Ikaw ba na pangarap ko
O siya bang kumakatok sa puso ko
Oh anong paiiralin ko
Isip ba o ang puso ko
Nalilito litong litong lito

Sinong pipiliin ko
Mahal ko o mahal ako

Kahit di ako ang mahal mo
Kung mananatili ako sa yo
Ay baka matutunan mo rin
Na ako'y iyong ibigin

At kung sadyang siya'y tapat
Baka sakaling pagdaan ng araw
Matutunan ko rin ang ibigin siya

Sino ang iibigin ko
Ikaw ba na pangarap ko
O siya bang kumakatok sa puso ko
Oh anong paiiralin ko
Isip ba o ang puso ko
Nalilito litong litong lito
Sinong pipiliin ko

Ang nais ko ay maranasan
Ang umibig at masuklian din ng pag-ibig

Sino ang iibigin ko
Ikaw ba na pangarap ko
O siya ba
Oh anong paiiralin ko
Isip ba o ang puso ko
Nalilito litong litong lito
Litong litong lito
Sinong pipiliin ko
Mahal ko o mahal ako
"
"""11:59""",KZ Tandingan,No Album,"

I heard you talking in your sleep
Wake up, baby, talk to me
I could take it so you don't have to lie
All these questions in my head
What you doing in my bed
If you can't take it, you gonna have to say goodbye

Somethings on your mind middle of the night
Better let it out
I'm giving you a chance
Better make it right tonight

Cause nobody knows what a minute holds
60 seconds in make or break the life
I'm not holding on about to let go
You better speak yourself because you're running out of time
11:59

Tell me where you wanna be, oh
What the hell is the wrong with me
I've been loving you for a way too long

Somethings on your mind middle of the night
Better let it out
I'm giving you a chance
Better make it right tonight

Nobody knows what a minute holds
60 seconds in make or break the life
I'm not holding on about to let go
You better speak yourself because you're running out of time
11:59

You're right upon where you can win or lose
When when you gonna learn to play by the rules
Its a matter of seconds before you regret

Nobody knows what a minute holds
60 seconds in make or break the life
I'm not holding on about to let go
You better speak yourself because you're running out of time
11:59...
"
"""Ako'y Isang Pinoy""",KZ Tandingan,No Album,"

Ako'y isang Pinoy sa puso't diwa
Pinoy na isinilang sa ating bansa
Ako'y hindi sanay sa wikang mga banyaga
Ako'y Pinoy na mayroong sariling wika

Si Gat Jose Rizal nuo'y nagwika
Siya ay nagpangaral sa ating bansa
Ang hindi raw magmahal sa sariling wika
Ay higit pa ang amoy sa mabahong isda

Wikang pambansa ang gamit kong salita
Bayan kong sinilangan
Hangad kong lagi ang kalayaan

Aron ka makasabot
Bisay-on ta
Gisabot kini
Aron masayod ka

Haluan ug Tagalog
Nang makasabay ka
Sama-samahin at pag-isahin
Ang mga kataga

Iaruga, ipaglaban mo, Ipagmalaki
Di ka dapat mahiya na kayumanggi
Lahing Pilipino
Ipakita umaalab ang puso
Bisan asa ibutang
Palabang-palaban
Kahit kailan, kahit saan
Di aatras sa laban
Ito ay dugong palaban
Napakayaman sa kultura at kasaysayan

Pilipinas, bayan kong sinilangan
Kalayaan tangi kong Hangad, oohhh...

Pinoy ako sa isip ko't puso ko't diwa
Sa puso't diwa ako ay pinoy
Ako'y isang pinoy

Pinoy ako sa isip ko't puso ko't diwa
Sa puso't diwa ako ay pinoy...
"
"""Ako'y Sa'yo, Ika'y Akin Lamang""",KZ Tandingan,No Album,"

Ohhh...
Ikaw na ang may sabi
Na ako'y mahal mo rin
At sinabi mong
Ang pag-ibig mo'y 'di magbabago

Ngunit bakit sa tuwing ako'y lumalapit ika'y lumalayo
(Ohhh...)
Puso'y laging nasasaktan pag may kasama kang iba
'Di ba nila alam
Tayo'y nagsumpaan
Na ako'y sa'yo at ika'y akin lamang
(Ohhh...)
Ika'y akin lamang

Kahit anong mangyari
Ang pag-ibig ko'y sa 'yo pa rin
At kahit ano pa
Ang sabihin nila'y ikaw pa rin
Ang mahal
Maghihintay ako kahit kailan
Kahit na umabot man ako'y nasa langit na

At kung 'di ka makita
Makikiusap ka'y Bathala
Na ika'y hanapin at sabihin
Ipaalala sa iyo
Ang nakalimutang sumpaan
Na ako'y sa'yo at ika'y akin lamang
(Na ako'y mahal mo rin
At sinabi mong
Ang pag-ibig mo'y 'di magbabago)

Umasa kang maghihintay ako kahit kailan (Kahit Kailan)
Kahit na (kahit na) umabot man ako'y nasa langit na
At kung 'di ka makita makikiusap kay Bathala
Na ika'y hanapin at sabihin, Ipaalala sa iyo
Ang nakalimutang sumpaan
Na ako'y sa'yo at ika'y akin lamang
"
"""Bagong Umaga""",KZ Tandingan,No Album,"

Darating din ang umaga
Na ako ay masaya
Darating din ang panahon
Kalungkutan ay maibabaon

Sa pag-usad ng umaga sa bukang-liwayway
Baon ang pag-ibig na aking taglay

Unti-unting bubuuin ang pag-ibig na nawalay sa akin
Iingatan na ang puso ko sa sakit na dala ng mundo
Babangon na ako sa pagkahimlay
Dadalhin ang pag-asang ikaw ang nagbigay

Darating din ang umaga
Ngingiti at tatawa
Darating din ang gabing
Makakatulog na ng mahimbing

Sa pag-usad ng umaga sa bukang-liwayway
Baon ang pag-ibig na ikaw ang nagbigay

Unti-unting bubuuin ang pag-ibig na nawalay sa akin
Iingatan na ang puso ko sa pait na dala ng mundo
Babangon na ako sa pagkahimlay
Dadalhin ang pag-asang ikaw ang nagbigay

Babangon na ako
Babangon na ako
Babangon na ako
Babangon na ako

Unti-unting bubuuin ang pag-ibig na nawalay sa akin
Iingatan na ang puso ko sa sakit na dala ng mundo
Unti-unting bubuuin ang pag-ibig na nawalay sa akin
Iingatan na ang puso ko sa sakit na dala ng mundo

Dumating na ang umaga
Ako ngayon ay masaya
"
"""Bagong Yugto""",KZ Tandingan,No Album,"

Paano ba magsisimula ang ating istorya
Kung di pa tapos ang nakaraan
Paano ba magbubukas ang ating kabanata
Kung 'di pa sarado sa nakalipas

Baka ito ay bagong yugto
Bagong yugto, oh
Ikaw at ako, oh

Mangangambang ang puso'y buksan
Sa walang katiyakan
At ako na naman ay muling masaktan
Ano kaya ang nakasulat sa bawat talata
Ng mga susunod na pahina

Baka ito ay bagong yugto
Bagong yugto, oh
Bagong yugto
Bagong yugto
Bagong yugto, oh

Paano malalampasan 'to
Kung bawat hakbang ay dala-dala ko ang mundo
Paano ba tatawirin ang dilim na naghahari
At tanggapin na may liwanag pasulong

Baka ito ay bagong yugto
Bagong yugto, oh
May bukas sa tayo
May bukas sa tayo
May bukas sa tayo
May bukas sa tayo
"
"""Balay Ni Mayang""",KZ Tandingan,No Album,"

Anhi-a ko diri sa balay
Kay gimingaw na ko nimo gamay
Ayaw na pagdugay-dugay

Pagdali na'g anhi kay
Ganahan ko kitang duha diri mugpahuway

Nagsakit ang akong dughan
(Oh Inday, bakit ba?)
Ikaw lang ang hinungdan
(Ako lang at walang iba)
Makahilak sad kog ahat
(Ano ba ang nagawa ko?)
Akong kasing-kasing imong gikawat

Anhi-a ko dri sa balay
(Chill ka lang at akoây malapit na)
Kay gimingaw na ko nimo gamay
Ayaw na pagdugay-dugay
Pagdali na'g anhi kay
Ganahan ko kitang duha diri mugpahuway
Ganahan ko kitang duha diri mugpahuway

Ayaw ko pahuwata, nagluha naming akong mata
Busa hinaot nga unta kitang duha magkita na

Sa labas na ako ng iyong bahay
Maglabing-labing lang kanuna
Kaligayahan moây ibibigay
Hulmigason mura og kamay
Parang dugo na puro anay
Murag atong gugma na dili mamatay
Haaay
"
"""Bayaning Tunay""",KZ Tandingan,"""Songs From Home""","

[Gary V:]
Bawat araw ay may digmaan
Di mo man lang nakikita ang kalaban

[RVA:]
Balot na balot sa panablang saplot
Halos walang pahinga

[ZZP:]
At kagipita'y hindi nila iniinda
[POPS:]
Di man lang makapiling ang pamilya
[Erik:]
Ang maglingkod ang kanilang isinumpa
[Angeline:]
Kahit buhay pa nila ang nakataya

[Sam C:]
Kailangan na sila ay tulungan
[KZ:]
Hindi natin sila dapat kalimutan
[Lea:]
Sino pa ba kundi tayo-tayo rin
Ang kikilos para sa bayan natin

[Martin:]
Saludo, saludo
Sa inyong kabayanihan
[Ogie:]
Salamat, salamat
Sa inyong pagmamalasakit
[Piolo:]
Mahal namin kayo, ng taos puso
[Martin / Ogie / Piolo:]
Bayaning tunay kayo

[Bamboo:]
Saludo, saludo
Sa inyong kabayanihan
[Ely:]
Salamat, salamat
Sa inyong pagmamalasakit
[Rico:]
Mahal namin kayo, ng taos puso
Bayaning Tunay kayo

[Lani:]
Kayrami ng mga nasawi
Sa puso natin sila'y Mananatili
[Morissette:]
Hindi sa ganito matatapos ito
[Janine:]
Magsama-sama na tayo

[Christian B / Kyla:]
Saludo, saludo
Sa inyong kabayanihan
[Jed and Klarisse:]
Salamat, salamat
Sa inyong pagmamalasakit
[Jason Dy / Noel C / Nyoy:]
Mahal namin kayo, ng taos puso
Bayaning tunay kayo

[All (with aria by Lara Maigue):]
Saludo, saludo
Sa inyong kabayanihan
Salamat, salamat
Sa inyong pagmamalasakit
Mahal namin kayo, ng taos puso
Bayaning tunay kayo
Bayaning tunay kayo
"
"""Can't Wait To Say I Do""",KZ Tandingan,No Album,"

Today, I wear my whites,
The kind that's once a lifetime,
I feel like on a high
Like my tummy's filled with butterflies,
I've been waiting for this day
A long wait, but it's worthwhile
Can't wait to finally say,
Only hellos, no more goodbyes,

Open up the curtains,
Coz I'm walking down the aisle
I might be running coz I'm certain,
It's the beginning
Of the rest of our lives

Can't wait to say I do
Can't wait to say I do
Can't wait to say I do
I do

I'm in my suit and tie
Knees are shaking, love, not gonna lie
But no, I can't deny, getting hitched has
Got me super psyched, yeah
Coz walking through that door is the woman I've been praying for
And as I look you in the eye
Today my best friend is gonna be my wife

Open up the curtains,
Coz I'm walking down the aisle
I might be running coz I'm certain,
It's the beginning
Of the rest of our lives

Can't wait to say I do
Can't wait to say I do
Can't wait to say I do
I do
Can't wait to say I do
Can't wait to say I do
Can't wait to say I do
I do

I can't wait to say I do
Oh, I can't wait to say I do
Can't wait to say
Can't wait to say
Can't wait to say
I do
"
"""Dito Ka Lang""",KZ Tandingan,No Album,"

Dito ka lang sa aking tabi
Pag 'di ka nakikita 'di na mapakali
Ako'y tinamaan sa'yo ng matindi
Ikaw lang nasa isip araw man o gabi

'Di ko alam anong nagawa
Para sa akin ay
Ikaw mapunta
Pero 'di na bibitawan pa

Dito ka lang
Dito ka lang, oh

Hey
'Di pa ba halata?
Sa tuwing tinititigan ka'y
'Di pa rin makapaniwala
Akin ka ba talaga?
O panaginip lang ba?
Kung hindi 'to tunay
Ay 'di na nakakatuwa

'Di na biro biro
Tinitibok ng puso
Sigurado na akong maniniguro

Dito ka lang sa aking tabi
Pag 'di ka nakikita 'di na mapakali
Ako'y tinamaan sa'yo ng matindi
Ikaw lang nasa isip araw man o gabi

'Di ko alam anong nagawa
Para sa akin ay
Ikaw mapunta
Pero 'di na bibitawan pa

Dito ka lang
Dito ka lang, oh

Listen
'Wag ka ng umalis
Mabilis kita mamimiss
Sa'kin lang 'yong tingin please
I insist, 'di madali
They say you're out of my league
And I completely agree
Why me?
Wala namang gayuma
Siguro may nagawang tama
Chamba man o sadya ang pagkahulog mo sa akin
'Di ka na pwede sa'kin bawiin
You're mine, all mine
It's like I ordered a regular
But I got myself a premium
Found something so rare
I'm so elated I could keep them
Kaya 'di ko masisi kung madami nakatitig
Mapupungay na mata, matatamis na mga ngiti
Minsan pa nga napapaisip kung ika'y nagpapanggap
Na tao lang pero galing pala sa langit
Bumagsak lang sa'kin
Oh akin ka na
'Gang tingin na lang iba
Papakawalan pa? 'Di na
Sa tabi ko dito ka

Dito ka lang sa aking tabi
Pag 'di ka nakikita 'di na mapakali
Ako'y tinamaan sa'yo ng matindi
Ikaw lang nasa isip araw man o gabi

Dito ka lang sa aking tabi
Pag 'di ka nakikita 'di na mapakali
Ako'y tinamaan sa'yo ng matindi
Ikaw lang nasa isip araw man o gabi

'Di ko alam anong nagawa
Para sa akin ay
Ikaw mapunta
Pero 'di na bibitawan pa
Pero 'di na bibitawan pa
Pero 'di na bibitawan pa

Dito ka lang
Dito ka lang, oh
Dito ka lang, oh oh oh oh
Oh oh oh oh
Dito ka lang
Oh oh oh oh
Dito ka lang
Dito ka lang
Dito ka lang, oh
"
"""Dodong""",KZ Tandingan,No Album,"

Dodong, wa ko damha
Na ikaw ug ako, ma-usa
Sa kadaghang gi-agian, klase-klaseng problema
Ikaw, wa gyud taw'n nibiya

Dodong, akong angkunon
Nahadlok ko, di ta magdayun
Sa kadaghang dalaga, klase-klaseng kagwapa
Wa nako ni asang pilion

Dodong, wa kay pares
Ikaw lang nihuwat sa akong yes
Wa pay nakalahutay, ikaw ra ang nidugay
Wa gyud taw'n nibungat ug goodbye

Dodong, wa ko nasayud
Na magdugay ta bisan lisud
Maglalis ginagmay, basta way bulagay
Mao kita nilahutay

Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh-ooh

Dodong, salamat baya ha
Na naa ra gihapon ka
Na wa ka nibuhi ug mas nigunit pa kay
Karon mag-I do na ta
"
"""Feel Good Pilipinas""",KZ Tandingan,No Album,"

Feel the beat, feel the init!
Sa iyong galing, we can do it!
Feel the beat, feel the init!
'Di sumusuko, wala kang limit

Sa kanya-kanyang silid, ang iniisip
Bagong umaga ay sisilip
Mga pangarap na, nag-iinit
Just go for it, at makakamit!

No need to wait
(Just shake it, share it)
I-feel ang pusong umaawit
(Just shake it, share it)

(La,la,la,la) Light and joy ko'y ikaw
(La,la,la,la) Sumisikat parang araw
(La,la,la,la) Ipapasa sa natatanaw
Sa saya ay mapapagalaw

I-share ang liwanag at ligaya,
Feel good, Pilipinas
Feel good Kapamilya!

I-share ang sigla at pag-asa,
Feel good, Pilipinas
Feel good Kapamilya!

Sa bawat galaw ay kasabay ka
We share one beat, tayo'y iisa
Walang namang nag-iba...
Bawat kapwa Pinoy, Kapamilya!

No need to wait (Just shake it, share it)
I-feel ang pusong umaawit
(Just shake it, share it)

(La,la,la,la) Light and joy ko'y ikaw
(La,la,la,la) Sumisikat parang araw
(La,la,la,la) Ipapasa sa natatanaw
Sa saya ay mapapagalaw

I-share ang liwanag at ligaya,
Feel good, Pilipinas
Feel good Kapamilya!
I-share ang sigla at pag-asa,

Feel good, Pilipinas
Feel good Kapamilya!

Sa haba ng ating pagsasama
Hindi na maaaring wala ka
Sa ligaya, wala kang kapalit
Kaya gusto ko'y
Just shake it, share it!

(La,la,la,la) Light and joy ko'y ikaw...
(La,la,la,la) Sumisikat parang araw.
(La,la,la,la) Ipapasa sa natatanaw...
Sa saya ay mapapagalaw.
I-share ang liwanag at ligaya,
Feel good, Pilipinas
Feel good Good Kapamilya!

I-share ang sigla at pag-asa,
Feel good, Pilipinas
Feel good Kapamilya!

Feel the beat, feel the init!
Sa iyong galing, we can do it!
Feel the beat, feel the init!

'Di sumusuko, wala kang limit
Feel the beat, feel the init!
With light and joy, we can do it!
"
"""Gabay""",KZ Tandingan,No Album,"

Bawat galaw ay ating pasya, kung lalaban o sasama
Pag-ibig ay kulay at tiwala'y tumatatag pag tunay

May lakas na galing sa tubig, at sa puso mo'y mahika
Bibigyang dangal ang pamana, pag liwanag ang 'yong dala
Magkaisa nang tumibay, at di mahihiwalay
Tatatag wag lamang matakot

Na subukan (At magtiwala tayong kanyang gabay)
Na subukan (At magtiwala tayong kanyang gabay)
Na subukan (At magtiwala tayong kanyang gabay)
Na subukan (At magtiwala tayong kanyang gabay)

Nasaktan man puso, dapat mong buksan
Sa pamilyang iyong kanlungan
Kahit may alitan, pag-aalangan
Pangamba at takot dapat tanggalin

May lakas na galing sa tubig, at sa puso mo'y mahika
Bibigyang dangal ang pamana, pag liwanag ang 'yong dala
Magkaisa nang tumibay, at di mahihiwalay
Tatatag wag lamang matakot

Na subukan (At magtiwala tayong kanyang gabay)
Na subukan (At magtiwala tayong kanyang gabay)
Na subukan (At magtiwala tayong kanyang gabay)
Na subukan (At magtiwala tayong kanyang gabay)

Ahh, una mong hakbang tulad ng akin lang, di mabibigo
Lumipas iwan, aral tandaan, buhay magbago

May lakas na galing sa tubig, at sa puso mo'y mahika
Bibigyang dangal ang pamana, pag liwanag ang 'yong dala
Magkaisa nang tumibay, at di mahihiwalay
Tatatag wag lamang matakot

Na subukan (At magtiwala tayong kanyang gabay)
Na subukan (At magtiwala tayong kanyang gabay)
Na subukan (At magtiwala tayong kanyang gabay)
Na subukan (At magtiwala tayong kanyang gabay)

Kumandra, Kumandra
Kumandra, Kumandra
Kumandra, Kumandra
Kumandra, Kumandra
"
"""Halik Sa Hangin""",KZ Tandingan,No Album,"

Ang ikli ng panahon na binigay sa amin
Pag-ibig na para lang isang halik sa hangin

Ang ikli ng panahon na binigay sa amin
Pag-ibig na para lang isang halik sa hangin
Sandali lang nabuhay ang pusong ito
At ngayon nagdurugo

Dahil nga ngayon wala na ako doon
Sa piling niya mayroon
Pag-asa pa ba
Sana lang ay magkaroon
Isa pang pagkakataon
Na ibalik pa ang kahapon
Nung kasama ko siya
Nung ako ay masaya
Nung ako ay masaya
Nung ako ay masaya
Nung ako ay masaya

Sabik na sabik na akong makasama siya
Gusto kong humalik sa labi at mga pisngi niya
Pwede bang ibalik pa yung pag-ibig naming dal'wa
O wala na talaga

Dahil nga ngayon wala na ako doon
Sa piling niya mayroon
Pag-asa pa ba
Sana lang ay magkaroon
Isa pang pagkakataon
Na ibalik pa ang kahapon
Nung kasama ko siya
Nung ako ay masaya
Nung ako ay masaya
Nung ako ay masaya
Nung ako ay masaya

Napakasakit ng dinaranas ko ngayon
Para bang ako'y sinaksak at sa puso ko'y binaon
Ang pinakamahaba at makalawang na balisong
Para din wala ng buhay ang katawan ko
Bulong ng bulong ng bulong ang hangin
Tapusin ko na itong paghihirap ko
Mahirap harapin ang panahon kung wala na siya talaga sakin
Hindi ko na kaya yon
Kailangan ko yung pag-ibig na ibig ibigay noon
Yung mga araw na may araw pa akong nakikita
Bago nawala ang liwanag sa aking kapaligiran
Bago pa nangyari na bumagsak ang aking mundo
Bago nawasak ang lahat ng mga pinapangarap ko
Di ko na yata talaga kaya manatiling ganito
Naubusan nako ng luha umiiyak ng dugo
At kahit masama sana maunawaan mo po
Ayoko lang na masaktan sa tuwing maaalala ko

Nung ako ay masaya
Nung ako ay masaya
Nung ako ay masaya

Ang ikli ng panahon na binigay sa amin
Pag-ibig na para lang isang halik sa hangin
"
"""Have Yourself A Merry Little Christmas""",KZ Tandingan,No Album,"

Have yourself a merry little Christmas
Let your heart be light
From now on
Your troubles will be out of sight

Have yourself a merry little Christmas
Make the Yuletide gay
From now on
Your troubles will be miles away

Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more

Through the years
We all will be together
If the Fates allow
Hang a shining star upon the highest bough

Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more

Through the years
We all will be together
If the Fates allow
Hang a shining star upon the highest bough

And have yourself a merry little Christmas
Have yourself a merry little Christmas
So have yourself a merry little Christmas now
"
"""Huli na, HULI NA""",KZ Tandingan,No Album,"

Sa bawat tinatagong lihim
May bumabalot na dilim

Sa bawat lupang pinang lilibing
Merong hukay na lumalalim
Di mo mapipigil ang kahapon sa pag silip
Ang buhay na inutang, ang sukli ay mapait
Lahat ng tinatago sa ilalim ng buwan
Pagka bukas araw ay sinisikatan

Ang katotohanan ba ay ibubunyag mo?
O ang katotohanan ang s'yang magbubunyag sa'yo
Pag amin na lang ang natitira
Mali ay di na maitatatama
Wala ka nang magagawa
Lahat ay huli na
Huli na

HULI NA
(Huli huli huli)
Huli na
HULI NA
(Huli huli huli)
Huli na

Ano pang hinintay?
Yan di kana mapalagay
Nakaraan a pinagtatakpan
Nakahanap na ng paraan
Para malaman
Lahat ng tinatago
Ang yong kasakiman at baho
Ang pagkatao mong nabubulok
Mga sekreto mo na lamang loob
'Tang na loob
Unahan mo na
Sinasabi ko sabihin mo na
Dahil sinusuka ka na
Di kinakaya ng iyong konsensya
Talaga bang hahayaan mo pa
Pinaka mamahal mo ay mawala
Lalo na't kapag pag nalaman niya
Kung sino kang talaga?

Ang katotohanan ba ay ibubunyag mo?
O ang katotohanan ang s'yang magbubunyag sa'yo?
Pag amin na lang ang natitira
Mali ay di na maitatama
Wala ka nang magagawa
Lahat ay huli na
Huli na

HULI NA
(Huli huli huli)
Huli na
HULI NA
(Huli huli huli)
Huli na
HULI NA
(Huli huli huli)

Di maikakaila
Di mabanggit ng labi
Ngunit di natatago ng mata

Huli
Huli
Huli
Huli
Huli
Huli

Ang katotohanan ba ay ibubunyag mo?
O ang katotohanan ang s'yang magbubunyag sa'yo?
Pag amin na lang ang natitira
Mali ay di na maitatama
Wala ka nang magagawa
Lahat ay huli na
Huli na

HULI NA
(Huli huli huli)
Huli na
HULI NA
(Huli huli huli)
Huli na
HULI NA
"
"""Ikaw Lang Ang Mamahalin""",KZ Tandingan,No Album,"

Sa bawat pag-ikot ng ating buhay
May oras kailangang na maghiwalay
Puso'y lumaban man, walang magagawa
Saan ka, kailan ka muling mahahagkan

Magkulang man sa 'tin itong sandali
Alam ko na tayo'y magkikitang muli
Hangga't may umaga pa na haharapin
Ikaw lang ang mamahalin

Puso'y lumaban man, walang magagawa
Saan ka, kailan ka muling mahahagkan

Magkulang man sa 'tin itong sandali
Alam ko na tayo'y magkikitang muli
Hangga't may umaga pa na haharapin
Ikaw lang ang mamahalin
Ikaw lang ang mamahalin
"
"""Imposible (Remix)""",KZ Tandingan,No Album,"

[KZ:]
Nanahimik ako dito, nagkakape naka de-kwatro
Ilang linggo ng nasa kwarto
Pinto'y naka sarado't, said na ang luha ko
'Di mo ba nakikita? Tapos na ang kabanata
Pagbukas ng bintana, nakadungaw mga tala
Lungkot ay lumisan na
Kung usapang seryoso ang kailangan mo
Pasensya na't 'di ko maibibigay
'Wag magmakaawa wala kang mapapala
Wala na 'kong balak magbalik at lumuha

Imposible, imposible
Sa pelikula lang yan nangyayari
Ang simple, ganun lang kasimple
Hinding-hindi mabubura ang nangyari
Parang ayoko na
Ayoko na ata, ayoko na nga
Ayoko na ata, ayoko na nga
Ayoko na ata, ayoko na nga sa'yo...
Imposible, imposible ang hinihiling mo...

Tatlong oras akong sa kanto,
Naghihintay na parang aso
Ilang beses nang nangyari yun
Wala na bang bago? Nagsasayang lang ang oras ko
At nalaman ko, nadulas ang barkada mo
May pinupuntahan ka raw sa may Baclaran
'Wag magmakaawa wala kang mapapala
Wala na 'kong balak magbalik at lumuha

Imposible, imposible
Sa pelikula lang yan nangyayari
Ang simple, ganun lang kasimple
Hinding-hindi mabubura ang nangyari
Parang ayoko na
Ayoko na ata, ayoko na nga
Ayoko na ata, ayoko na nga
Ayoko na ata, ayoko na nga sa'yo...
Imposible, imposible ang hinihiling mo...

[Shanti Dope:]
Kamusta? Alam kong ayaw mo ko kausapin
Salitang ako't ikaw bulong na lang sa hangin
'Di pa tamang panahon 'to para usisain
Katotohanang hindi na bago sa'yo pag inamin
Sinasalo mo lang ako kahit alam mo
Na 'di ikaw yung babaeng dapat ginaganto
Kaso lang mukhang pagod ka na kakaunawa
Panahon na din yata maalalang 'di na ko bata
Para makipaglaro ng damdamin sa katulad mo
Paglayo na lang ba yung sagot sa pagkukulang ko
Siguro nga hindi pa ko handa tumaya
'Di ka lang maniniwala pag sinabing 'di sadya

[KZ:]
Imposible, imposible
Sa pelikula lang yan nangyayari
Ang simple, ganun lang kasimple
Hinding-hindi mabubura ang nangyari
Parang ayoko na
Ayoko na ata, ayoko na nga
Ayoko na ata, ayoko na nga
Ayoko na ata, ayoko na nga sa'yo...
Imposible, imposible ang hinihiling mo...

Imposible, imposible ang hinihiling mo...
"
"""Isang Linggong Pag-Ibig""",KZ Tandingan,No Album,"

Lunes
Nang tayo'y magkakilala
Martes
Nang tayo'y muling nagkita
Miyerkules
Nagtapat ka ng yong pag-ibig
Huwebes
Ay inibig din kita
Biyernes
Ay puno ng pagmamahalan
Mga puso natin ay sadyang nag-aawitan
Sabado
Tayo'y biglang nagkatampuhan
At pagsapit ng linggo giliw ako'y iyong iniwan

O kay bilis ng iyong pagdating
Pag-alis mo'y sadyang kay bilis din
Natulog akong ikaw ang kapiling
Ngunit wala ka nang ako'y gumising

O kay bilis ng iyong pagdating
Pag-alis mo'y sadyang kay bilis din
Ang pagsinta mo na sadyang kay sarap
Sa isang iglap lang, nawala...
Nawala ring lahat...

Lunes
Nang tayo'y magkakilala
Martes
Nang tayo'y muling nagkita
Miyerkules
Nagtapat ka ng yong pag-ibig
Huwebes
Ay inibig din kita
Biyernes
Ay puno ng pagmamahalan
Mga puso natin ay sadyang nag-aawitan
Sabado
Tayo'y biglang nagkatampuhan
At pagsapit ng linggo giliw ako'y iyong iniwan

O kay bilis ng iyong pagdating
Pag-alis mo'y sadyang kay bilis din
Natulog akong ikaw ang kapiling
Ngunit wala ka nang ako'y gumising

O kay bilis ng iyong pagdating
Pag-alis mo'y sadyang kay bilis din
Ang pagsinta mo na sadyang kay sarap
Sa isang iglap lang...
Nawala...
Nawala ring lahat...

Lunes, Martes, Miyerkules
Huwebes, Biyernes, Sabado, Linggo...
Naa la la la la la la la la la la la la...

O kay bilis ng iyong pagdating
Pag-alis mo'y sadyang kay bilis din
Natulog akong ikaw ang kapiling
Ngunit wala ka nang ako'y gumising

O kay bilis ng iyong pagdating
Pag-alis mo'y sadyang kay bilis din
Ang pagsinta mo na sadyang kay sarap
Sa isang iglap lang...
Nawala...
Nawala...
Ohhhhâ¦
Paggising ko, wala ka na
Ooh, ooh, ooh, hmmm...

Nawala ring lahat...
"
