Song,Artist,Album,Lyrics
"""Life I Chose""",Julie Anne San Jose,No Album,"

Even though sometimes I feel like giving up 
I donât know why coz I still chose my life with you. 
Even if the rain would fall down soon enough 
Still donât know why 
Coz I chose to live my life with you.

Life with you is like magic 
And I feel blessed 
Though sometimes we tragic 
What had we missed 
Explains all the logic 
I donât treat relationships like a game of project 
Just so you know 
I can get emotional about it 
But I'm tryinâ to find solution 
So we could go about it 
This problem is soo person-al 
So crucial to the point that deep inside we dyinâ 
Hell nah 
That ainât soo me 
Why is it lonely 
You already had me 
Donât cha really know me 
We have enough time to adjust 
You and I is suppose to be build with trust and not lust 
So stressed out 
But yet 
We donât wanna get out 
Though itâs killinâ us softly everytime dwell out 
Donât want to end this like a lonely song 
But when itâs on 
Then itâs on 
Until we gone 
Thatâs soo wrong.

Even though sometimes I feel giving up 
I donât know why coz I still chose my life with you. 
Even if the rain would fall down soon enough 
Still donât know why 
Coz I chose to live my life with you.

Life I chose is the life that Iâve always been dreaminâ 
With you alone just completes the whole season 
How can I explain things without gettinâ mad 
After what we had that be soo sad 
Heart break get off my system 
Letâs try get back to how we started 
You know it 
The mutual attraction 
Observinâ every little move and every action 
See you laughân 
You know though 
That Iâll move mountains for you 
Seriously!I can be a fool for you 
Definitely! 
Not the choice but if you say so. 
No need to go away 
Would you stay with me here though 
Lookinâ for answers 
Arenât you sick of this 
Bypolar love searchinâ for the missinâ dove 
Naturally 
We rotate round love and hate 
Wait 
But for loves sake 
Letâs shape things up and have faith love.

Even though sometimes I feel like giving up 
I donât know why coz I still chose my life with you. 
Even if the rain would fall down soon enough 
Still donât know why 
Coz I chose to live my life with you.

Choose here, choose there 
Better play fair 
Do the walky talky to the atmosphere 
Treat me just right girl you know you ma queen 
Most beautiful thing that anybody had ever seen 
Donât ever look around seekinâ for them trouble 
Iâm right here and Iâll serve you on the double 
Look at the right sign 
Here baby if you mind 
You know you need me like I need you for a lifetime.

Even though sometimes I feel like giving up 
I donât know why coz I still chose my life with you. 
Even if the rain would fall down soon enough 
Still donât know why 
Coz I chose to live my life with you...[4x]
"
"""Maghintay""",Julie Anne San Jose,No Album,"

Darating ba
Ang mga sagot
Kapag nahanap na
Wala na bang lungkot
Pag-ibig lang naman
Ang nais makamtan
Hahanapin ba
O sadyang mag-aabang

Pipilitin ko
Pipiliin mo kaya ako
Kung piliin ko
Na maghintay
Na maghintay

Hindi panahon
Ang sagisag ng pag-ibig ko
Kundi pagkakataon
Na aking niyayapos at ayaw pakawalan
Ngunit ano'ng magagawa
Kung ako'y iwasan
Hahanapin ba
O pakakawalan na lang

Pipilitin ko
Pipiliin mo kaya ako
Kung piliin ko
Na maghintay
Na maghintay

Sa'yo
Magbubukas ang langit
Pag-ibig ay lalapit
Ooohhh
Pag-asa'y kumakapit
Araw nati'y sasapit din

Pipilitin ko
Pipiliin mo kaya ako
Kung piliin ko
Na maghintay
Na maghintay

Pipilitin ko
Pipiliin mo kaya ako
Kung piliin ko
Na maghintay
Na maghintay

Sa'yo
Maghihintay sa'yo
"
"""Magic Ng Pasko""",Julie Anne San Jose,No Album,"

Ang Ligayang hanap ng puso maaring magkatotoo
Dahil may bituing nag - niningning handa kang dinggin

Kailangan lang maniwala lahat ay magagawa at
Walang imposible lahat pwedeng - pwede

Maniwala sa Magic ng Pasko ang wish mo ay magkakatotoo
Dahil ang Magic ng Pasko alam na ang hiling ng puso mo

Libreng mangarap maniwala lahat ay posible
Kaya ang Magic na sagot sayong hiling
Ngayong pasko'y yakapin natin

Maniwala sa Magic ng Pasko ang wish mo ay magkakatotoo
Dahil ang Magic ng Pasko alam na ang hiling ng puso mo
"
"""Muli""",Julie Anne San Jose,No Album,"

Sa mundong ito'y
Walang tiyak
Puso'y pwedeng mabuo
O mabiyak
Ngunit sa bawa't laban
Ay mayroong kasangga
Sa bawa't pagsubok
Ay mayroong kinakailangan

Ikaw
Ang aking sandalan
Siyang pinagkukunan
Ng tapang, ng lakas
Ay ikaw
Walang katumbas
Ang iyong pinamalas
Pag-ibig na wagas
Ikaw ang haligi
Ikaw ang ilaw
At binibilang ang mga araw
Na ikaw
Ay mayakap muli

Malayo man o nasa tabi lamang
Pag-ibig mo ang
Nagsisilbing kalasag
Dahil sa bawa't laban
Ikaw ay kasangga
Sa bawa't pagsubok
Ikaw ang kinakalingan

Ikaw
Ang aking sandalan
Siyang pinagkukunan
Ng tapang, ng lakas
Ay ikaw
Walang katumbas
Ang iyong pinamalas
Pag-ibig na wagas
Ikaw ang haligi
Ikaw ang ilaw
At binibilang ang mga araw
Na ikaw
Ay mayakap muli

Sa mundong ito'y
Walang tiyak
Puso'y pwedeng mabuo
O mabiyak
"
"""Nasaan Na Ang Dating Tayo""",Julie Anne San Jose,No Album,"

Tayo ay masaya pag sama-sama
Hawak kamay tayo sa bawat problema
Ikaw, ako, tayo ay isang pangarap
Ngunit isang iglap nagbago ang lahat
Araw ay naglaho, nagtago, nawala ang init
Paggising kay dilim maging kayo'y naglaho rin

Nasaan na, nasa'n ang dating tayo
Sa'n nagpunta, sa'n nagtago, bakit ba naglaho?
Hindi titigil, hindi susuko
Hanggang kayo'y makita at minsan pang mayakap
Ang ligayang dati ay anong sarap
Muli tayong lahat

Kung alam niyo lang ako'y naliligaw
Kailangan ko kayo sa aking buhay
Kaya't magbalik na aking mga mahal

Nasaan na, nasa'n ang dating tayo
Sa'n nagpunta, sa'n nagtago, bakit ba naglaho?
Hindi titigil, hindi susuko
Hanggang kayo'y makita at minsan pang mayakap
Ang ligayang dati ay anong sarap
Muli tayong lahat
"
"""Nobela""",Julie Anne San Jose,No Album,"

Ngumiti kahit na napipilitan
Kahit pa sinasadya
Mo akong masaktan paminsan-minsan
Bawat sandali na lang
Tulad mo ba akong nahihirapan
Lalo't naiisip ka
Di ko na kaya pa na kalimutan
Bawat sandali na lang

At aalis magbabalik
At uuliting sabihin
Na mahalin ka't sambitin
Kahit muling masaktan
Sa pag-alis
Ako'y magbabalik
At sana naman

Sa isang marikit na alaala'y
Pangitaing kay ganda
Sana nga'y pagbigyan
Na ng tadhana
Bawat sandali na lang
Sumabay sa biglang pagkabahala't
Lumabis ang pagtataka
Tunay na pagsintang di alintana
Bawat sandali na lang

At aalis magbabalik
At uuliting sabihin
Na mahalin ka't sambitin
Kahit muling masaktan
Sa pag-alis
Ako'y magbabalik
At sana naman

Ngumiti kahit na napipilitan
Kahit na sinasadya
Mo akong masaktan paminsan-minsan
Bawat sandali na lang

At aalis magbabalik
At uuliting sabihin
Na mahalin ka't sambitin
Kahit muling masaktan
Sa pag-alis
Ako'y magbabalik
At sana naman
"
"""Nothing's Gonna Change My Love For You""",Julie Anne San Jose,No Album,"

If I had to live my life without you near me
The days would all be empty
The nights would seem so long
With you I see forever, oh, so clearly
I might have been in love before
But it never felt this strong

Our dreams are young and we both know
They'll take us where we want to go
Hold me now, touch me now
I don't want to live without you

Nothing's gonna change my love for you
You oughta know by now how much I love you
One thing you can be sure of
I'll never ask for more than your love
Nothing's gonna change my love for you
You oughta know by now how much I love you
The world may change my whole life through
But nothing's gonna change my love for you

If the road ahead is not so easy
Our love will lead the way for us
Like a guiding star
I'll be there for you if you should need me
You don't have to change a thing
I love you just the way you are

So come with me and share the view
I'll help you see forever too
Hold me now, touch me now
I don't want to live without you

Nothing's gonna change my love for you
You oughta know by now how much I love you
One thing you can be sure of
I'll never ask for more than your love
Nothing's gonna change my love for you
You oughta know by now how much I love you
The world may change my whole life through
But nothing's gonna change my love for you

Nothing's gonna change my love for you
You oughta know by now how much I love you
One thing you can be sure of
I'll never ask for more than your love
Nothing's gonna change my love for you
You oughta know by now how much I love you
The world may change my whole life through
But nothing's gonna change my love for you

Nothing's gonna change my love for you
You oughta know by now how much I love you
One thing you can be sure of
I'll never ask for more than your love
Nothing's gonna change my love for you
You oughta know by now how much I love you
The world may change my whole life through
But nothing's gonna change my love for you

Nothing's gonna change my love for you
"
"""Nothing's Gonna Stop Us Now""",Julie Anne San Jose,No Album,"

Looking in your eyes I see a paradise
This world that I found is too good to be true
Standing here beside you, want so much to give you
This love in my heart that I'm feeling for you

Let 'em say we're crazy, I don't care 'bout that
Put your hand in my hand baby, don't ever look back
Let the world around us, just fall apart
Baby, we can make it if we're heart to heart

And we can build this dream together
Standing strong forever
Nothing's gonna stop us now
And if this world runs out of lovers
We'll still have each other
Nothing's gonna stop us, nothing's gonna stop us now

I'm so glad I found you, I'm not gonna lose you
Whatever it takes, I will stay here with you
Take it to the good times, see it through the bad times
Whatever it takes is what I'm gonna do

Let 'em say we're crazy, what do they know
Put your arms around me baby, don't ever let go
Let the world around us, just fall apart
Baby, we can make it if we're heart to heart

And we can build this dream together
Standing strong forever
Nothing's gonna stop us now
And if this world runs out of lovers
We'll still have each other
Nothing's gonna stop us, nothing's gonna stop us

Oooh, all that I need is you
All that I ever need
And all that I wanna do
Is hold you forever, ever and ever

And we can build this dream together
Standing strong forever
Nothing's gonna stop us now
And if this world runs out of lovers
We'll still have each other
Nothing's gonna stop us, nothing's gonna stop us...

And we can build this dream together
Standing strong forever
Nothing's gonna stop us now (nothing's gonna stop us...)
And if this world runs out of lovers
We'll still have each other
Nothing's gonna stop us, nothing's gonna stop us now
Ohhh, yeah
"
"""Pag-Ibig Na Kaya""",Julie Anne San Jose,No Album,"

'Di na maalala, pa'no nagsimula
Ikaw ang laging nasa isip ko bawat araw
Laging ikaw ang aking nakikita
Ano ba ang nadarama ko
T'wing ikaw ay kasama
Ganyan din ang nadarama ko
Tuwing ika'y lalapit sa akin
Ako'y parang natutulala
'Di ko malaman ang sasabihin ko

Pag-ibig nga kaya
Pareho ang nadarama
Ito ba ang simula
'Di na mapipigilan
Pag-ibig nga ito
Sana'y 'di matapos ang nadaramang ito
Pag-ibig nga kaya ito
(Pag-ibig nga kaya ito)
Hooh... 'pagkat nararamdaman
Pag-ibig ating nang natagpuan

Malalaman mo lamang ang nararamdaman
Kung ako ay magiging ikaw
Damdamin nati'y magsama
Laman ng puso ko'y ganyan din
Ikaw ay narito na sa akin
'Di ko hahayaang mawalay
Dito ka sa aking piling

Pag-ibig nga kaya
Pareho ang nadarama
Ito ba ang simula
'Di na mapipigilan
Pag-ibig nga ito
Sana'y 'di matapos ang nadaramang ito
Pag-ibig nga kaya ito
(Pag-ibig nga kaya ito)
Hooh... 'pagkat nararamdaman
Pag-ibig natagpuan

Gagawin lahat (gagawin lahat)
Upang 'di magkalayo (upang 'di magkalayo)
Nandito lang ako
'Di kita iiwan
Kahit sandali, 'di ko papayagan
Mawalay ka sa akin
Pag-ibig nga kaya
Pareho ang nadarama
Ito ba ang simula
'Di na mapipigilan
Pag-ibig nga ito
Sana'y 'di matapos ang nadaramang ito
Pag-ibig nga kaya ito
(Pag-ibig nga kaya ito)
Hooh... 'pagkat nararamdaman
Pag-ibig atin nang natagpuan
"
"""Pag-Ibig Na Tunay""",Julie Anne San Jose,No Album,"

Kahit mapaglaro ang kapalaran
Sa ilalim ng kalungkutan, may kasiyahan
Mahirap man daanan sa paglakbay
Sa likod ng iyong ngiti may pag-ibig na tunay

Pagmamahalan, pag-ibig na tunay
Pagmamahalan, bawat isa'y taglay
Kahit mahirap ang daan
Pagmamahal ang iyong liwanag
Sa bawat pag-awit may pag-ibig na taglay

O kay sarap isipin
Puno ng pagmamahal
Bawat isa'y nagmamahalan, nagbibigayan
Kung meron mang problema
Sana'y palipasin lang
Kahit mahirap man daanan
Laging may pag-asa

Pagmamahalan, pag-ibig na tunay
Pagmamahalan, bawat isa'y taglay
Kahit mahirap ang daan
Pagmamahal ang iyong liwanag
Sa bawat pag-awit may pag-ibig na taglay

Pagmamahalan, pag-ibig na tunay
Pagmamahalan, bawat isa'y taglay
Kahit mahirap ang daan
Pagmamahal ang iyong liwanag
Sa bawat pag-awit ng kerubin, may pag-ibig
"
"""Regrets""",Julie Anne San Jose,No Album,"

Baby I found a million things to say
But I can't be near you
I don't know how to let it slip away
But I know I can't forget you

It would've been better
If we were together

Maybe I love you
Maybe I don't
Don't wanna be lonely
I could've been wrong
To push you away
Now you said goodbye
It's too late for me to
Take you back in time

Baby you know you're keeping me up all night
I just can't, can't be alive
I do regret I didn't see this through
To be truly loved by you

It could've been better
If we were together

Maybe I love you
Maybe I don't
Don't wanna be lonely
I could've been wrong
To push you away
Now you said goodbye
It's too late for me to
Take you back in time

Would you tell me
Is this too plain to see?
To forget you wouldn't be so easy
When you walked out that door
I can't have you, no more
Maybe it's time for me to come home

Maybe I love you

I pushed you away
Now you said goodbye
It's too late for me to
Take you back in time
"
"""Sa Dulo""",Julie Anne San Jose,No Album,"

Ang nakalipas 'di na binalikan
Mula nang ang puso'y labis na nasaktan
Naghilom lubusan nung nanahimik lang
Ngunit ano itong naririnig ko na naman

'Di nawawala 'di naaalis sa isipan ko
'Di nawawala 'di naaalis pag-ibig sa'yo
Kahit kay tagal walang kapalit ang katulad mo
'Di ba tadhana ito bakit bumabalik sa'yo

Sa dulo sana tayo pa rin
Nananalig at 'di mamadaliin
Dahil kung para sa'tin
Dun tayo dadalhin
At kung 'di man mawala at 'di maalis
'Di mo man alam ika'y iibigin

'Di nawawala 'di naaalis pag-ibig sa'yo
Kahit kay tagal walang kapalit ang katulad mo
'Di ba tadhana ito bakit bumabalik sa'yo

Sa dulo sana tayo pa rin
Nananalig at 'di mamadaliin
Dahil kung para sa'tin
Dun tayo dadalhin
At kung 'di man mawala at 'di maalis
'Di mo man alam ika'y iibigin

Ohhohhh..

Pag-ibig sa'yo
Kahit kay tagal walang kapalit ang katulad mo
At kung 'di man mawala at 'di maalis
'Di mo man alam ika'y iibigin
"
"""See You At The CafÃ©""",Julie Anne San Jose,No Album,"

They say love will find you
When you stop looking
For love's rescue
From the moment you stop
And find you're enough
Then love's on its way

I've forgotten how it's like
To be in love
So how do I know
If it's just an inch way
A daily dose of double shot
Wakes up my mind
Well maybe my heart
Can awake to love someday
In this cafÃ©
La la la la love
You will come someday
La la la la love
See you at the cafÃ©
La la la la love
Love will find a way
You will come someday
See you at the cafÃ©

They say you should let go
To find out if it's
Really meant for you
But I'd rather be wise
Give it my best try
And see if it lives or dies

I've forgotten how it's like
To be in love
So how do I know
If it's just an inch way
A daily dose of double shot
Wakes up my mind
Maybe my heart
Can awake to love someday

I've forgotten how it's like
To be in love
So how do I know
If it's just an inch way
A daily dose of double shot
Wakes up my mind
Well maybe my heart
Can awake to love someday

In this cafÃ©
La la la la love
You will come someday
La la la la love
See you at the cafÃ©
La la la la love
Love will find a way
You will come someday
See you at the cafÃ©

See you at the cafÃ©
"
"""Share The Love""",Julie Anne San Jose,No Album,"

This christmas, show them that you care
Kahit simple lang ang regalo, basta't mula sa puso
This Christmas, show each other that we care
Ang tanging Shristmas wish ko ay makita ang ngiti mo

Share your heart
Share the joy
Share the love this Christmas time
Share your heart
Share the joy
Share the love this Christmas time
Share your heart
Share the joy
Share the love this Christmas time
Share your heart
Share the joy
Share the love this Christmas time
Share your heart
Share the joy
Share the love this Christmas time
Share your heart
Share the joy
Share the love this Christmas time

Share the love this Christmas time
"
"""Sige Na""",Julie Anne San Jose,No Album,"

Sige na
Sabihin ko kaya?
Ayoko nang magpaliwanag
Malay mo baka
Nakahanda na siyang pumayag
Teka muna
Baka siya mabigla
Ayokong isipin niyang
Kinukulit ko siya

Mahihintay ko pa kaya (sabihin mo na)
Sasabihin ko na ba?
Di ko na matitiis
Na parang di makahinga
Sige na (sige na)
Bahala na (aminin mo na)
Aaminin ko na nga
Mula nung una kang makita
Minahal... Minahal na kita
Sige na

Sabihin mo nalang
Wag ka nang magpaliwanag
Malay mo naman
Baka bigla akong pumayag?

Teka muna (bakit ba pinipigil pa?)
Baka siya mabigla (sige na, sabihin mo na)
Ayokong isipin niyang (matagal na)
Kinukulit ko siya (nangungulit ka)

Mahihintay ko pa kaya
Sasabihin ko na ba?
Di ko na matitiis
Na parang di makahinga
Sige na, bahala na
Aaminin ko na nga
Mula nung una kang makita
Minahal... Minahal na kita
Sige na... Sige na
"
"""Siya Na Nga""",Julie Anne San Jose,No Album,"

Bakit puso ko'y biglang kumaba
Noong una pang nakita siya
Hindi mapakali, hindi makahinga
Siya na ba? siya na nga kaya?

Malayo man siya sa 'kin ngayon
Darating din ang tamang panahon
Mundo para sa aming dalawa
Siya na nga? sana siya na nga

Bakit ba ganito ang lukso ng puso
Ano na nga kaya ito?
Kabang nakakalito

Puso ay pakinggan
Siya ang nilalaman
Siya na nga kaya?
Sana siya na nga

Saang dagat man ako mapunta
Kung bakit ikaw ang nakikita
Kapit sa damdamin gustong isigaw
Na ang hanap ng puso ko'y ikaw

Bakit ba ganito ang lukso ng puso
Ano na nga kaya ito?
Kabang nakakalito

Puso ay pakinggan
Siya ang nilalaman
Siya na nga kaya?
Sana siya na nga
"
"""Something""",Julie Anne San Jose,No Album,"

There's something about the way
You look into my eyes
It gets me every time
Can't get you off my mind
You don't have to be alone
We can get away
Lose your inhibitions
Give me your attention

The more I resist the more I fall
I want you to stay
And even though I try to walk away
I wouldn't want it any other way
Before I begin to let you in
I want to be sure
I don't know, but it feels so right

I just want you here
With me, with me
I just want you here
With me, with me
Baby, I just want you here

Sabihin sa akin ibig mong ipahiwatig
Bigyan ng halaga ang bawat salita
Pa'no kung maging tiyak mga baka sakali?
Basta't linawin lang ang iyong nais

Sa bawat oras ay ikaw lang ang hanap ko
Kahit na piliting lumayo, iwasan na mahulog sa iyo
Tuwing ang puso'y napapagal ika'y nariyan
Pagmamahal mo ay pagbibigyan

Dito ka sa'king tabi
Lagi, lagi
Dito ka sa'kin tabi
Lagi, lagi

'Wag lisanin ang tabi
Yakapin natin bawat sandali
'Di na kailangan pang pigilan
Ating nararamdaman

Sa bawat oras ay ikaw lang ang hanap ko
Kahit na piliting lumayo, iwasan na mahulog sa iyo
Before I begin to let you in, I want to be sure
I don't know, but it feels so right

I just want you here
With me, with me
I just want you here
With me, with me

Dito ka sa'king tabi
Dito ka mamalagi
"
"""Stronger Together""",Julie Anne San Jose,No Album,"

[XOXO:]
Movin' forward, we're marchin' on
[Julie Anne:]
No looking back, sad days are gone
[XOXO:]
What we've endured, made us strong
[Julie Anne:]
What we've endured, made us strong
[XOXO:]
Full of hope, we fought the fight
[Julie Anne:]
After the darkness, comes the light
[XOXO:]
Waiting for us, a future so bright!
[Julie Anne:]
Waiting for us, a future so bright!

[XOXO:]
Get up! Get up!
[Julie Anne:]
Kapuso hand in hand
[XOXO:]
Get up! Get up!
[Julie Anne:]
Together we stand
[XOXO:]
Get up! Get up!
[Julie Anne:]
It's a brand new day!
[XOXO:]
Get up! Get up!
[Julie Anne:]
Let me hear you say!

[XOXO:]
We're stronger, together!
[Julie Anne:]
Days are gettin' brighter
[XOXO:]
We're stronger, together!
[Julie Anne:]
It's getting better and better
[XOXO:]
We're stronger, together!
[Julie Anne:]
Kapuso forever
[XOXO:]
We're stronger together!
[XOXO & Julie Anne:]
Stronger! Together!

[Julie Anne:]
Here we go!
Sama-sama tayo, mga Kapuso abroad
[XOXO:] (Hey! Hey!)
[Julie Anne:]
Hawak-kamay, 'di ramdam ang pagod
[XOXO:] (Ah-huh!)
[Julie Anne:]
Hinarap ang unos, sabay-sabay lumaban
[XOXO:] (Go, girl!)
[Julie Anne:]
Nagtulungan, bayanihan, walang iwanan!
[XOXO:] (Ah yeah!)
[Julie Anne:]
Saan mang panig ng mundo, talagang kaya natin ito
[XOXO:]
Coz we're proud to be Pinoy
[XOXO & Julie Anne:]
We're proud to be Kapuso!

[XOXO:]
We're stronger, together!
[Julie Anne:]
Days are gettin' brighter
[XOXO:]
We're stronger, together!
[Julie Anne:]
It's getting better and better
[XOXO:]
We're stronger, together!
[Julie Anne:]
Kapuso forever
[XOXO:]
We're stronger together!
[XOXO & Julie Anne:]
Stronger! Together!

[XOXO & Julie Anne:]
We're stronger, together!
We're stronger, together!
We're stronger, together!
We're stronger, together!

We're stronger, together!
We're stronger, together!
We're stronger, together!
We're stronger, together!
"
"""Tangi Kong Hiling""",Julie Anne San Jose,No Album,"

Bakit lagi na lang nagtatanong?
Damdamin ko'y gulong-gulo
May pagkukulang na hindi mapuno
Hindi malaman kung saan sisilong
Ako'y urong-sulong dito't doon
Ang puso ko'y laging bigo

Kailan makikita? kailan madarama?
Ang tunay na pagmamahal ng iyong pag-sinta
Laging naghahanap, laging nangangarap
Sa bituing nagniningning matutupad
Ang tangi kong hiling

Sadyang mapagbiro ang tadhana
Bigla-bigla kang gugulatin
Saan-saan ka hihilahin
Hanggang kailan itong pagdurusa?
Lagi akong natutulala
Tangi kong hawak ang aking pag-asa

Kailan makikita, kailan madarama
Ang tunay na pagmamahal ng iyong pag-sinta
Laging naghahanap, laging nangangarap
Sa bituing nagniningning matutupad
Ang tangi kong hiling

Hahanapin ko ang kaharian mo
At makikita ang tunay kong anyo
Kasama mo, sapat na ito ohhh

Kailan makikita? kailan madarama?
Ang tunay na pagmamahal ng iyong pag-sinta
Laging naghahanap, laging nangangarap
Sa bituing nagniningning matutupad
Ang tangi kong hiling

Ang tangi kong hiling
"
"""The One I Love""",Julie Anne San Jose,No Album,"

I'm not the type of girl
Who eas'ly falls in love
With just anybody

It takes a special kind
Of guy to win me over
And set my heart at ease

You've got to earn your stripes
Just like a soldier
If you wanna be with me

Then I met you
And you were making me feel
Something that's so unreal

And now I'm lost in my emotions
With the feeling of no fears
If it's a dream don't wake me up
I want it for eternity

You're the one I love
You're the one I love, I love
First it was nothing, 
Now I'm catching feelings
Something's over me
You captured my attention
And answered all my questions
Of what love is supposed to be
You're the one I love
You're the one I love, I love

Now that you know
What I'm feeling
I hope you feel the same way too

With a love so strong
It can never be wrong
And it was you all along

You inspire me at all, 
Everything I do
I want to hear those three words from you

Transcend our love
Greater than whatever
And right now I'm begging you
Please be mine

A day without you I feel so empty
Days seem so dark and blue
I look in your eyes
And I don't seem to have a clue

You're the one I love
You're the one I love, I love
First it was nothing, 
Now I'm catching feelings
Something's over me
You captured my attention
And answered all my questions
Of what love is supposed to be
You're the one I love
You're the one I love, I love

And when I'm in your arms
I'm infected by your charms
Ugh, you know it's killing me
It's taking control over me
You make it hard to breathe
And please make me relieved
You got me fallin' then you catch me
And you never leave
The words of love from my unspoken heart
Ugh, I'm losin' my mind
And I don't know where to start
I can't pretend there's nothing
Where there's something
This feeling can't be broken
Never letting go
And I just want you to know that... 

You're the one I love
You're the one I love, I love
First it was nothing, 
Now I'm catching feelings
Something's over me
You captured my attention
And answered all my questions
Of what love is supposed to be
You're the one I love
You're the one I love, I love
"
"""Try Love Again""",Julie Anne San Jose,No Album,"

Never thought I'd see the day
The day love magically appears
'Cause some things are hard to believe in
Based on our fears

And I was scared
To love and then
You just popped up by surprise
And made me try to love again

Try love again
Try love again
Try love again
Let's try love again
Try love again
Try love again
Try love again
Let's try love again

No matter how I try to deny it
Love you just got to keep on trying so

Try love again
Try love again
Try love again
Let's try love again

Never thought I'd ever take
Another chance at love
But maybe this is kind of crazy
'Cause you're the one I've been thinking of

I don't understand how
How we got this far
Just set my world on fire
I loved it from the very start

Try love again
Try love again
Try love again
Let's try love again
Try love again
Try love again
Try love again
Let's try love again

No matter how I try to deny it
Love you just got to keep on trying so

Try love again
Try love again
Try love again
Let's try love again

'Cause you gave me something real to believe in
I was scared to feel
But now I am healing
I know what it is
It's the way you keep my heart beating
It's you that I been dreaming
And I want you in my life

Try love again
Try love again
Try love again
Let's try love again
Try love again
Try love again
Try love again
Let's try love again

No matter how I try to deny it
Love you just got to keep on trying so

Try love again
Try love again
Try love again
Let's try love again
"
"""Walang Kapalit""",Julie Anne San Jose,No Album,"

Ohhhhohh ohhohhh
Ohhhhohh ohhohhh

'Di makatulog, naglalaro ang isip
Sa dinamirami, gumugulo ang tanong kung bakit
Nasaan ka na ba?
Bakit bigla kang nawala parang bula
Nagkulang ba naman ako

Mas marami ang tanong kesa sagot pero di naman kailangan
Malaman na ngayon
Ilang mang panahon
Hintayin pa kung kinakailangan
Basta ang puso ko'y magmamahal parin
Magmamahal ng walang papalit

Humihiling sa langit at bituin
Na makarating ang aking dalangin
Nasaan ka na ba?
Bakit bigla kang nawala parang bula
Nagkulang ba naman ako

Mas marami ang tanong kesa sagot pero di naman kailangan
Malaman na ngayon
Ilang mang panahon
Hintayin pa kung kinakailangan
Basta ang puso ko'y magmamahal parin
Magmamahal ng walang kapalit

Mas marami ang tanong kesa sagot pero di naman kailangan
Malaman na ngayon
Ilang mang panahon
Hintayin pa kung kinakailangan
Basta ang puso ko'y magmamahal parin
Magmamahal ng walang kapalit

Mas marami ang tanong kesa sagot Ohhhhhh ohohh ohh
Ilang mang panahon...
Ang puso ko'y magmamahal parin
Magmamahal ng walang kapalit

Ohhhhohh ohhohhh
Ohhhhohh ohhohhh
"
"""Written In The Sand""",Julie Anne San Jose,No Album,"

You hold within your hands the future of our lives
The light that takes you there beyond the bend
It's written in the sand where the past had all begun
That tomorrow is here within your hands

The love that's in your heart as child of God and man
Will burn and light your way until the end
It's written in the sand where the past had all begun
That tomorrow is here within your hands

You must hold on and dream of a place
That is safe and peaceful and free
Through a thousand years and more, let it be
A bright new world that shines with love for humanity
A world that's home for you and me

You hold within your hands the future of our lives
The light that takes you there beyond the bend
It's written in the sand where the past had all begun
That tomorrow is here within your hands

You must hold on and dream of a place
That is safe and peaceful and free
Through a thousand years and more, let it be
A bright new world that shines with love for humanity
A world that's home for you and me

Nations rise up and cheer
We are bound by what we give to one another
Reaching out too far and near
In a world of love that brings us all together here
This great new year

You hold within your hands the future of our lives
The light that takes you there beyond the bend
It's written in the sand where the past had all begun
That tomorrow is here within your hands

You must hold on and dream of a place
That is safe and peaceful and free
Through a thousand years and more, let it be
A bright new world that shines with love for humanity

A world that's home for you
A world that's home for you
A world that's home for you
And me...
And me...
"
"""You And Me""",Julie Anne San Jose,No Album,"

I never knew I could feel like this..
It's like anything is possible, it's something more than physical
I never thought I'll never get to this..
You swept me off my feet, now my life is complete

I'll take all your imperfections, the crazy indecisions
I'll fight for the right to love you
I'm whole again because of you

You and me together..We'll keep the love alive
You and me together..I know we can survive
There's nothing we can't do
We're stronger when we're two let's stay together
And I'll dream that's me and you

I never dreamed I can have you in my arms
I'll never let you go
We are body, heart and soul
I never thought I'll ever get to this
You swept me off my feet now my life is complete

I'll take all your imperfections, the crazy indecisions
I'll fight for the right to love you
I'm whole again because of you

You and me together..We'll keep the love alive
You and me together..I know we can survive
There's nothing we can't do
We're stronger when we're two let's stay together
And I'll dream that's me and you

We can survive...

You and me together..We'll keep the love alive
You and me together..I know we can survive
There's nothing we can't do
We're stronger when we're two let's stay together
Let it be just me and you
Let's stay together and I'll dream that's me and you
"
"""You Are My Everything""",Julie Anne San Jose,No Album,"

When I see stars, I think of you
Then I always pray for you
And I know what my heart was made for
To love you forevermore

When I feel you in my heart
Then I hear your voice from your eyes
I'll always love you
And I'm waiting for you until the end of time

You are my everything
I hope that someday you will realize
That I can see forever in your eyes
And I'm wishing my dream will come true
I am lost without you
You are my everything

When I feel you in my heart
Then I hear your voice from your eyes
I'll always love you
And I'm waiting for you until the end of time

You are my everything
I hope that someday you will realize
That I can see forever in your eyes
And I'm wishing my dream will come true
I am lost without you
You are my everything

Isn't it clear to see
You belong with me
We are meant to be
In love eternally
My love

You are my everything
I hope that someday you will realize
That I can see forever in your eyes
And I'm wishing my dream will come true
I am lost without you
You are my everything
"
