Song,Artist,Album,Lyrics
"""Sissums""",Alex Gonzaga,No Album,"

Hey! Here we go my sissum
You know I've got your back
Hey! Here we go my sissum
You know I've got your back

Hey sissum what's the matter let me know naman
Sya ba ang dahilan ba't nagkakaganyan
Just think girl
Let it go
Hindi sya kawalan
You've got your fam
You know we've got your back

Hey sissum
We gotta love na di pumapalya
Magkasakitan man
Wala tong iwanan
Through good and bad times
Asahan mong andyan
Iyakan man
Tawanan man
We've got your back

Kailan pa man

Para sa puso mong laging nasasaktan
Damdamin mo na palaging umaasa
I got your back sis (hey!)
I got your back sis (hey!)
Cause we are sissums
Hey! hey!
Pangarap na di mo pa makamtan
Di ka mag-iisa
Lalaban kasama ka oohh
I got your back sis (hey!)
I got your back sis (hey!)
Cause we are sissums
Hey! Hey!

Hey sissum
Wag ma stress
Maybe you need a break
Let's go take a vacay
Sagot ko na ang fair
Kasama mo kaming maghihintay
Meron man o wala
Wala kang kapalit
You know we got your back (hey!)

Kailan pa man

Para sa puso mong laging nasasaktan
Damdamin mo na palaging umaasa
I got your back sis (hey!)
I got your back sis (hey!)
Cause we are sissums
Hey! Hey!

Pangarap na di mo pa makamtan
Di ka mag-iisa
Lalaban kasama ka oohh
I got your back sis (hey!)
I got your back sis (hey!)
Cause we are sissums
Hey! Hey! ooh

Hey! Here we go my sissum
You know I've got your back
Hey! Here we go my sissum
You know I've got your back

Hey kumidlat, kumulog, bumagyo man
Promise walang iwanan
From singlehood to motherhood
Sissum forever
Got your back

Para sa puso mong laging nasasaktan
Damdamin mo na palaging umaasa
I got your back sis (hey!)
I got your back sis (hey!)
Cause we are sissums
Hey! Hey!

Para sa puso mong laging nasasaktan
Damdamin mo na palaging umaasa
I got your back sis (hey!)
I got your back sis (hey!)
Cause we are sissums
Hey! Hey!
Pangarap na di mo pa makamtan
Di ka mag-iisa
Lalaban kasama ka oohh
I got your back sis (hey!)
I got your back sis (we got your back)
Cause we are sissums
Hey! Hey!
"
"""Swerte""",Alex Gonzaga,No Album,"

Ang swerte ko nga
Ikaw ang binigay
Ang swerto ko nga ikaw
Ang kasabay ko na tumanda
At ang iyong kamay
Ang hawak ko habang buhay

Ang swerte ko nga
Ikaw ang binigay
Pag kumukulit merong sumasaway
At-paminsan minsan ay sumasabay
Karamay ko habang buhay

Buti nalang andito na
Di na muling magiisa
Itinadahana na magkaisa ng maykapal
Busog sa pagmamahal
At kahit anong man ang mangyari
Lagi lang andyan

Ano man ang sabihin nila hindi ka nagpapaniwala
Dahil sayo ang mahalaga
Lang ay kung ano tayong dal'wa

Kahit minsan ay sakit sa ulo
Wala kang balak saakin na sumuko

Hindi ka nagsasawa na manuyo
Ang sarap sa puso
Tawagin kang asawa ko

Ang swerte ko nga
Ikaw ang binigay
Ang swerto ko nga ikaw
Ang kasabay ko na tumanda
At ang iyong kamay
Ang hawak ko habang buhay

Ang swerte ko nga
Ikaw ang binigay
Pag kumukulit
Merong sumasaway
At paminsan minsan ay
Sumasabay
Karamay ko habang buhay

Sa piling mo ako'y Isang Panalo
Parang may kasama 'kong sundalo
Laging protektado
Mahiyain pero macho
Pag suot pa ang sumbrero ay mas lalong gumagwapo
Malabo man ang mga mata
Sayo ako ang pinakamaganda

Hindi natingin sa iba kaya di nangangamba
Dahil pinaparamdam mo na ako lang talaga
Kahit na minsan ay nakukulitan
Alam ko di mo ako papalitan
Konting aray ko lang andyan kaagad
Lniisip mo palagi aking kapakanan

Salamat ama at binigay mo sa akin
Isang batangue̱ong matagal kung dinalangin
Ang sarap isipin,ang tamis sa feeling
Ngayon Misis Morada na ang tawag nila saakin

Ang swerte ko nga
Ikaw ang binigay
Ang swerto ko nga ikaw
Ang kasabay ko na tumanda
At ang iyong kamay
Ang hawak ko habang buhay

Ang swerte ko nga
Ikaw ang binigay
Pag kumukulit
Merong sumasaway
At paminsan minsan ay
Sumasabay
Karamay ko habang buhay

Ang swerte ko lang sayo
Ang swerte ko lang sayo

Ang swerte ko nga
Ikaw ang binigay
Ang swerto ko nga ikaw
Ang kasabay ko na tumanda
At ang iyong kamay
Ang hawak ko habang buhay

Ang swerte ko nga
Ikaw ang binigay
Pag kumukulit
Merong sumasaway
At paminsan minsan ay
Sumasabay
Karamay ko habang buhay
"
"""Tipints""",Alex Gonzaga,No Album,"

Ang Ina ang nagluwal
S'ya din ay naduwal
Ng walang salawal

Yeah, AG with the OG
From the East

Mama ko mama mo si Tipints
Mama ko mama mo si Tipints
Mama ko mama mo si Tipints
Mama ko mama mo si Tipints

Mama ko mama mo si Tipints
Walang araw na 'di siya naiinis
Ang mommy na laging nakangiti
Pero isang mali biglang pipitik

All around na mommy si Pinty
At adik din s'ya sa milktea
Hindi s'ya napapagod magsilbi
Kaya sa amin s'ya ang one and only

Etong awitin ko ay sa kanya
Ang bumastos sa kanya ay walangya
Ang kalabanin s'ya 'di ko magagawa
Dahil irap palang n'ya ako'y patay na

Si Pinty kung tawagin ay sensation
Mas mahal pa nga s'ya sa'min ng nation
Pero ang totoo 'pag nagalit na s'ya
Kailangan mo magtago sa evacuation

Itaas ang kamay ng mga na-palo
Itaas ang kamay ng mga na-hanger

Mama ko mama mo si Tipints
Mama ko mama mo si Tipints
Mama ko mama mo si Tipints
Mama ko mama mo si Tipints

Nasabihan ka na ba ng bwisit ka
O kaya nakurot gamit ang paa
Ang nanay na galit araw-araw
Konting kibot ay nakasigaw

May ibang mga nanay na 'pag nagmura
Akala mo ay nagfifliptop na
Pero kahit lagi silang galit
Di mo parin sila ipagpapalit

Itaas ang kamay ng mga na-palo
Itaas ang kamay ng mga na-hanger

Mama ko mama mo si Tipints
Mama ko mama mo si Tipints
Mama ko mama mo si Tipints
Mama ko mama mo si Tipints

Kaya netizens mahalin ang inyong nanay
Maging proud na Pinay ang inyong mga mama
Nabuntis, dinala kayo ng siyam na buwan
Alagaan niyo sila ay dapat lang
Masyado na mahaba itong kanta
Wala ng masasabi pang maganda
Sa ina mo ina ko ina mo ina ko
(Catherine) chill, I'm not saying any bad words

Itaas ang kamay ng mga na-palo
Itaas ang kamay ng mga na-hanger

Mama ko mama mo si Tipints (Ina mo ina ko)
Mama ko mama mo si Tipints (Ina mo ina ko)
Mama ko mama mo si Tipints (Ina mo ina ko)
Mama ko mama mo si Tipints (Ina mo ina ko)
"
"""WKT""",Alex Gonzaga,No Album,"

(AG... from the East y'all)

[Alex G:]
May mahal na siyang iba, wag kang tanga
May mahal na siyang iba, wag kang tanga
May mahal na siyang iba, ba't mini-missed call mo pa
May mahal na siyang iba, wag kang tanga

Ako si Alex G na dating na-tanga
Sa daming ipinayo sakin ng aking ina
Ako ay nasaktan, akala ko ay siya na 'yon
Ang dapat ginawa pala ay layuan ko 'yon

Nagmahal, sumugal, prinsipyo'y nabuwal
Buti kamo di ako naglasing o walwal
Laking pasalamat ko na ako'y nagdasal
Kaya nagising at ngayon ay mayroong number 1

[Arvey:]
Alex G pangalan niya, isang professional na tanga
Mahal ko siya kahit na parang may mahal na siyang iba
Amoy paa
Lasang tsaa
Nasan ka ba
Madami pa naman diyang iba
Wag ka lang aanga-anga
Wag na aamba-amba
Wag na lalampa-lampa
Wag na sasabit sa sanga-sanga, baka mahulog ka
Mag-iingat ka palagi at madami pa sila
Mga taong 'di ka iingatan iiwan ka nila

[Alex G:]
May mahal na siyang iba, wag kang tanga
May mahal na siyang iba, wag kang tanga
May mahal na siyang iba, ba't binibisita pa
May mahal na siyang iba, wag kang tanga

All the ladies in the club whose aanga-anga
Tulad ko na madalas ay umaasa pa nga
Ni tignan o i-text, 'di nga niya ginagawa
Pero bakit tayo'y waiting na tatawag pa siya
Andami ng nagsabi na iiwan ka niya
Pero tayo'y kumakapit, kala mo'y asawa na
Andami pang magmamahal satin walang hanggan
Bakit ba tayo nagtitiis sa isang hangal

[Arvey:]
Teka lang andami naman diyang iba
Pero bakit ka pa nagpapakatanga doon sakanya
Dapat ako na lang ang ibigin ng puso mong hibang
Kapag sa akin ka palagi lang kitang ililibang
Bibilan ka ng panibagong bag
Iphone 'di basag
Costumized na mug
Madalas away bigyan ng kalasag
Wag ka nang umiyak andito naman ako
Kapag kailangan mo ng kausap isang tawag mo lang ako

[Alex G:]
May mahal na siyang iba, wag kang tanga
May mahal na siyang iba, wag kang tanga
May mahal na siyang iba, ba't sinusundo mo pa
May mahal na siyang iba, wag kang tanga

[Alex G & Arvey:]
Wag ka namang tatanga
Alam mo namang Iniwan ka na niya
Wag ka namang aanga anga
Iniwan ka na niya para sa iba

(Gigigil ako sa'yo eh
Sakit yon?
Tigilan mo na nga, diba
May bago na nga
Sakit yon?
Grrrrr. Kulit mo, wag na nga, hay... buhay)

[Alex G:]
May mahal na siyang iba, wag kang tanga, wag umasa
Mahal niya ang iba, hindi ka niya nakikita
Iwanan mo na siya, maghanap ka ng iba
Yun talagang mahal ka, wag tatanga

Wag ka namang tatanga-tanga, alam mo namang
Iniwan ka niya para sa iba
Wag ka naming aanga-anga, iniwan ka na niya
Para sa iba

May mahal na siyang iba, wag kang tanga
May mahal na siyang iba, wag kang tanga
May mahal na siyang iba, ba't umaasa ka pa
May mahal na siyang iba, wag kang tanga
"
"""Ako Naman Muna""",Angela Ken,"""Angela Ken""","

Kada hakbang sa lupa'y para akong inaalon
At nalulunod sa batikos ng mundo
Sa kung ano lamang ang kaya ko

Pigang-piga na sa mga problemang 'di masolusyonan agad
Parang wala ng bukas, pwede bang umiwas?
Hinahanap ang sarili ngunit 'di na
Kakayanin sa ligaw na dinadaanan ko
'San na 'to patungo?
'San na 'ko patungo?

Dahan-dahan nating simulan muli ang pag-hakbang
Dahan-dahang tumingin sa salamin upang makita ang ating kagandahan
Dahan-dahang iangat ang mukha upang masilayan ang payapang kalangitan
Oo, pagod ka na
Pero 'di ka nag-iisa
Kaya't lumaban ka
At sabihing, ""Ako naman muna""

Kada langhap sa hangin pansin ko na lagi nalang usok
Walang malinis halos puro polusyon, parang ako raw na konsumisyon
Gulong-gulo ang isip 'san ba lulugar kapag nag-kamali
Grabe sila manghusga, bakit perpekto ba sila?
Huminga ka ng malalim at isipin ng mabuti
Ang mga desisyong ilalaan para sa kinabukasan
Nang makapunta sa paroroonan kung

Dahan-dahan nating simulan muli ang pag-hakbang. (muli ang paghakbang)
Dahan-dahang tumingin sa salamin upang makita ang ating kagandahan
Dahan-dahang iangat ang mukha upang masilayan ang payapang kalangitan
Oo, pagod ka na
Pero 'di ka nag-iisa ('di ka nag-iisa)
Kaya't lumaban ka
At sabihing, ""Ako naman muna""
""Ako naman muna""

Huwag papalamon sa lungkot
Huwag hahayaang malugmok ang puso mo sa ibabato sa'yo ng iba
Tandaan mong sapat ka

Dahan-dahang tanggalin ang maskara at
Hayaang tumulo ang bumabadyang mga luha
Dahan-dahang iangat ang mukha upang
Masilayan ang mga taong ika'y pinapahalagahan
Oo, pagod ka na
Pero 'di ka nag-iisa
Kaya't lumaban ka
At sabihing, ""Ako naman muna""
""Ako naman muna""
"
"""Dagdag Na Alaala""",Angela Ken,"""Angela Ken""","

Siguro nga mabilis ang panahon
Parang dati ay nagkikilalanan lang noon
At ngayon, higit pa sa magkakaibigan ang turingan
Pinatibay ng taon ang ating mga samahan

Mga halakhak nating sagaran, 'di alam patutunguhan
Mga tampuhang mabagal na hindi nagtatagal
Tambay sa bahay ng isa, libreng meryenda galing kay tita
Sabik na maulit, kasama kaibigan ay isusulit
Para madagdagan ang alaalang itatabi, hmm...

Oh, siguro nga magwawatak-watak ng landas
Pero ang koneksyon ay hinding hindi maaalpas
Dumaan man ang araw, sila pa rin ang natatanaw na...
Iiyak at kakantyaw 'pag ako ay kinasal... At...

Mga halakhak nating sagaran, 'di alam patutunguhan
Mga tampuhang mabagal na hindi nagtatagal
Sa klase 'pag babanyo ang isa, lahat ng tropa ay sasama
Sabik na maulit, kasama kaibigan ay isusulit
Para madagdagan ang alaalang itatabi, hmm...

Higit pa sa magkakaibigan ang turingan
Pamilyang matatawag ang samahan
Hindi lang taga-punas ng luha o taga-bigay ng ngiti
At sila'y hindi ka ikakahiya... o iiwan sa huli...
Pwede bang ibalik?

Mga halakhak nating sagaran, 'di alam patutunguhan
Mga tampuhang mabagal na hindi nagtatagal
Alam kong 'di tayp pabata, kaya ginawa ko itong kanta...
Para may balikan na alaalang itinabi, hmm...
Kay sarap balikan ala-alang magkakaibigan
"
"""It's Okay Not To Be Okay""",Angela Ken,"""Angela Ken""","

Okay ka lang? Laging tanong
At kung hindi? Bakit gano'n?
Gusto mo bang pakitang tao?
'Di ba wala namang perpekto?

Siya pang galit, kung sinong nanakit
Lahat ay sinisilip, namamatay sa inggit
Nakakalito, ano bang gusto?
Sakit sa ulo! Oh oh oh oh

It's okay not to be okay sometimes
But ain't it okay to be not okay all the time?
Oh oh

In this life
There's a lot of questions
A lot explanations
And high expectations
Lahat ba ng feelings natin valid?
Okay lang yan
It's going to be okay

It's okay not to be okay sometimes
But ain't it okay to be not okay all the time?

Pero tao lang talaga
Parang ulan ang luha, sige buhos lang
Pagtapos hintayin ang bahaghari
In the end it's gonna be okay

He hey!
It's okay not to be okay
Don't despair and think it's unfair
'Cause it's okay not to be okay (no way!)
It's okay not to be okay
Tomorrow's another day!

It's okay not to be okay sometimes
But ain't it okay to be not okay all the time?

Pero tao lang talaga
Parang ulan ang luha, sige buhos lang
Pagtapos hintayin ang bahaghari
In the end it's gonna be okay
He hey!
It's okay, it's gonna be okay
He hey!
It's okay, it's gonna be okay
He hey!
It's okay, it's gonna be okay
He hey!
It's okay not to be okay
"
"""Kontrol""",Angela Ken,"""Angela Ken""","

Nakakita ka na ba
Ng mga pekeng pagkataong umaaligid sa'yo?
Nakasagap ka na ba
Ng mga balitang 'yun pala'y 'di totoo?

Pindot doon, pindot dito
Komento agad, 'di naman alam buong kuwento mo
Ganito na ba ang sistema?
Kaibigan pa ba ang mundong tinatamasa?

Dapat ang henerasyon natin nakatuon sa realidad padin
'Di nakadepende sa basta sabi-sabi ng iba
Lahat ng bagay ay gamitin sa buti
Pero huwag masyadong mawili
Halaga ng buhay 'wag balewalain
Para ang mundong ito'y 'di ka kokontrolin

Nakakabahala man ang paligid na ginagalawan
'Di dapat dumepende sa mga materyal na bagay lang
Isip muna bago magdesisyon, para tama ang solusyon
Nang hindi magsisi at umiyak sa bandang huli kasi

Pindot doon, pindot dito
Komento agad, 'di naman alam buong kuwento mo
Ganito na ba ang sistema?
Kaibigan pa ba ang mundong tinatamasa?

Dapat ang henerasyon natin nakatuon sa realidad padin
'Di nakadepende sa basta sabi-sabi ng iba
Lahat ng bagay ay gamitin sa buti
Pero huwag masyadong mawili
Halaga ng buhay 'wag balewalain
Para ang mundong ito'y 'di ka kokontrolin

Na sa dulo, 'di mo na kayang bitawan
Kasi nasanay ka na ('wag kang masanay, 'wag kang masanay)
Wag sanang dumating sa puntong 'di mo na kilala maski sarili mo
Kasi nawala ka na (nawala ka na)

Dapat ang henerasyon natin nakatuon sa realidad padin
'Di nakadepende sa basta sabi-sabi ng iba
Lahat ng bagay ay gamitin sa buti
Pero huwag masyadong mawili
Halaga ng buhay 'wag balewalain
Para ang mundong ito'y 'di ka kokontrolin

Dapat ang henerasyon natin nakatuon sa realidad padin
'Di nakadepende sa basta sabi-sabi ng iba
Lahat ng bagay ay gamitin sa buti
Pero huwag masyadong mawili
Halaga ng buhay 'wag balewalain
Para ang mundong ito'y 'di ka kokontrolin

Hmmm
La da da di da da da

Kaya mag-ingat ka
Sa mga pekeng pagkataong umaaligid
Sa'yo
"
"""Akala Maling Akala""",Angela Ken,"""Angela Ken""","

Hindi ko alam
Na ikaw pala ang dati ko pang panalangin
Bakit ngayon ko lang napansin
Ah, dahil kasi nga
Di naman kita hinanap o kung saan man hinagilap
Basta naramdaman na lang bigla at nagwala...

Ang puso ko para sa'yo
Hindi 'to planado, kung inaakala mo
Basta't huminto din ang aking mundo
At puro pangalan mo ang nakatatak sa isipan ko

Akala ko maling akala, 'yun pala ay tama...
Tinamaan na pala sa'yo

Nagduda rin ako nung una
Kung ikaw ba talaga
O ang puso'y parang namamalik-mata lang
Dahil baka nga
Umaasa lang sa wala
Pero iba ang kalabit ng puso't isipan
Nahulog na ngang tuluyan
Hayy, basta't naramdaman na lang bigla at nagwala...

Ang puso ko para sa'yo
Hindi 'to planado, kung inaakala mo
Basta't huminto din ang aking mundo
At puro pangalan mo ang nakatatak sa isipan ko

Ngayon ay sigurado na
Kahit sa kinabukasan ikaw ang natatanaw
Na kayakap, kapiling
Masilayan paggising
Sa bawat umaga na paparating

Ang puso ko'y para sa'yo
Hindi to planado, kung inaakala mo
Basta't kumulay bigla ang aking mundo
At puro pangalan mo ang nakatatak sa isipan ko

Akala ko maling akala, yun pala ay tama...
Tinamaang malala sa'yo

Akala ko maling akala
Yun naman pala ay tama
Akala ko maling akala
Akala ko lang pala
Akala ko maling akala
Yun naman pala ay tama
Akala ko maling akala
"
"""Buti Pa Noon""",Angela Ken,"""Angela Ken""","

Buti pa nung bata, walang problema
Ang iniisip lang ay paano matulog ng maaga
Sinong bati sa hindi, at sermon kapag gabi umuwi
Oh kay sarap tanawin ng kahapong hindi na maibabalik

Buti pa noon, nung bata magkamali man lahat nagpaparaya
Pero ngayon ay hindi na bata at di na pwedeng bara-barang gawa
Bilin ng lola satin toto, para saiyo rin nene...
Mga pangaral ni nanay at tatay pagsisisihan pag di ka nakinig

Ohhh ohhh ohh
Pariririraririda (Buti Pa Noon)
Ohhh ohhh ohh
Pariririraririda

Huwag niyong sasamain ang bilin ni lolo sa atin
Na mas mainam habang bata'y sumunod kay mama at papa
'Pag tumanda na tayo, iba na ang ikot ng mundo...
Hindi na pwedeng sagutin ang mga bagay ng simpleng hindi't oo

Buti pa noon, nung bata magkamali man lahat nagpaparaya
Pero ngayon ay hindi na bata at di na pwedeng bara-barang gawa
Bilin ng lola satin toto, para saiyo rin nene...
Mga pangaral ni nanay at tatay pagsisisihan pag di ka nakinig

Ohhh ohhh ohh
Pariririraririda (Buti Pa Noon)
Ohhh ohhh ohh
Pariririraririda

Buti pa noon, 'nung bata magkamali, sa bahay lang pagagalitan
'Di tulad ngayon na maski isang maling sambit
Buong mundo ika'y huhusgahan...

Kaya bago maging binata at maging dalaga
Masakit kung minsan mapagsabihan, okay lang
Kung minsan matigas ang ulo, dahil para din naman satin 'to
Ito ay maghahanda sa'yo sa buhay na hindi simpleng biro

Buti pa noon, nung bata magkamali man lahat nagpaparaya
Pero ngayon ay hindi na bata at di na pwedeng bara-barang gawa
Bilin ng lola satin toto, para saiyo rin nene...
Mga pangaral ni nanay at tatay pagsisisihan pag di ka nakinig
"
"""Payapa Lang""",Angela Ken,"""Angela Ken""","

Akala mo ay tunay, 'yun pala'y may pakay lang sa'yo...
Lalapit 'pag mayrong kailangan, 'pag wala'y dadaanan ka lang
Ano kaya 'yon?

Malalaman mo kung
Sino ang totoo kung
Ika'y aalalayan 'pag ikaw ay sugatan
Kahit walang-wala ka
Sila'y nakasuporta
Nagdadalahan paangat
Di naghihilahan ng pabagsak

'Sadyang kay hirap amuhin ang lahat
Kaya ingatan ang sa'yoy tapat
Kung sila'y lilisan, hayaan mo na Lamang
Mahalin silang sa 'yo'y di nang-iiwan
Silang hindi nang-iwan, wag mong pabayaan
Konti lang yan
Hmmm...

Akala mo'y seryoso, 'yun pala'y meron lang motibo
Pinapaikot lang ang ulo mo...
'Di bale nang ikaw ang masaktan
Wag na wag na lang papatulan...
'Di ka nag-iisa, siguradong meron sa'yong sasalba

Sadyang kay hirap amuhin ang lahat
Kaya ingatan ang sa'yoy tapat
Kung sila'y lilisan, hayaan mo na Lamang
Mahalin silang sa 'yo'y di nang-iwan
Silang hindi nang-iwan, wag mong pabayaan
Konti lang yan
Hmmm...

'Di mo kailangang magpaka-tama sa lahat
'Di man perpekto ngunit biyaya Niya'y sapat
Kung sila'y lilisan, hayaan mo na lang
Basta't ang puso mo'y payapa lang
Hayaan mo na lang
Basta't ang puso mo'y payapa lang
"
"""Sila Pa Rin""",Angela Ken,"""Angela Ken""","

Napakaraming tao manghuhusga sa isang tingin
'Pag nagkamali ka ang dignidad 'di agad mababawi
Sinong matatakbuhan?
Sinong kasamang ito'y lampasan?
Sinong kayang umakay?
Oh aking tahanan, ako'y pilay

Maski bali-baliktarin man sila pa rin
Sila pa rin
Talikuran ka man ng mundo sila'y 'di maglalaho
Sila pa rin
Kahit hindi ka kamahal-mahal
Kahit hindi ka tanggap ng lahat
Isang tawag mo lang
Pamilya mo'y nandiyan

Ohh...ohh...
Sila pa rin
Ohh...ohh...
Sila pa rin

Iba't iba man
Iba man ang pananaw natin sa buhay
'Yun ang nagpapatibay
Ng ating panghabang-buhay na pundasyon ng relasyon
Ng relasyon
Sinong matatakbuhan?
Sinong kasamang ito'y lampasan?
Sinong kayang umakay?
Oh aking tahanan, payakap naman

Maski bali-baliktarin man sila pa rin
Sila pa rin
Talikuran ka man ng mundo sila'y 'di maglalaho
Sila pa rin
Kahit hindi ka kamahal-mahal
Kahit hindi ka tanggap ng lahat
Isang tawag mo lang
Pamilya mo'y nandiyan

Ohh...ohh...
Sila pa rin
Ohh...ohh...
Sila pa rin

Pamilya mo'y nandiyan
"
