Song,Artist,Album,Lyrics
"""Could Have Been The One""",Christian Bautista,"""Captured""","

I just love that look in your face
And makin every life your beautiful life
He's hurt you once again
He's leavin you and then
Your crying you hearts to an old friend

As I am now holding you
Trying hard to stop myself
From telling you
That I'm dying inside
That I'm trying to hide
All the feelings that I have for you

Could have been the once to love you
I could have been the one to hold you tight
Be the one to make you see brighter days
Through those lonely nights
I know that you can never really understand
What I'm feeling inside
All I want is for you to know
That I could have been the one

Ohhhhh and I could not believe
That we can never be more than just friends
For in my heart I know that you and I
Will be together in the end
In the end!!!

I could have been the one to love you
Could have been the one to hold you tight
Be the one to make you see brighter days
Through those lonely nights
I know that you can never really understand
What I'm feeling inside
All I want is for you to know

I could have been the one to love you
Could have been the one to hold you tight
Be the one to make you see brighter days
Through those lonely nights
I know that you can never really understand
What I'm feeling inside
All I want is for you to know

That I could have been the one....
I could have been the one....
"
"""Captured""",Christian Bautista,"""Captured""","

I was captured the moment we met
Carried away with every word you said
It's a mystery how you got to me
I fell in the spell of your charms
With your siren's smile you caught me off guard

Just one glance took away my breath
Then you drew me in with your tenderness
You captivate my soul, I'm enraptured
You knocked me out and you locked me up
Stole my heart like a thief at love
Keep me here in your happy ever after
I'm captured

By the way just in case you care
I'm here to stay, I'm not going anywhere
I took a dive in your deep dark eyes
And I'm never coming up for air
I lost myself in this bond that we share

One sweet kiss took away my breath
Then you drew me in with your tenderness
You captivate my soul, I'm enraptured
You knocked me out and you locked me up
Stole my heart like a thief at love
Hold me tight in your happy ever after

Now you've got the best of me
No one else could hold the key
I'm captured

Just one touch took away my breath
When you drew me in I could not resist
You captivate my soul, I'm enraptured
You knocked me out and you locked me up
Stole my heart like a thief at love
Keep me here in your happy ever after
I'm captured
"
"""I Want To Be The One""",Christian Bautista,"""Captured""","

Don't wanna talk
Don't wanna drive
Don't wanna scream out loud
How do I make you mine
Don't wanna change your mind
Don't wanna know who's wrong or right
Don't wanna say goodnight
I'm no good with goodbye

So lets ignore the signs
That say were running out of time

I wanna be everything
More than you'll ever need
I know
I want to be the one
I would give anything
To be what you want me to be
I know
I want to be the one

Don't wanna sing
Don't wanna fight
Don't wanna go back home
I'm in no shape to drive
Don't wanna make you cry
Don't wanna leave us far behind
Don't wanna break up
To make up one more time

So lets ignore the signs
That say were running out of time

I wanna be everything
More than you'll ever need
I know
I want to be the one
I would give anything
To be what you want me to be
I know
I want to be the one

I don't wanna live without you
Don't even think I know how to
There must be a way to rewind
And start all over again!!!

I wanna be everything
More than you'll ever need
I know
I want to be the one
I would give anything
To be what you want me to be
I know
I want to be the one

Don't wanna talk
Don't wanna drive
Don't wanna say goodnight
I'm no good with goodbyes

I wanna be everything
More than you'll ever need
I know
I want to be the one
I would give anything
To be what you want me to be
I know
I want to be the one
"
"""Tell Me Your Name""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

Tell me your name you're lovely
Please tell me your name
Just when I thought
This would be one of those boring games

You walked into these feelings
You looked at me and smiled
My heart unfroze and started going wild

Can you imagine this
The confusion of first loves kiss
A return to wondering
If the magic of love was this
You merely said hello
And my mind did a stop and go
Can it possibly be
The future for me is you... 
Tell me your name
I must know
Won't you tell me your name
I'm not insane
Just frightened that you might go
Don't go please stay beside me... 
Wait until I can tell you all my schemes
Chasing rainbows, spinning dreams
Finding someone to love like you... 

I'm not insane
Just frightened that you might go
Don't go please stay beside me
Just wait until
I can tell you all my schemes
Chasing rainbows, spinning dreams
Tell me please your name... 
Tell me...
"
"""I Remember The Girl""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

Today I heard them play the song again
An old familiar strain from way back when
Every note and every line
It's always been a favorite song of mine
It used to haunt me so some years ago
Reminds me of a girl I used to know
And although the melody lives on
The memories and the girl are all but gone
And while the song still brings that certain glow
And the words still sing of love I know
It isn't quite the way it was before
I remember the girl
But I don't remember the feeling anymore

The promises we made seemed easier then
As if we knew our love would never end
But seasons change and time erases the tears
As quickly as the rivers disappear

So while the song still brings that certain glow
And the words still sing of love I know
It isn't quite the way it was before
I remember the girl
But I don't remember the feeling
I remember the girl
But I don't remember the feeling anymore
"
"""Afraid For Love To Fade""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

My head's in a jam
Can't take you off my mind
From the time we met
I've been beset by thoughts of you
And the more that I ignore this feeling
The more I find my self believin'
That I just have to see you again

I can't let you pass me by
I just can't let you go
But I know that I'm much too shy to let you know
Afraid that I might say the wrong words and displease you
Afraid for love to fade
Before it can come true
Like a child again
I'm out and lost for words
How does one define a crush combined with longing
Longing to possess you, oh so dearly
And I'm obsessed by you completely
I'll go mad if I can't have you

I can't let you pass me by
I just can't let you go
But I know that I'm much too shy to let you know
Afraid that I might say the wrong words and displease you
Afraid for love to fade
Before it can come true

I can't let you pass me by
I just can't let you go
Let me say the things and say words to let you know
I would rather say the awkward words than lose you
Or for love to fade
Before it can come true...
"
"""I Have Fallen In Love""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

I have fallen in love
with the same woman three times;
In a day spanning 19 years
of tearful joys and joyful tears.

I loved her first when she was young,
enchanting and vibrant, eternally new.
She was brilliant, fragrant,
and cool as the morning dew.

I fell in love with her the second time;
when first she bore her child and mine
always by my side, the source of my strength,
helping to turn the tide.

But there were candles to burn
the world was my concern;
while our home was her domain.
and the people were mine
while the children were hers to maintain;

So it was in those 18 years and a day.
âtill I was detained; forced in prison to stay.

Suddenly sheâs our sole support;
source of comfort,
our wellspring of Hope.
On her shoulders felt the burden of Life.

I fell in love again,
with the same woman the third time.
Looming from the battle,
her courage will never fade

Amidst the hardships she has remained,
undaunted and unafraid.
she is calm and composed,
she is Godâs lovely maid.
"
"""Please Be Careful With My Heart""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

[Sarah:]
If you love me like you tell me
Please be careful with my heart
You can take it just don't break it
Or my world will fall apart

[Sarah:]
You are my first romance
And I'm willing to take a chance
That 'till life is through
I'll still be loving you

[Sarah:]
I will be true to you
Just a promise from you will do
From the very start
Please be careful with my heart

[Christian:]
I love you and you know I do
There'll be no one else for me
Promise I'll be always true
For the world and all to see

[Christian:]
Love has heard some lies softly spoken
And I have had my heart badly broken
I've been burned and I've been hurt before

[Christian:] So I know just how you feel
[Sarah:] (how I feel)
[Christian:] Trust my love is real for you
[Sarah:] (I hope that you're love is real)
[Christian:] I'll be gentle with your heart
[Both:] I'll caress it like the morning dew

[Both:] I'll be right beside you forever
[Both:] I won't let our world fall apart
[Christian:] From the very start
[Christian:] I'll be careful with your heart

[Sarah:] You are my first (and you are my last) romance
[Sarah:] And I'm willing to take a chance
[Christian:] (I've learned from the past)
[Sarah:] That 'till life is through
[Both:] I'll still be loving you

[Sarah:] I will be true (I will be true) to you
[Sarah:] Just a promise from you will do (only to you)
[Sarah:] From the very start
[Christian:] (from the very start)
[Sarah:] From the very start
[Christian:] (from the very start)
[Sarah:] From the very start
[Sarah:] Please be careful with
[Christian:] (I'll be careful with)
[Both:] my heart (your heart)
"
"""My Girl My Woman My Friend""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

When my work is through at the end of the day
There's nothing else that I'd rather do
Than to be with you at the end of the day
To be right by your side makes me feel brand new

'cause you're my girl, my woman, my friend
And that's how it's gonna be till the end.
Loving you is what I live for
And I can't ask for anything more
You're my woman, my girl, and my friend
Rolled into one.

You're my man and I'm at the prime of my life
To you I give myself, all my heart
All of what I am at the prime of my life
I'll never let a thing come to break us apart

'cause I'm your girl, your woman, your friend
And that's how it's gonna be till the end.
Loving you is what I live for
And I can't ask for anything more
Than to be your woman, your girl, and your friend.

Being with you, my love, just makes my day complete
Holding you close my love, creates a wondrous treat.
No need to say the words
No fancy places for me.
Love is anywhere
As long as you are there with me.
We'll be free.
Our love will make us free to be you and me.
"
"""Beautiful Girl""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

Beautiful girl wherever you are
I knew when I saw you you had opened the door
I knew that I'd love again after a long long while
I'd love again
You said ""hello"" and I turned to go
But something in your eyes left my heart beating so
I just knew that I'd love again after a long long while
I'd love again

[Refrain:]
It was destiny's game
For when love finally came on
I rushed in line only to find
That you were gone

Wherever you are I fear that I might
Have lost you forever like a song in the night
Now that I've loved again after a long long while
I've loved again

[Repeat Refrain]

Beautiful girl I'll search on for you
'Til all of your loveliness in my arms come true
You've made me love again after a long long while
In love again
'And I'm glad that it's you
'Hmm beautiful girl
"
"""Can't We Start Over Again""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

Itâs been a long, long while
I know Iâve caused you pain
Living without you is not quite the same
Canât we start over again?

Iâve played around too long
Running from end to end
Took you for granted
Iâve been such a fool
Canât we start over again?

All through my life of seasons
No matter how far I roam
Always thereâs something missing inside
Yearning to come back home

You are the one I return to
Love. Only love leads the way
Give us this chance to start over again
Darling, Iâm coming home to stay
"
"""Be Gentle""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

Be gentle, be gentle,
And all the world is yours
A river flowing home to sea
You shall be.

Be strong and know your heart
Protect the small, the weak,
And love like morning rain shall fall
On a song.

There is no peace
In an angry heart
The wise know the truth
There is no power stronger
Than gentleness of heart.

Beneath, the waters and the rock will turn the sand
It took a wounded man to show the world
That if we want to live
We must forgive

Oh, Lord the night is long,
The dawn cannot be far
When gentle winds of peace
Fill every heart.

A river flowing home to sea,
I shall be.
"
"""Stay My Love""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

My heart is hurting and its all because of you
What can I do to make you want to stay
I like to know you more each past and day
Lets sees the moment love will crush our way

I never try to keep a love on hold before
Love easy came was meant but there are more
I was so shallow reckless cold and sure
But you are to give me love secure

Be my love and love me in the sweetness of you being
Stay my love and we become the music in the ecstasy
Lets make the world a wonderland make believe
Lets us become the river of this magic
So stay and save me from this restless night
And see me trough the dark
I love you

My life will never ever be the same again
The love is gone, my turn to feel the pain
You are the one I've been waiting for
You are the one I'll cherish like a doll

Be my love and love me in the sweetness of you being
Stay my love and we become the music in the ecstasy
Lets make the world a wonderland make believe
Lets us become the river of this magic
So stay and save me from this restless night
And see me trough the dark

Lets make the world a wonderland make believe
Lets us become the river of this magic
So stay and save me from this restless night
And see me trough the dark

I'll give you all my love
Stay my love
"
"""Afterglow""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

We're at the afterglow
Of what we both do know
As the spring of our youth.
We've loved and shared the dawn
And hoped that we'd go on
'Cause even the dawn had to go.

Love has to cry
But need not die
Heart has to sigh
The test of time

We go through days and through years
Calloused by doubts, joys and fears,

Love has to cry
But need not die
Heart has to sigh
The test of time

We're at the afterglow
and though we both do know
how far we are from the dawn
That second golden dawn
When love is true
Still I'll wait
I'll wait for second dawn and you

Love's golden dawn and you.
"
"""A Love To Last A Lifetime""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

We're all just merely passing through
Doing what we can do in our lifetime
We have more than one adventure to take
More than one dream to make in our lifetime
As for me there's only one dream
And that's to love you my love
With a love to last a lifetime

We're fools we'd sometimes do crazy things
And our hearts would take wins like a sparrow
But that's life
We'll take each day as it comes
Never leaving the crumbs for the morrow
As for me, all of my days I will spend them all with you
Loving you with love to last a lifetime

If we all could leave something lasting behind to be remembered by
Just a song for me and then at least I would have tried
I agree it's not so much what we have
As how we use what we have in our lifetime

Thirty years is worth a hundred and two
It's really what we can do in our lifetime
All my love I would give for as long as I may live
With a love, true love, to last a lifetime
"
"""Here And Now""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

You and I may never be the perfect pair
The kind most people dream
Themselves to be
Just as long as you and I
Are both aware
That life is what we make it to be
Then we won't care what others
Have to say
Our love will guide us
And show the way, oh baby

[Refrain:]
From this moment on it's
Me and you
The road of life ahead we'll journey
Through
And through it may be winding
We'll go right on reminding
That we both have each other

[Chorus:]
Cherish every moment
Darlin' hold me fast
Live each day as though it
Were last
The only time and place that
We are certain of
My love, is here and now

We had yesterday but now it's
Come and gone
Tomorrow still to come belongs to none
We had found the miracle of love today
If we try hard enough it's here to stay
Our rainbows end may just be rond the bend
I know we'll find it but until the oh baby

[repeat refrain and chorus]
[repeat chorus]
"
"""Constant Change""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

We're on the road
We move from place to place
And oftentimes when I'm about to call it home
We'd have to move along
Life is a constant change

The friends we know we meet along the way
Too soon the times we share form part of yesterday
'Cause life's a constant change
And nothing stays the same, oh no

Clouds that move across the skies
Are changing form before our very eyes

Why couldn't we keep time from movin' on?
Hold on to all the years before this moment's gone?
Why must we live the days at such a frightening pace?

We're all like clouds that move across the skies
And changing form before our very eyes

Have we outgrown our Peter Pans and wings?
We've simply grown too old for tales of knights and kings
'Cause life's a constant change
And nothing stays the same, oh no
"
"""Deep In My Heart""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

Deep in my Heart I love you 
Deep in my heart I care 
You are my life 
My every faith, my dream, my every prayer 

Deep in my heart I know
That deep in your heart you know 
That we where meant for each other 
And we will love each other forever 

Deep in my heart I know
That deep in your heart you know 
That we were meant for each other 

And deep within my heart 
And deep in your heart 
Yes we will love each other forever
Deep in my heart forever
"
"""Refrain""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

I look out and I see the rain
As it falls on my window pane
And the music that's in my heart
Is a sad refrain

Endless traffic of sounds and sights
Midst the glitter of neon lights
Still the music that's in my heart
Is the same sad refrain

Mem'ries of you follow everywhere I go
Down the high and bi-ways of my days
Music of your laughter fills my every dream
Like a love song, from long ago
Never ending streams of faces come and go
Million diff'rent people all around
No use searching for I'll never find you there
For you are far beyond compare

Take a jet to a hi-away
From the hum-drum of everyday
Yet the music that's in my heart
Is the same sad refrain

Mem'ries of you follow everywhere I go
Down the high and bi-ways of my days
Music of your laughter fills my every dream
Like a love song, from long ago

Never ending streams of faces come and go
Million diff'rent people all around
No use searching for I'll never find you there
For you are far beyond compare

No use searching for I'll never... 
No use searching for I'll never find you there
For you are far beyond compare...
"
"""Can We Just Stop And Talk A While""",Christian Bautista,"""Romance Revisited: The Love Songs Of Jose Mari Chan""","

Fancy meeting you alone in the crowd
Couldnât help but notice your smile
While everybody else around us is going about
Can we just stop and talk awhile?

Iâve been often told our worldâs growing old
And that friends are harder to find
Do tell me more about yourself
We could share a thought or two
Now who would mind?

Maybe then we could go for a ride
Drive down to the countryside
Get away from the gray
And frenzied hurly-burly of the city life

Early yet to say what lies ahead
Itâs the first day of the rest of our lives
Can we just stop and talk awhile
Get to know each other
Who are we to know?
Love could be waiting at the end
âRound that bend and so
Letâs stop and talk awhile

Can we just stop and talk awhile
Get to know each other
Who are we to know?
Love could be waiting at the end
âRound that bend and so
Letâs stop and talk awhile
Letâs stop and talk awhile
Letâs stop and talk awhile
Letâs stop and talk awhile
"
"""All That's Left""",Christian Bautista,"""Outbound""","

All that's left, all that's left
All that's left of me
All that's left, all that's left
All that's left of me

You know I'm not alright
Cause all that I've been through
Has left me cold inside
And feelin' like a fool
But even when I don't say a word
Somehow you understand

Cause I've been hurt before
And healin' takes so long
Trust shattered on the floor
Pretending to be strong
But girl you picked up the pieces
And showed me just how you belong
So I must sing this song

You're the best thing that has ever happened to me
Thought I'd locked my heart but you found the key
You bring out the best in whatever's left of me
All that's left of me

All that's left, all that's left
All that's left of me

I'd given up the fight
My heart would never mend
I couldn't see the light
Or find the tunnel's end
Thought I would never feel it again
And then I met you

You made me realize
What loving's all about
Building each other's lives
Casting aside all doubt
So I take this leap of faith
Cause I can't imagine life without you

You're the best thing that has ever happened to me
Thought I'd locked my heart but you found the key
And when it's all done, holding you in my arms
Feels just how it should be

Your eyes take me off to a special space
With you everything seems to fall into place
You bring out the best in whatever's left of me
All that's left of me... left of me
You bring out the best in whatever's left of me

You're the best thing that has ever happened to me
Thought I'd locked my heart but you found the key
And when it's all done, holding you in my arms
Feels just how it should be

Your eyes take me off to a special space
With you everything seems to fall into place
You bring out the best in whatever's left of me
All that's left of me...
All that's left of me...

All that's left
All that's left
All that's left of me
"
"""Faith""",Christian Bautista,"""Outbound""","

Well I guess it would be nice
If I could touch your body
I know not everybody
Has got a body like you, mmm

But I've got to think twice
Before I give my heart away
And I know all the games you play
Because I play them too

Oh, but I
Need some time off from that emotion
Time to pick my heart up off the floor
And when that love comes down
Without devotion
Well it takes a strong man baby
But I'm showing you the door

Cause I gotta have faith
I gotta have faith
Yes I gotta have faith-a-faith-a-faith
I gotta have faith-a-faith-a-faith

Baby
I know you're asking me to stay
Say please, please, please don't go away
You say I'm giving you the blues
Maybe
You mean every word you say
Can't help but think of yesterday
And another who tied me down to loverboy rules

Before this river
Becomes an ocean
Before you throw my heart back on the floor
Oh baby I reconsider
My foolish notion
Well I need someone to hold me
But I'll wait for something more

Cause I've gotta have faith
I gotta have faith
Yes I gotta have faith-a-faith-a-faith
I gotta have faith-a-faith-a-faith

Before this river
Becomes an ocean
Before you throw my heart back on the floor
Oh baby I reconsider
My foolish notion
Well I need someone to hold me
But I'll wait for something more

Cause I gotta have faith
I gotta have faith
Yes I got to have faith-a-faith-a-faith
I gotta have faith-a-faith-a-faith
"
"""I'm Already King""",Christian Bautista,"""Outbound""","

This is the time
I have to believe
No one can take my faith away

And I'm flying through the night
Flying to the sky
And go higher and higher again
And go higher and higher again

I'm already king
In my own empire
I'm already here
I've already reached my desires
Uh no oneâ¦ can take my dreams away

And I'm flying through the night
Flying to the sky
And go higher and higher again
And go higher and higher again

I'm already king yeah
I'm already king

And I'm flying through the night
Flying to the sky
And go higher and higher again
And go higher and higher again

And I'm flying through the night
Flying to the sky
And go higher and higher again
And go higher and higher again

I'm already king
In my own empire
I'm already here
I've already reached my desires
Cause I'm with you
"
"""What Can I Do""",Christian Bautista,"""Outbound""","

I'm sorry if every song I sing is for you
Sorry if my whole world revolves around you
When I look at you
I find all my answers

I'm sorry if I hang on every word you say
Sorry if I think about you everyday
When I hear your voice
There's no need for tears

What can I do
To make you heart hear
To silence all your fears
Don't close your soul on me don't sell our memory
Oh you alone can save me
Oh you alone set me free
There's nothing else I wanna do
I'm so in love with you

How make you heart hear
I'll silence all your fear
Don't close you soul on me
Drown me in your love again and again
I am so in love with you

I'm sorry if I'm still holding both your hands
Sorry if I can't forget all that we've planned
I know you said no
But I won't let go

What can I do
To make your heart hear
To silence all your fear
Don't close your soul on me don't sell our memory
Oh you alone can save me
Oh you alone set me free
There's nothing else I wanna do
I'm so in love with you

How make your heart here
I'll silence all your fear
Don't close your soul on me
Drown me in your love again and again
I am so in love with you

Don't close your soul on me don't sell our memory
Oh you alone can save me
Oh you alone set me free
There's nothing else I wanna do
I'm so in love with you

I'll make your heart here
I'll silence all your fear
Don't close your soul on me
Drown me in your love again and again
I am so in love with you
"
"""Never Far Away""",Christian Bautista,"""Outbound""","

Another mile down the road
Another mile from my home
At times I feel quite alone
Cause you know, cause you know all there is to know
So hold my heart, as it's breaking apart
And I'll, I'll hold yours in mine

Oh oh oh oh, you're never far away
Oh oh oh oh, you're never far away
Oh oh oh oh, you're never far away
From me

I close my eyes and try to see
See you right in front of me
As if you're only in my dreams
But you are everywhere and in between
You're the moonlight in the dark of my night
And you shine bright so I can see

Oh oh oh oh, you're never far away
Oh oh oh oh, you're never far away
Oh oh oh oh, you're never far away
From me

You catch my tears as they fall
It's like I never left at all
And all the world feels so small
Cause right now we are high above it all
So hold me close, don't ever let me go
Tell me what I already know

Oh oh oh oh, you're never far away
Oh oh oh oh, you're never far away
Oh oh oh oh, you're never far away
From me
[repeat]

Another mile down the road...
"
"""Sakura""",Christian Bautista,"""Outbound""","

You will always stay in my heart,
Oh my love, you're the reason why I believe in loveâ¦ uh oh
No oneï»¿ will ever take your place,
Oh my love, every single day, my love for you grows stronger
If you had another choice
Will you stay here with me
You know that, I don't wanna go

Don't say goodbye
If you still believe in us
My love will never fade away
Never ever fade away
Even if you're far away, far away
Memories will keep us close
Someday we will be
Together you and me
Forever

Nothing's gonna change my love for you
I promise my love forever
Just believe in me, no I won't make you cry
Promise me, no matter what, you'll be back
Nobody can ever replace, you, in my heart
I willï»¿ always, we will always

Don't say goodbye
If you still believe in us
My love will never fade away
No, never fade away
Even if you're far away, so far away
Memories will keep us close
Someday we will be
Together you and me
Forever
Someday we will be
Just you and me
"
"""Come What May""",Christian Bautista,"""Soundtrack""","

Never knew, I could feel like this,
Like I've never seen the sky before
Want to vanish inside your kiss
Everyday I love you more and more
Listen to my heart can you hear it sing
Tellin' me to give you everything
Seasons may change, winter to spring
But I love you, until the end of time

Come what may, come what may
I will love you, until my dying day

Suddenly the world seems such a perfect place
Suddenly moves with such a perfect grace
Suddenly my life doesn't seem such a waste
It all revolves around you

And there's no mountain too high, no river too wide
Sing out this song and I'll be there by your side
Storm clouds may gather, and stars may collide
But I love you, I love you
Til the end of time, until the end of time

Come what may, come what may
I will love you, I will love you
Suddenly the world seems such a perfect place

Come what may, come what may
I will love you until my dying day
"
"""Up Where We Belong""",Christian Bautista,"""Soundtrack""","

Who knows what tomorrow brings
In a world few hearts survive?
All I know is the way I feel
When it's real, I keep it alive

The road is long
There are mountains in our way
But we climb a step every day

Love lift us up where we belong
Where the eagles cry
On a mountain high

Love lift us up where we belong
Far from the world below
Up where the clear winds blow

Some hang on to 'used to be'
Live their lives looking behind
All we have is here and now
All our life out there to find

The road is long
There are mountains in our way
But we climb a step every day

Love lift us up where we belong
Where the eagles cry
On a mountain high

Love lift us up where we belong
Far from the world we know
Where the clear winds blow

Time goes by, no time to cry
Life's you and I, a life, baby

Love lift us up where we belong
Where the eagles cry
On a mountain high

Love lift us up where we belong
Far from the world we know
Where the clear winds blow

Love lift us up where we belong
Love lift us up where we belong
"
"""How Deep Is Your Love""",Christian Bautista,"""Soundtrack""","

I know your eyes in the morning sun
I feel you touch me in the pouring rain
And the moment that you wander far from me
I want to feel you in my arms again
And you come to me on a summer breeze
Keep me warm in your love, then you softly leave
And it's me you need to show

How deep is your love, is your love
How deep is your love?
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me

I believe in you
You know the door to my very soul
You're the light in my deepest, darkest hour
You're my savior when I fall
And you may not think that I care for you
When you know down inside that I really do
And it's me you need to show

How deep is your love, is your love
How deep is your love?
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me

How deep is your love, is your love
How deep is your love?
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me
"
"""When You Say Nothing At All""",Christian Bautista,"""Soundtrack""","

It's amazing how you
Can speak right to my heart.
Without saying a word
You can light up the dark.

Try as I may, I could never explain
What I hear when you don't say a thing.

[Chorus:]
The smile on your face
Lets me know that you need me.
There's a truth in your eyes
Saying you'll never leave me.
The touch of your hand says you'll catch me whenever I fall.
You say it best when you say nothing at all.

All day long I can hear
People talking out loud.
But when you hold me near (you hold me near)
You drown out the crowd.

Try as they may, they can never define
What's been said between your heart and mine.

[Chorus:]
The smile on your face
Lets me know that you need me.
There's a truth in your eyes
Saying you'll never leave me.
The touch of your hand says you'll catch me whenever I fall.
'Cause you say it best (you say it best) when you say nothing at all.

[Chorus:]
The smile on your face
Lets me know that you need me.
There's a truth in your eyes
Saying you'll never leave me.
The touch of your hand says you'll catch me whenever I fall.
'Cause you say it best (you say it best) when you say nothing at all.

(You say it best when you say nothing at all.
You say it best when you say nothing at all.)

That smile on your face,
The truth in your eyes,
The touch of your hand
Lets me know that you need me.
"
"""After All""",Christian Bautista,"""Soundtrack""","

Well, here we are again
I guess it must be fate
We've tried it on our own
But deep inside we've known
We'd be back to set things straight

I still remember when
Your kiss was so brand new
Every memory repeats
Every step I take retreats
Every journey always brings me back to you

After all the stops and starts
We keep coming back to these two hearts
Two angels who've been rescued from the fall
After all that we've been through
It all comes down to me and you
I guess it's meant to be
Forever you and me
After all

When love is truly right (this time it's truly right)
It lives from year to year
It changes as it goes
Oh, and on the way it grows
But it never disappears

After all the stops and starts
We keep coming back to these two hearts
Two angels who've been rescued from the fall
After all that we've been through
It all comes down to me and you
I guess it's meant to be
Forever you and me
After all

Always just beyond my touch
You know I needed you so much
After all, what else is livin' for?

After all the stops and starts
We keep coming back to these two hearts
Two angels who've been rescued from the fall
And after all that we've been through
It all comes down to me and you
I guess it's meant to be
Forever you and me

After all the stops and starts
We keep coming back to these two hearts
Two angels who've been rescued from the fall
And after all that we've been through
It all comes down to me and you
I guess it's meant to be
Forever you and me
After all
After all
After all
"
"""A Thousand Years""",Christian Bautista,"""Soundtrack""","

Heart beats fast
Colors and promises
How to be brave?
How can I love when I'm afraid to fall?
But watching you stand alone,
All of my doubt suddenly goes away somehow.

One step closer

I have died every day waiting for you
Darling, don't be afraid I have loved you
For a thousand years
I'll love you for a thousand more

Time stands still
Beauty in all she is
I will be brave
I will not let anything take away
What's standing in front of me
Every breath
Every hour has come to this

One step closer

I have died every day waiting for you
Darling, don't be afraid I have loved you
For a thousand years
I'll love you for a thousand more

And all along I believed I would find you
Time has brought your heart to me
I have loved you for a thousand years
I'll love you for a thousand more

One step closer
One step closer

I have died every day waiting for you
Darling don't be afraid I have loved you
For a thousand years
I'll love you for a thousand more

And all along I believed I would find you
Time has brought your heart to me
I have loved you for a thousand years
I'll love you for a thousand more
"
"""Cruisin'""",Christian Bautista,"""Soundtrack""","

Baby let's cruise away from here
Don't be confused, the way is clear
And if you want it, you got it forever
This is not a one night stand baby, yeah

Let the music take your mind
Just release and you will find

You're gonna fly away, glad you're goin' my way
I love it when we're cruisin' together
Music is played for love, cruisin' is made for love
I love it when we're cruisin' together

Baby tonight belongs to us
Everything right, do what you must
And inch by inch we grow closer and closer
To every lil' part of each other, ooh baby yeah

So let the music take your mind
Just release and you will find

You're gonna fly away, glad you're goin' my way
I love it when we're cruisin' together
Music is played for love, cruisin' is made for love
I love it when we're cruisin' together

Cruise with me baby, ooh yeah ooh
Ooh baby, let's cruise, let's float, let's glide
Ooh, let's open up and go inside

And if you want it, you got it forever
I could just stay here beside you and love you baby
Let the music take your mind
Just release and you will find

You're gonna fly away, glad you're goin' my way
I love it when we're cruisin' together
Music is played for love, cruisin' is made for love
I love it when we're cruisin' together

You're gonna fly away, glad you're goin' my way
I love it when we're cruisin' together
Music is played for love, cruisin' is made for love
I love it when, I love it, I love it, I love it, ooh
Cruise with me baby, I love it when we're cruisin together
"
"""Way Back Into Love""",Christian Bautista,"""Soundtrack""","

I've been living with a shadow over head
I've been sleeping with a cloud above my bed
I've been lonely for so long
Trapped in the past, I just can't seem to move on

I've been hiding all my hopes and dreams away
Just incase I ever need them again someday
I've been setting aside time
To clear a little space in the corners of my mind

All I want to do is find a way back into love
I can't make it through without a way back into love

I've been watching but the stars refuse to shine
I've been searching but I just don't see the signs
I know that it's out there
There's got to be something for my soul somewhere

I've been looking for someone to shed some light
Not somebody just to get me through the night
I could use some direction
And I'm open to your suggestions

All I want to do is find a way back into love
I can't make it through without a way back into love

And if I open my heart again
I guess I'm hoping you'll be there for me in the end

There are moments when I don't know if it's real
Or if anybody feels the way I feel
I need inspiration
Not just another negotiation

All I want to do is find a way back into love
I can't make it through without a way back into love

And if I open my heart to you
I'm hoping you'll show me what to do
And if you help me to start again
You know that I'll be there for you in the end

All I want to do is find a way back into love
I can't make it through without a way back into love

All I want is a way back into love
"
