Song,Artist,Album,Lyrics
"""Langit Na Naman""",Donna Cruz,"""Langit Na Naman""","

Wala nang iba para sa akin
Maging sa panaginip ikaw ang nais makapiling
Di pagpapalit kahit kay Richard o kay Robin
Wala nang iba para sa akin

Hindi sasaya kung wala ka
Umaga't gabi, ikaw ang nais makapiling
Sa ibang lalake hindi titingin
Wala nang iba para sa akin

Pag naisip ka (Langit na naman)
Maamoy ka lang (Langit na naman)
Sa bawat halik (Langit na naman)
Pag kapiling ka (Langit na naman)

Hindi pagpapalit kahit kay Richard o kay Robin
Wala nang iba para sa akin

Pag naisip ka (Langit na naman)
Maamoy ka lang (Langit na naman)
Sa bawat halik (Langit na naman)
Pag kapiling ka (Langit na naman)

Wala nang iba para sa akin
Sa hirap at gutom ikaw ang nais makapiling
Wala na akong ibang nanaisin
Wala nang iba para sa'kin
Ito'y ay aking uulit-ulitin wala nang iba para sa akin
"
"""Pakiusap""",Donna Cruz,"""Habang May Buhay""","

Wala na ngang iba ngayon sa puso ko
Mula ng makilala ko ang tulad mo
Dahil di ko pansin ang iyong paglalambing
Pag ibig na pla ang di para sa akin
Ligaya kang tunay sa damdamin

Ngayo'y naging makulay ang aking mundo
Lahat ay nagiba yan ay dahil sayo
Langit ang sandali pag kapiling ka na
Lagi ng may ngiti pag nakikita ka
Sana tayo'y di na magwalay pa

O kay tagal ko ring ikaw ay pinangarap
Sana'y wag sasaktan yan ang aking pakiusap
Dahil kong ika'y mawawala o wala ring dahilan
Di na iibig pa kailan pa man

Ngayo'y naging makulay ang aking mundo
Lahat ay nagiba yan ay dahil sayo
Langit ang sandali pag kapiling ka na
Lagi ng may ngiti pag nakikita ka
Sana tayo'y di na magwalay pa

O kay tagal ko ring ikaw ay pinangarap
Sana'y wag sasaktan yan ang aking pakiusap
Dahil kong ika'y mawawala o wala ring dahilan
Di na iibig pa kailan pa man

O kay tagal ko ring ikaw ay pinangarap
Sana'y wag sasaktan yan ang aking pakiusap
Dahil kong ika'y mawawala o wala ring dahilan
Di na iibig pa kailan pa man
Di na iibig pa kailan pa man
"
"""Only Me And You""",Donna Cruz,"""Habang May Buhay""","

I just had a dream that you were far away
And that someone else was in your arms today
Though I know its just a dream
Still my fear is so extreme
'Cause I know that dreams could sometimes be so true
And I'll be blue

Then I told myself
I'll always stay the same
Even if you hurt me, I will take the blame
You are all I'm living for
I would love you even more
I would keep the pain inside my door

It's enough for me that I have come to love you, I see
Because the heart I have could only want you
I just want you to remember
Even if it takes forever
I would wait until the world is through
When all that's left is only me and you

Yes I told myself I'd always stay the same
Even if you hurt me
I would take the pain
You are all I'm living for
I would love you even more
I would keep the pain inside my door

It's enough for me that I have come to love you, I see
Because the heart I have could only want you
I just want you to remember
Even if it takes forever
I would wait until the world is through
When all that's left is only me and you

You are all I'm living for
I would love you even more
I would keep the pain inside my door

It's enough for me that I have come to love you, I see
Because the heart I have could only want you
I just want you to remember
Even if it takes forever
I would wait until the world is through
I'll wait for you
You know its true
Until again I'll be with you
When all that's left is only me and you
"
"""Nagkabungguan, Nagkatinginan""",Donna Cruz,"""Habang May Buhay""","

Bakit di nawawala
Ang anyo ng iyong mukha
Magmula ng makita kita
Sa isipan maging sa alaala
Ay ikaw palagi ang nakikita

Kahit di sabihin pa
Kahit di aminin pa
Kita ko sayong mga mata
Sa damdamin ay wala ng iba
Minsan lamang makita
Ay agad umibig na

Nagkabunguuan nagkatinginan
Ang dalawang puso na agad nagmahal
Nagkatitigan nagkaalman
O bakit nga ba
Ang pagibig ay ganyan

Kahit di sabihin pa
Kahit di aminin pa
Kita ko syong mga mata
Sa damdamin ay wala ng iba
Minsan lamang nakita
Aya agad umubig na

Nagkabunguuan nagkatinginan
Ang dalawang puso na agad nagmahal
Nagkatitigan nagkaalman
O bakit nga ba
Ang pagibig ay ganyan

Ikaw kayay di na magbago sanay pangako mo
Ako lang ba jan sa puso ko
Sanay sabihin mo, sabihin mo

Nagkabungguan nagkatinginan
Ang dalawang puso na agad nagmahal
Nagkangitian nagkaalaman
O bakit nga ba
Pagibig ay ganyan
...
"
"""Tayo Lang Dalawa""",Donna Cruz,"""Habang May Buhay""","

Ngayon ko lamang nadama
Pagibig na naiiba
Pagmamahal na alay mo'y
Walang kasing ganda
Wala ng hahanapin pa
Lahat na yata'y na sa iyo
Pagka asahan mo hindi magbabago

Ikaw ang aking pagibig
Pagibig mo'y langit
At kailanpaman ay hindi kita pagpapalit
Maging bawat saglit sana
Laging kapiling ka
At hindi magwawalay kailanman
Tayo lang dalawa

Ang puso at damdamin ko
Ay tunay na para sa 'yo
Ikaw lang at walang iba na iibigin ko
Maglaho man itong mundo
Ako parati na sa 'yo
Hindi ka iiwan
Yan ay asahan mo

Ikaw ang aking pagibig
Pagibig mo'y langit
At kailanpaman ay hindi kita pagpapalit
Maging bawat saglit sana
Laging kapiling ka
At hindi magwawalay kailanman
Tayo lang dalawa
...
"
"""Mukha Ng Buhay""",Donna Cruz,"""Habang May Buhay""","

Siyang tunay ang bawat simula'y mayroong katapusan
Ngunit ang alaala'y laging na andyan
Naroon sa puso mo
Lalo't wakas ang pag ibig sayo

Kung bakit di mo masabi ang bukas na darating
Kahit buong tapat ang puso't damdamin
Minsa'y nasasaktan
Bakit nga ba pag-ibig ay ganyan

Iluha mo kung puso ay nagdaramdam
Itawa ang bawat saya na nararamdaman
Dadal'wa ang mukha ng buhay
Sa puso'y kailangan ng tibay
May wakas at may simula ang tagumpay

Sakali man ngayon ay di ngayon sa'yo
Ganyan lamang ang buhay sa mundo
Pasasaan ma't makakamtan din
Lalo't tapat ang yong mithiin
Pagtakas ay di mo dapat na isipin

Kung bakit di mo masabi ang bukas na darating
Kahit buong tapat ang puso't damdamin
Minsa'y nasasaktan
Bakit nga ba pag-ibig ay ganyan

Iluha mo kung puso ay nagdaramdam
Itawa ang bawat saya na nararamdaman
Dadal'wa ang mukha ng buhay
Sa puso'y kailangan ng tibay
May wakas at may simula ang tagumpay

Sakali man ngayon ay di ngayon sa'yo
Ganyan lamang ang buhay sa mundo
Pasasaan ma't makakamtan din
Lalo't tapat ang yong mithiin
Pagtakas ay di mo dapat na isipin

Kabiguan ay di isang hadlang
Lumaban ka hanggang sa kailanman
Dadalwa ang mukha ng buhay
Tunay na mayroon kang karamay
Tumawag ka't s'ya ay magsisilbing gabay...
"
"""Kadenang Bulaklak""",Donna Cruz,"""Habang May Buhay""","

Ang wikang ginagamit ng mga puso
Natututunan kahit di ituro
Sa ating buhay, darating ang sandaling
Puso'y tatawagin
Upang kanyang pag-aralan
Ang wikang gagamitin

Puno raw ng kahirapan landas na daraanan
Subalit wala raw katumbas ang kasiyahang matitikman
Sa sandaling na'yong mabatid
Puso mo pala ang narinig
Na nangungusap mula sa iyong dibdib

Ano ang ginagamit na wika sa langit?
Bawat salita kaya doon ay inaawit
Kahit marami ka pang di nalalaman
Asahan mong doon mayroon kang tahanan

Kapag dumami na sa lupa
Pusong marunong mangusap
Sa likod ng bawat ulap
May anghel na papalakpak
Malapit nang mabuo
Kadenang bulaklak

Kapag dumami na sa lupa
Pusong marunong mangusap
Sa likod ng bawat ulap
May anghel na papalakpak
Maaari na muling sabitan
Ng kadenang bulaklak itong daigdig
Upang kanyang kagandaha'y magbalik

Upang kanyang kagandaha'y magbalik...
"
"""Pangako Ng Kahapon""",Donna Cruz,"""Habang May Buhay""","

Kamusta ba'y ligaya
Sa unang pagkikita?
Bakit nga ba ang puso
Pilitin mang pigila'y, ayaw mapag-isa?

Walang hanggang pangarap
Ang s'yang nakakatulad sa pagsapit ng bukas
Ligaya nga kaya'y wala na ngang wakas

Kamusta ba'y pangako
Kapag mayro'ng pagsuyo?
Kapag nararahuyo, maging kahit ano'y ipipintig ng puso

Lunod sa alaala
Ganyan nga ba sa t'wina?
Gabi hanggang umaga
Pangako nga kaya'y hindi mag-iiba

Kamusta ba'y pangako
Oh-oh, oh

Walang hanggang pangarap
Ang s'yang nakakatulad
Sa pagsapit ng bukas
Ligaya nga kaya'y, wala na ngang wakas?

Kamusta ba'y paalam
Kung 'di maunawaan?
Tanong ng bawat puso
Sinong dapat itangi, hanggang kailan pa man

At kung sadyang sumapit
Na 'di ka n'ya ang langit
Ligaya na iniwan
Pangako ng kahapon
Ngayo'y isang paalam

Kamusta ba'y paalam
Sa 'yo aking mahal?
"
"""Habang May Buhay""",Donna Cruz,"""Habang May Buhay""","

Nais kong mabuhay sa haba ng panahon
Kung ito'y lilipas na ika'y kapiling ko
Ang aking buhay, ang aking buhay
Sa 'yo ibibigay
Tangi kong panalangin ay pagsamo mo
Kailanma'y di magmamaliw ang apoy sa puso ko

Habang may buhay, habang may buhay
Hangga't ang dugo ko ay dumadaloy
Sa 'yo lamang iaalay
Ang aking buhay, ang aking buhay
Sa 'yo ibibigay

At kung tayo'y magwawalay ako'y mabibigo
Di na nanaisin pang ituloy ang buhay ko

Habang may buhay, habang may buhay
Hangga't ang dugo ko ay dumadaloy
Sa 'yo lamang iaalay
Ang aking buhay, ang aking buhay
Sa 'yo ibibigay

Ibig kong malaman mo
Hanggang sa dulo ng mundo
Ang pangarap ko'y sa 'yo

Habang may buhay, habang may buhay
Hangga't ang dugo ko ay dumadaloy
Sa 'yo lamang iaalay
Ang aking buhay, ang aking buhay
Sa 'yo ibibigay...
"
"""Muling Sumapit Ang Pasko""",Donna Cruz,"""Merry Christmas Donna""","

Muling sumapit ang pasko
Sana ay maalala mo
Ang pangakong di magbabago
Na ako lang ang iibigin mo
At walang iba sa 'yong puso

Ang pasko ba ay lilipas
Na di na bibigyang lunas
Bakit di natin pag-uusapan
Kung mayroong pa na nararamdaman
Sayang ang paskong magdaraan

Kung ang puso'y di natin pagbibigyan
Di ba't sayang kung maglalaho nalang
Tunay nga ba ang pangako'y nalimutan
Bakit di alalahanin at balikan

Ang pasko ba ay lilipas
Na di na bibigyang lunas
Bakit di natin pag-uusapan
Kung mayroong pa na nararamdaman
Sayang ang paskong magdaraan

Kung ang puso'y di natin pagbibigyab
Di ba't sayang kung maglalaho nalang
Tunay nga ba ang pangako'y nalimutan
Bakit di alalahanin at balikan

Kung ang puso'y di natin pagbibigyab
Di ba't sayang kung maglalaho nalang
Tunay nga ba ang pangako'y nalimutan
Bakit di alalahanin at balikan
"
"""Miss Kita Kung Christmas""",Donna Cruz,"""Merry Christmas Donna""","

Ang disyembre ko ay malungkot
Pagkat miss kita
Anomang pilit kong magsaya
Miss kita kung Christmas

Kahit nasaan ako
Pabaling-baling ng tingin
Walang tulad mo
Maraming nakahihigit sa iyo

Hinahanap-hanap pa rin kita
Ewan ko kung bakit ba
Ako'y iniwan mong nag-iisa
Miss kita oh giliw
Pasko'y sasapit
Di ko mapigil ang mangulila
Hirap nyan mayroon ka ng iba

Kahit nasaan ako
Pabaling-baling ng tingin
Walang tulad mo
Ang nakapagtatakay
Maraming nakahihigit sa iyo

Hinahanap-hanap pa rin kita
Ewan ko kung bakit ba
Ako'y iniwan mong nag-iisa
Miss kita oh giliw
Pasko'y sasapit
Di ko mapigil ang mangulila
Hirap nyan mayroon ka ng iba
Hirap nyan mayroon ka ng iba
"
"""Merry Christmas Darling""",Donna Cruz,"""Merry Christmas Donna""","

Greeting cards have all been sent
The Christmas rush is through
But I still have one wish to make
A special one for you

Merry Christmas darling
We're apart that's true
But I can dream and in my dreams
I'm Christmasing with you

Holidays are joyful
There's always something new
But everyday's a holiday
When I'm near to you

The lights on my tree
I wish you could see
I wish it every day
Logs on the fire
Fill me with desire
To see you and to say

That I wish you Merry Christmas
Happy New Year too
I've just one wish on this Christmas eve
I wish I were with you

The logs on the fire
Fill me with desire
To see you and to say

That I wish you Merry Christmas
Happy New Year too
I've just one wish on this Christmas eve
I wish I were with you
I wish I were with you
"
"""My Grown-Up Christmas List""",Donna Cruz,"""Merry Christmas Donna""","

Do you remember me
I sat upon your knee
I wrote to you with childhood fantasies
Well I'm all grown up now
And you still help somehow
I'm not a child but my heart still can dream
So here's my lifelong wish
My grown up Christmas list
Not for myself but for a world in need

No more lives torn apart
That wars would never start
And time would heal all hearts
Every man would have a friend
And right would always win
And love would never end
This is my grown up Christmas list

What is this illusion called the innocence of youth
Maybe only in our blind belief can we ever find the truth

No more lives torn apart
That wars would never start
And time would heal all hearts
Every man would have a friend
And right would always win
And love would never end
This is my grown up Christmas list
This is my only lifelong wish
This is my grown up Christmas list
"
"""It's Just Another New Year's Eve""",Donna Cruz,"""Merry Christmas Donna""","

Don't look so sad
It's not so bad you know
It's just another night
That's all it is
It's not the first
It's not the worst you know
We've come through all the rest
We'll get through this

We've made mistakes
But we've made good friends too
Remember all the nights we spent with them?
And all our plans
Who says they can't come true?
Tonight's another chance to start again

It's just another New Year's Eve
Another night like all the rest
It's just another New Year's Eve
Let's make it the best
It's just another New Year's Eve
It's just another Auld Lang Syne
But when we're through this New Year
You'll see, will be just fine

We're not alone, we've got the world you know
And it won't let us down, just wait and see
And we'll grow old, but think how wise we'll grow
There's more you know, it's only New Year's Eve

It's just another New Year's Eve
Another night like all the rest
It's just another New Year's Eve
Let's make it the best
It's just another New Year's Eve
It's just another Auld Lang Syne
But when we're through this New Year
You'll see, will be just fine
"
"""Dahil Tanging Ikaw""",Donna Cruz,"""Pure Donna""","

Bakit kailangan'g puso ay masaktan
Bago maintindihan ang syang nararamdaman
Kahit iwasa'y naroon sa damdamin
Yakap at mga halik ay nadarama parin

Dahil tanging ikaw
Ang syang lahat
Nang mawalay ka ng minsa'y
Hindi ko matanggap
Kulang ang sandali
'Pag ika'y wala
Sadyang kapag wala ka'y
Wala rin ang tuwa

Kung ang 'yong puso'y may mahal ng iba
Di parin magbabago ang aking nadarama
Ako ay aasang magbabalik parin
Ang iyong pagmamahal
At ang dating pagtingin

Dahil tanging ikaw
Ang syang lahat
Nang mawalay ka ng minsa'y
Hindi ko matanggap
Kulang ang sandali
'Pag ika'y wala
Sadyang kapag wala ka'y
Wala rin ang tuwa
...
"
"""Wish""",Donna Cruz,"""Pure Donna""","

There's a star in the sky tonight
And it trembles like my heart
And in this world, we're all alone tonight
So close and yet so far

My heart would never lie
I can feel you want me too (I can feel you want me too)
And if that star should fall
Then baby, here's what we should do

Wish, take me by the hand and wish
Hold your breath and we may find
It might come true on this starry, starry night
Wish, look into my eyes and wish
Reach out for that dream it's there
For me and you and we might fall in love again

Mayroong (mayroong) kaba sa 'king dibdib
Ito nga kaya'y pag-ibig?
Huwag mo nang labanan pa
Tunay mong damdamin

'Di na maitatagong
Ikaw ay mahal ko rin (ikaw ay mahal ko rin)
Kung panaginip man
sana ay huwag nang magising

Wish, sana bawat bukas ay
Lagi kong kasama ang pag-ibig mo
Dito sa puso ko
Wish, sana bawat sandali
Ay maging walang hanggan
Mahal kita hanggang kailanpaman
...
"
"""Four Reasons""",Donna Cruz,"""Pure Donna""","

I know you
You don't have to say who you are
I've been watching you
From across the way
Across the way
You're not my type
But there's something about you tonight
You're making me dream about our love
The way you move, move

Four reasons
For loving me
Nobody has come to next to me
Don't walk away
Four reasons
For loving me
Nobody has come to next to me
Don't walk away

'Cause I want you
And I need you
And I love you, and I...
I've got to have you
Baby don't look away
No no, no no
'Cause I want you
And I need you
And I love you, and I...
I've got to have you
Don't look away
No no, no no

I know you
Even though you don't know my name
I've been waiting for you to walk my way
To walk my way
You're not my type
But there's something about you tonight
You're making me dream about our love
The way you move, move

Four reasons
For loving me
Nobody has come to next to me
Don't walk away
Four reasons
For loving me
Nobody has come to next to me
Don't walk away

'Cause I want you
And I need you
And I love you, and I...
I've got to have you
Baby don't look away
No no, no no
'Cause I want you
And I need you
And I love you, and I...
I've got to have you
Don't look away
No no, no no

Four reasons
For loving me
Nobody has come to next to me
Don't walk away

'Cause I want you
And I need you
And I love you, and I...
I've got to have you
Baby don't look away
No no, no no
'Cause I want you
And I need you
And I love you, and I...
I've got to have you
Don't look away
No no, no no
'Cause I want you
And I need you
And I love you, and I...
I've got to have you
Baby don't look away
No no, no no
"
"""Sa Ngalan Ng Pag-Ibig""",Donna Cruz,"""Pure Donna""","

Narito ang buhay ko
Nilalaan lamang sa yo
At hindi magbabago
Ang pintig nitong puso
Pagkat sa yo lamang inalay
Ang pag ibig kong tunay

Sa ngalan ng pag ibig
Ako'y maghihintay
Abutin man ng dulo
Ng buhay kong taglay

Bawat ihip ng hangin
Pangalan mo'y sinasambit
Di na nga naririnig
Ang lambing ng iyong tinig
Tanging ikaw lamang sa akin
Ang lahat ay gagawin

Sa ngalan ng pag ibig
Ako'y maghihintay
Abutin man ng dulo
Ng buhay kong taglay
Sa ngalan ng pag ibig
Hahamakin ang lahat
Isusugal ang langit
Upang maabot ka lang

Kung ang langit ay may tala
At ang dagat ay tubig
Kung ang awit ay may himig
Ikaw naman ay sa akin

Sa ngalan ng pag ibig
Ako'y maghihintay
Abutin man ng dulo
Ng buhay kong taglay
Sa ngalan ng pag ibig
Hahamakin ang lahat
Isusugal ang langit
Upang maabot ka lang

Sa ngalan ng pag ibig
Walang hindi magagawa
Sa ngalan ng pag ibig...
Sa ngalan ng pag ibig...
Sa ngalan ng pag ibig mo sinta
"
"""Where Could He Be""",Donna Cruz,"""Pure Donna""","

I sit by my window
Gazing out into the starry night
If only I had someone
With whom to share such a lovely sight

Seems I've wished upon every star I sees
For someone to come along and be
My one true friend and love
He's all I'm dreaming of

Someone with whom to share whatever life may bring
Someone who will be my strength, my joy, my everything
Someone who will miss me when we're apart
Whose heart I'll own and will own my heart
Oh how I hope and pray
He'll find me someday

Where could he be?
Will I spend a lifetime searching endlessly?
For that someone to hold
And call my own
Oh where could he be?
Heaven help him find his way to me

Sometimes I wonder
If I'll really find him at all
When the time is right
Will he be there to catch me, when I fall?

Is it really only a matter of time
Before he walks into this life of mine
Well waiting is all I can do
Will my dream ever come true?

Where could he be?
Will I spend a lifetime searching endlessly?
For that someone to hold
And call my own
Oh where could he be?
Heaven help him find his way to me

Where could he be?
Will I spend a lifetime searching endlessly?
For that someone to hold
And call my own
Oh where could he be?
Heaven help him find his way to me
(Where could he be)
Heaven help him find his way to me
"
"""Ikaw Lang Ang Mahal""",Donna Cruz,"""Pure Donna""","

Ikaw lang ang mahal
At lagi kong dasal
Sana'y di magbago ang damdamin mo
At ang iniisip mo lang ay ako
Huwag mong sasabihin mayroon ka nang ibang giliw
Baka hindi makaya kong mawawala ka
Dahil puso ko'y nasanay na

Palaging ikaw ang nais makita
Ganyan lagi ang aking nadarama
At bakit ikaw ang siyang minahal
At aking inibig ng tunay
Huwag mo lamang sanang sasabihin
Iiwanan ako at may ipapalit ka sa akin

Huwag mong sasabihin mayroon ka nang ibang giliw
Baka hindi makaya kong mawawala ka
Dahil puso ko'y nasanay na

Palaging ikaw ang nais makita
Ganyan lagi ang aking nadarama
At bakit ikaw and siyang minahal
At aking inibig ng tunay
Huwag mo lamang sanang sasabihin
Iiwanan ako at may papalit na sa akin
...
"
"""I Will Be Here To Stay""",Donna Cruz,"""Pure Donna""","

Until the time
When love no longer lasts for everyone
My love will still be strong

I'll spend my life
And every part of it with only you
Until the world is through

'Til every love starts to fade
'Til there's no tomorrow
I'll be here to stay with you
Until the world may stop believing
And when every heart begins to break
And be filled with sorrow
I'll be here to stay forever true
And stay in love with you

I live my life
The way you wanna spend your life with me
The world will start to see
A love that lasts
And lovers that will never be apart
Until the end of time

'Til every love starts to fade
'Til there's no tomorrow
I'll be here to stay with you
Until the world may stop believing
And when every heart begins to break
And be filled with sorrow
I'll be here to stay forever true
And stay in love with you

Sometimes a love feels wrong
And lovers fail to carry on
Our love will stay so right
'Cause I'll be here just holding on

'Til every love starts to fade
'Til there's no tomorrow
I'll be here to stay with you
Until the world may stop believing
And when every heart begins to break
And be filled with sorrow
I'll be here to stay forever true
And stay in love with you

When every heart begins to break
And be filled with sorrow
I'll be here to stay forever true
And stay in love with you...
"
