Song,Artist,Album,Lyrics
"""Will You Love Me Tomorrow?""",Lea Salonga,"""Live In Concert With The Sydney Symphony Orchestra""","

Tonight you're mine completely
You give your love so sweetly
Tonight the light of love is in your eyes
But will you love me tomorrow?

Is this a lasting treasure
Or just a moment's pleasure?
Can I believe the magic of your sighs?
Will you still love me tomorrow?

Tonight with words unspoken
You said that I'm the only one
But will my heart be broken
When the night meets the morning sun?

I'd like to know that your love
Is love I can be sure of
So tell me now, and I won't ask again
Will you still love me tomorrow?
Will you still love me tomorrow?
Will you still love me tomorrow?
"
"""A Whole New World""",Lea Salonga,"""Live In Concert With The Sydney Symphony Orchestra""","

I can show you the world
Shining, shimmering, splendid
Tell me, princess
Now when did you last let your heart decide?
And I can open your eyes
Take you wonder by wonder
Over, sideways and under
On a magic carpet ride

A whole new world
A new fantastic point of view
No one to tell us no or where to go
Or say we're only dreaming
A whole new world
A dazzling place I never knew
But when I'm way up here, it's crystal clear
That now, I'm in a whole new world with you
Now I'm in a whole new world with you

Unbelievable sights
Indescribable feeling
Soaring, tumbling, freewheeling
Through an endless diamond sky
A whole new world (don't you dare close your eyes)
A hundred thousand things to see (hold your breath, it gets better)
I'm like a shooting star, I've come so far
I can't go back to where I used to be

A whole new world (every turn a surprise)
With new horizons to pursue (every moment red-letter)
I'll chase them anywhere, there's time to spare
Let me share this whole new world with you

A whole new world (a whole new world)
That's where we'll be (that's where we'll be)
A thrilling chase (a wondrous place)
For you and me
"
"""This Is Me""",Lea Salonga,"""Live In Concert With The Sydney Symphony Orchestra""","

I'm not a stranger to the dark
Hide away, they say
'Cause we don't want your broken parts
I've learned to be ashamed of all my scars
Run away, they say
No one will love you as you are, but

But I won't let them break me down to dust
I know that there's a place for us
For we are glorious

When the sharpest words wanna cut me down (hey, hey, hey)
Gonna send a flood, gonna drown 'em out (hey, hey, hey)
I am brave, I am bruised
I am who I'm meant to be, this is me
Look out 'cause here I come
And I'm marching on to the beat I drum
I'm not scared to be seen
I make no apologies, this is me

Another round of bullets hits my skin (hey)
Well, fire away (whoa) 'cause today (oh), I won't let the shame sink in (yeah, yeah, yeah)
We are bursting (oh) through the barricades (oh-whoa)
And reaching for the sun (we are warriors)
Yeah, that's what we've become
Yeah, that's what we've become

I won't let them break me down to dust
I know that there's a place for us
For we are glorious

When the sharpest words wanna cut me down (hey, hey, hey)
Gonna send a flood, gonna drown 'em out (hey, hey, hey)
I am brave, I am bruised
I am who I'm meant to be, this is me

And I know that I deserve your love
There's nothing I'm not worthy of

When the sharpest words wanna cut me down
I'm gonna send a flood, gonna drown them out
This is brave, this is bruised
This is who I'm meant to be, this is me

Look out 'cause here I come (look out 'cause here I come)
And I'm marching onto the beat I drum (marching on, marching, marching on)
(I'm not scared to be seen, I make no apologies) this is me
(Whenever the words wanna cut me down
I'll send the flood to drown them out)
I'm gonna send the flood, I'm gonna drown them out, yeah, yeah
This is me
"
"""On My Own""",Lea Salonga,"""Live In Concert With The Sydney Symphony Orchestra""","

And now I'm all alone again
Nowhere to turn, no one to go to.
Without a home, without a friend
without a face to say hello to
But now the night is near 
And I can make-believe he's here

Sometimes I walk alone at night
When everybody else is sleeping
I think of him and then I'm happy
With the company I'm keeping
The city goes to bed
And I can live inside my head

On my own
Pretending he's beside me
All alone
I walk with him 'til morning
Without him, I feel his arms around me
And when I lose my way, I close my eyes and he has found me

In the rain
The pavement shines like silver
All the lights are misty in the river
In the darkness, the trees are full of starlight
And all I see is him and me forever and forever

And I know it's only in my mind
That I'm talking to myself and not to him
And although I know that he is blind
Still I say there's a way for us

I love him
But when the night is over
He is gone
The river's just a river
Without him, the world around me changes
The trees are bare and everywhere the streets are full of strangers

I love him
But every day I'm learning
All my life I've only been pretending
Without me, his world will go on turning
A world that's full of happiness that I have never known

I love him
I love him
I love him...
But only on my own...
"
"""Boy Band Medley""",Lea Salonga,"""Live In Concert With The Sydney Symphony Orchestra""","

[Back for Good:]
I guess now it's time for me to give up, I feel it's time
Got a picture of you beside me, got your lipstick mark still on your coffee cup, ah yeah
Got a fist of pure emotion, got a head of shattered dreams
Gotta leave it, gotta leave it all behind now

Whatever I said, whatever I did, I didn't mean it
I just want you back for good
(Want you back, want you back, want you back for good)
Whenever I'm wrong, just tell me the song, and I'll sing it
You'll be right and understood
(Want you back, want you back, want you back for good)
I want you back for good

I guess now it's time, that you came back for good

[MMMBop:]
You have so many relationships in this life
Only one or two will last
You're going through all the pain and strife
Then you turn your back and they're gone so fast, oh yeah
And they're gone so fast, yeah, yeah

Mmm bop, ba duba dop
Ba du bop, ba duba dop
Ba du bop, ba duba dop
Ba du
Mmm bop, ba duba dop
Ba du bop, ba du dop
Ba du bop, ba du dop
Ba du, oh
Mmm bop

[Tearin' Up My Hear:]
It's tearing up my heart when I'm with you
But when we are apart, I feel it too
And no matter what I do, I feel the pain
With or without you

Baby I don't understand
Why we can't be lovers
Things are getting out of hand
Trying too much but baby we can win

Let it go
If you want me, girl, let me know
I am down on my knees
I can't take it anymore

It's tearing up my heart when I'm with you
But when we are apart, I feel it too
And no matter what I do, I feel the pain
With or without you

[I Want It That Way:]
You are my fire
The one desire
Believe when I say
I want it that way

Tell me why
Ain't nothing but a heartache
Tell me why
Ain't nothing but a mistake
Tell me why
I never wanna hear you say
I want it that way
'Cause I want it that way

[My Love:]
An empty street, an empty house
A hole inside my heart
I'm all alone, the rooms are getting smaller
I wonder how, I wonder why
I wonder where they are
The days we had, the songs we sang together

And all my love, I'm holding on forever
Reaching for the love that seems so far

So I say a little prayer
And hope my dreams will take me there
Where the skies are blue to see you once again, my love
Over seas from coast to coast
To find the place I love the most
Where the fields are green to see you once again, my love

[What Makes You Beautiful:]
You're insecure, don't know what for
You're turning heads when you walk through the door
Don't need makeup to cover up
Being the way that you are is enough

Everyone else in the room can see it
Everyone else but you

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know, oh-oh
You don't know you're beautiful
If only you saw what I can see
You'll understand why I want you so desperately
Right now I'm looking at you and I can't believe
You don't know, oh-oh
You don't know you're beautiful, oh-oh
You don't know you're beautiful, oh-oh
That's what makes you beautiful
"
"""A Dream Is A Wish Your Heart Makes""",Lea Salonga,No Album,"

A dream is wish your heart makes
When you're fast asleep
In dreams, you will lose your heartache
Whatever you wished for, you keep

Have faith in your dream and someday
Your rainbow will come smiling too
No matter how your heart is grieving
If you keep on believing
The dream that you wish will come true

La la la la la la la la la la la rin
Ohh oh la ra la ra la rin
Ohh oh la ra la ra la rin

No matter how your heart is grieving
If you keep on believing
The dream tha you wish will come true

No matter how your heart is grieving
If you keep on believing
The dream tha you wish will come true
"
"""A Hundred Million Miracles""",Lea Salonga,No Album,"

My father says
That children keep growing
Rivers keep flowing too
My father says
He doesn't know why
But somehow or other they do
They do
Some how or other they do

A hundred million miracles
A hundred million miracles
Are happ'ning ev'ry day
And those who say
They don't agree
Are those
Who do not hear or see
A hundred million miracles
A hundred million miracles
Are happ'ning ev'ry day

Miracle of changing weather
When a dark blue curtain
Is pinned by the stars
Pinned by the stars to the sky
Ev'ry flow'r
And tree is a treat to see
The air is very clean and dry

Then a wind comes blowing
The pins all away
Night is confused and upset
The sky falls down
Like a clumsy clown
The flowers
And the trees get wet
Very wet

A hundred million miracles
A hundred million miracles
Are happ'ning ev'ry day
And when the wind
Shall turn his face
The pins
Are put right back in place
A hundred million miracles
A hundred million miracles
Are happ'ning ev'ry day

In ev'ry single minute
So much is going on
Along the Yangtse Kiang
Or the Tiber or the Don
A hundred million miracles

A swallow in Tasmania
Is sitting on her eggs
And suddenly
Those eggs have wings
And eyes and beaks and legs
A hundred million miracles

A little girl in Chungking
Just thirty inches tal
Decides that she
Will try to walk
And nearly doesn't fall
A hundred million miracles

A hundred million miracles
A hundred million miracles
A hundred million miracles
Are happ'ning ev'ry day

My father says the sun
Will keep rising over
The eastern hill
My father says
He doesn't know
Why but somehow
Or other it will
It will
Somehow or other it will

Miracle of making music
When an idle poet
Puts words on a page
Writes on a page
With his brush
A musical friend
Writes the notes to blend
Suggested
By an idle thrush

Then a young soprano
Reads what they wrote
Learns every note
Every word
Puts all they wrote
In her lovely throat
And suddenly
A song is heard
Very pretty

A hundred million miracles
A hundred million miracles
A hundred million miracles
Are happ'ning ev'ry day
"
"""A Little Fall Of Rain""",Lea Salonga,No Album,"

Don't you fret, Monsieur Marius,
I don't feel any pain.
A little fall of rain
Can hardly hurt me now.
You're here, that's all I need to know.
And you will keep me safe,
And you will keep me close,
And rain will make the flowers grow.

But you will live, 'Ponine,
Dear God above!
If I could heal your wounds with words of love!

Just hold me now, and let it be,
Shelter me, 
Comfort me...

You would live a hundred years 
If I could show you how. 
I won't desert you now.

The rain can't hurt me now. 
This rain will wash away what's past! 
And you will keep me safe, 
And you will keep me close, 
I'll sleep in your embrace at last! 
The rain that brings you here is heaven-blessed!
The skies begin to clear and I'm at rest. 
A breath away from where you are, 
I've come home from so far...

So don't you fret, Monsieur Marius,
I don't feel any pain.
A little fall of rain
Can hardly hurt me now.

Hush-a-bye, dear Eponine,
You won't feel any pain.
A little fall of rain
Can hardly hurt you now.

I'm here,

That's all I need to know.

And you will keep me safe,
And you will keep me close,

I will stay with you, 
'Til you are sleeping...

And rain,

And rain,

Will make the flowers...

Will make the flowers...grow.
"
"""Bayaning Tunay""",Lea Salonga,"""Songs From Home""","

[Gary V:]
Bawat araw ay may digmaan
Di mo man lang nakikita ang kalaban

[RVA:]
Balot na balot sa panablang saplot
Halos walang pahinga

[ZZP:]
At kagipita'y hindi nila iniinda
[POPS:]
Di man lang makapiling ang pamilya
[Erik:]
Ang maglingkod ang kanilang isinumpa
[Angeline:]
Kahit buhay pa nila ang nakataya

[Sam C:]
Kailangan na sila ay tulungan
[KZ:]
Hindi natin sila dapat kalimutan
[Lea:]
Sino pa ba kundi tayo-tayo rin
Ang kikilos para sa bayan natin

[Martin:]
Saludo, saludo
Sa inyong kabayanihan
[Ogie:]
Salamat, salamat
Sa inyong pagmamalasakit
[Piolo:]
Mahal namin kayo, ng taos puso
[Martin / Ogie / Piolo:]
Bayaning tunay kayo

[Bamboo:]
Saludo, saludo
Sa inyong kabayanihan
[Ely:]
Salamat, salamat
Sa inyong pagmamalasakit
[Rico:]
Mahal namin kayo, ng taos puso
Bayaning Tunay kayo

[Lani:]
Kayrami ng mga nasawi
Sa puso natin sila'y Mananatili
[Morissette:]
Hindi sa ganito matatapos ito
[Janine:]
Magsama-sama na tayo

[Christian B / Kyla:]
Saludo, saludo
Sa inyong kabayanihan
[Jed and Klarisse:]
Salamat, salamat
Sa inyong pagmamalasakit
[Jason Dy / Noel C / Nyoy:]
Mahal namin kayo, ng taos puso
Bayaning tunay kayo

[All (with aria by Lara Maigue):]
Saludo, saludo
Sa inyong kabayanihan
Salamat, salamat
Sa inyong pagmamalasakit
Mahal namin kayo, ng taos puso
Bayaning tunay kayo
Bayaning tunay kayo
"
"""Chiquitita""",Lea Salonga,No Album,"

Chiquitita, tell me what's wrong
You're enchained by your own sorrow
In your eyes, there is no hope for tomorrow

How I hate to see you like this
There is no way you can deny it
I can see that you're oh, so sad, so quiet

Chiquitita, tell me the truth
I'm a shoulder you can cry on
Your best friend, I'm the one you must rely on
You were always sure of yourself
Now I see you're broken and fed up
I hope we can patch it up together

[Refrain:]
Chiquitita, you and I know
How the heartaches come and they go
And the scars, they're leavin'
You'll be dancin' once again
And the pain will end

You will have no time for grievin'
Chiquitita, you and I cried
But the sun is still in the sky
And shining above you
Let me hear you sing once more
Like you did before
Sing a new song, chiquitita
Try once more, like you did before
Sing a new song, chiquitita

So the walls came tumblin' down
And your love's turned lonely and dreadful
All is gone and it seems too hard forever

Chiquitita tell me the truth
There is no way you can deny it
All I see that you're, oh so sad, so quiet

[repeat refrain]

[Coda:]
Try once more, like you did before
Sing a new song, chiquitita
"
"""Cosmic Rescue""",Lea Salonga,No Album,"

kagayaki ga afureru basho sagasou
tsuraku tatte koeteikeba hoshi ga mieru
itsuka kitto yume wa kanau hazu
akiramenai de kiseki sae okosou

Shooting Star ikusen mono hikari wa
sorezore no kotoba de yozora o terashiteiku
Shooting Star bokura no kanousei wa
ano hoshi no mugen sae karuku koeru hazu da yo

tachidomatte sukoshi naita koto mo
kimi ni totte daiji na hazu sugu ni wakaru
kanashikatta kyou no namida sae
waraechau kurai natsukashiku naru kara

Shooting Star ikusen mono hikari wa
sorezore no kiseki de yozora o egaiteiku
Shooting Star shiawase ni todokeba
furikaeru jikan sae kagayakaseru hazu da yo

Shooting Star ikusen mono hikari wa
sorezore no negai o michibiku you ni kagayaku
Shooting Star bokura no kanousei wa
ano hoshi no mugen sae karuku koeru hazu da yo
Shooting Star ima nagareru hoshi ga
sagashiteta mirai sae terashitekureru hazu sa
"
"""Dahil Sa Iyo""",Lea Salonga,No Album,"

Dahil sa iyo, nais kong mabuhay
Dahil sa iyo, hanggang mamatay
Dapat mong tantuin, wala ng ibang giliw
Puso ko'y tanungin, ikaw at ikaw rin

Dahil sa iyo, ako'y lumigaya
Pagmamahal, ay alayan ka
Kung tunay man ako, ay alipinin mo
Ang lahat sa buhay ko, dahil sa iyo
"
"""Dream Again""",Lea Salonga,No Album,"

I'm going up and down each day
My thoughts just keep on spinning
Like an endless ferris-wheel

When will the chaos fade away
Feeling all alone together
Searching for a way to heal

I picture you out outside my door
Can't wait to throw it open wide
Bring you back inside

When can I sing for you once more
I miss the music and the crowd
I wanna live out loud
Again

My heart's been holding out so long
That we will be together once again
Let's fill the silence with a song
Our melody will live to softened
My friend
It's time to dream again

When you have wings you need to fly
But I've been grounded by this winter
Growing restless day by day

The sun will rise and so will I
From way up here
The things I fear will slowly melts away

I hear the songbird so much more
The day is breaking clear now
You are near now

Maybe we're stronger than before
Your light has been a gift to me
It's lifted me again

My heart's been holding out so long
That we will be together once again
Let's fill the silence with a song
Our melody will live to softened
My friend
It's time to dream again
"
"""Happy Birthday Song""",Lea Salonga,No Album,"

Every year, once a year
There is a special day
A happy, happy holiday
That's filled with love and cheer
Happy birthday, happy birthday
Happy birthday to all of you
Now we get your name and we wish you the same
Happy birthday to you

Say let's wish happy birthday to all the kids
Out there wherever they may be.

But we don't know all their names.

Sure, we do bibeth.
Oh, there's angela, mickey, bernard, arsil, cynthia
Siopsie, danny, ronnie, elvie and vivian. how 'bout
You, lilian? can you think of any names? 

Sure, lea. there's lulu, ferdinand, sheryl,
Carol, gino, imelda, ritchie, maria and lily and mike.

How 'bout me? malou, jerome and norma

Happy birthday to you, happy birthday to you
Happy birthday to you all
Happy birthday to you

Here's a happy birthday cake
Happy, happy birthday cake
Mommy made it just for you
Happy, happy birthday cake

Now you blow the candles out (yehey!)
Blow and blow the candles out
All your wishes will come true
When you blow the candles out

Now it's time to cut the cake (wow!)
Happy, happy birthday cake
Give a piece to all your friends
Now it's time to cut the cake

Golly gee it taste so good
Golly gee it taste so good
It's the best we ever had
Happy, happy birthday cake

Say you at home playing this recording
Maybe you're having a birthday party
And you would like to sing happy birthday to someone
So we're going to leave a blank
Where we come to the part that says
Happy birthday dear so and so
And you put in whatever name you want, okay? 

Happy birthday to you [x2]
Happy birthday dear       
Happy birthday to you

Happy birthday to you [x2]
Happy birthday dear...

Happy birthday to all the kids out there
Happy birthday to one and all

Happy birthday to you!
"
"""He's Got To Be Someone""",Lea Salonga,No Album,"

You don't know him
Like I know him
He must be allowed to stand proud
If you shame this man and make him crawl
He'd be no man at all, no man at all

He's got to be someone
Who wakes every morning
And takes on the world for a limb
Who touches your hand and makes you fall for only him

And he's got to be someone
Who's strong as a lion yet sweet as a meadowlark's song
Who makes any dream seem like you'd love to go along

Oh, everything about him is a contradiction
Built a boundless empire with the heart of a child
I'd trade it all if I could just recall
The last time the Emperor smiled

And he's got to be someone
Who burns with a passion that never ever sets him free
Oh, please say tonight might relieve him of his misery
And bring back the someone I knew to me...
"
"""I'd Like To Teach The World To Sing""",Lea Salonga,No Album,"

I'd like to build the world a home
And furnish it with love
Grow apple trees and honey bees
And snow-white turtle doves

I'd like to teach the world to sing
In perfect harmony
I'd like to hold it in my arms
And keep it company

I'd like to see the world for once
All standing hand in hand
And hear them echo through the hills
For peace throughout the land

That's the song I hear
Let the world sing today
A song of peace that it goes on
And never goes away
"
"""If You Don't Know""",Lea Salonga,No Album,"

Tonight we're fading fast
I just wanna make this last
If I could say the things I want to say
I'd find a way too make you stay
I'd never let you get away
Get you in all the games we play

So go ahead rip my heart out
Show me what loves all about
Go ahead rip my heart out
Thats what loves all about

I want you to want me to stay
And I need you to need me to stay
If you say that you don't feel a thing
If you don't know, let me go
Let me go, let me go, let me go
If you don't know then just let me go

Let's forget the past
I swear we'll make this last
Cos' I remember the taste of your skin tonight
And the way that you looked you had those eyes
I remember the way I felt inside
And the name of the songs that made you cry
You would scream, we would fight, you would call me crazy
And I would laugh, you were mad but you'd always kiss me
In the shirt that I had that you always borrowed
When I woke, it was gone
There was no tomorrow

I want you to want me to stay
And I need you to need me to stay
If you say that you don't feel a thing
If you don't know, let me go,
Let me go, let me go, let me go
If you don't know then just let me go

Go ahead rip my heart out
If you think that's what loves all about
Go ahead rip my heart out
Go ahead rip my heart out
Go ahead rip my heart out 
If you think that's what loves all about
Go ahead rip my heart out
Go ahead rip my heart out

I want you to want me to stay
And I need you to need me to stay
If you say that you don't feel a thing
If you don't know, let me go
Let me go, let me go, let me go
If you don't know then just let me go
"
"""Lesson Number One""",Lea Salonga,No Album,"

Earth, Sky?
Day, Night!
Sound and Silence
Dark and Light

One, alone is not enough
You need both together
Winter, Summer
Moon and Sun
Lesson Number One

Like a Rock, huh huh
You must be hard, huh huh
Like an oak, mmmah
You must be stand firm, huh huh
Cut quick (whoosh), like my blade
Think fast, huh huh
Unafraid

Like a Rock, huh huh
I must be hard, huh huh
Like an oak, mmmah
I must be stand firm, huh huh
Cut quick (whoosh), like my blade
Think fast, huh huh
Unafraid

Like a cloud
You are soft
Like bamboo
You'll bend in the wind
Creeping slow
You're at peace because you know
It's ok to be afraid

Like a cloud
I am soft
Like bamboo
I'll bend in the wind
Creeping slow
I'm at peace because I know
It's ok to be afraid

One, alone is not enough (One, alone is not enough)
You need both together (You need both together)
Winter, Summer, Moon and Sun (Winter, Summer, Moon and Sun)
Lesson Number One

Like a cloud (Like a Rock, huh huh)
You are soft (I must be hard huh huh)
Like bamboo (Like an oak, mmmah)
You'll bend in the wind (I must be stand firm, huh huh)
Creeping slow (Cut quick (whoosh), like my blade)
You're at peace because you know (Think fast, huh huh)

You have begun

Lesson Number One (Lesson Number One)
Lesson Number One (Lesson Number One)
Lesson Number One (Lesson Number One)
"
"""Mama""",Lea Salonga,No Album,"

Mama, I miss the days when you were here beside me
Mama, those happy days when you were here to guide me
Safe in the flow of your love
Sent from the heavens above
No one can ever replace
The warmth of your tender embrace

[Refrain:]
Oh, mama
Until the days that we're together once more
I live in this memory

Until the days that we're together once more

Safe in the flow of your love
Sent from the heavens above
No one can ever replace
The warmth of your tender embrace

[repeat refrain]

Oh, mama
Once more...
"
"""Ngayon Pa Lang Tagumpay Ka Na""",Lea Salonga,No Album,"

[Cris:]
Lagi kitang sinusubaybayan
Nananaginip na balang araw ay maging katulad mo
Magbigay ng dangal sa bayan ko at sigla sa buong mundo
Ipagkakapuri ng magulang ko

[Lea:]
Oh, minsan ako'y nangarap tulad mo
Kaypalad ko't maagang nabatid ang totoo
Dapat lang magtiwala ng lubos sa sarili't husay mo
Ibigay lahat ng makakaya mo

At pagmasdan, makakamit lahat ng inaasam
Unti-unti maaabot ang mga pangarap mo
Kung nais pa'y lumipad sa rurok ng iyong isipan
Ibigay lang ang lahat ng makakaya mo
Kahit hindi mo pa panahon
Ngayon pa lang tagumpay ka na

[Cris:]
Dapat lang magtiwala ng lubos

[Lea:]
Sa sarili't husay mo

[Both:]
Ibigay lahat ng makakaya mo

[Cris:]
At pagmasdan makakamit lahat ng inaasam
Unti-unti maaabot ang mga pangarap mo
Kung nais pa'y lumipad sa rurok ng iyong isipan
Ibigay lang ang lahat ng makakaya mo
Kahit hindi mo pa panahon
Ngayon pa lang...

[Lea:]
Kahit hindi mo pa panahon
Ngayon pa lang

[Both:]
Kahit hindi mo pa panahon
Ngayon pa lang tagumpay ka na
Tagumpay ka!
"
"""Pakitong Kitong""",Lea Salonga,No Album,"

May isang obrero na nangarap pero di makausad-usad
Pilit nagsumikap kahit na mahirap para lamang matupad
Bakit ba, may ibang nangbabanga at nananadya?
O bakit ba merong utak talangka la nang magawa
Yan na naman o sana naman o teka nga muna
Pwede naman o sige naman o pagbigyan mo na
Tong pakitong kitong alimangong nangangagat
Tong tong tong pakitong kitong ang animong umaangat
Tong tong tong pakitong kitong walang sawang nangbabalatak
Tong tong tong pakitong kitong walang awang mapanghamak
Kahit pa apakan ang kapararakan ng isa tuloy parin
Di maunawan kung anonrg katwiran kapwa ay baliktarin
Awat na kung walang pakialam wag makialam
Oh tawad ayaw man malamangan wag naman ganyan
Yan na naman o sana naman o teka nga muna
Pwede naman o sige naman o pagbigyan mo na
Tong pakitong kitong alimangong nangangagat
Tong tong tong pakitong kitong ang animong umaangat
Tong tong tong pakitong kitong walang sawang nangbabalatak
Tong tong tong pakitong kitong walang awang mapanghamak
Utak talangka, inggit sa kapwa
Ng taong ayaw makitang ibang umunlad at magpasasa
Parang punyal na kumikitil sa buhay
Ng walang salang nagtitiwala
Akala ay tinutulungan
Tinututukan pala upang pigilan lang ang gantimpala
Parang bruskong gwardyang humahadlang, bumabalya sa nakakaawa
Itong inosenteng pilit na umaasang
Meron sanang mapala
Luha ng buwaya, utak biya, utak talangka
Inggit sa kapwa!
Yan na naman o sana naman o teka nga muna
Pwede naman o sige naman o pagbigyan mo na
Drop it!
Tong pakitong kitong alimangong nangangagat
Tong tong tong pakitong kitong ang animong umaangat
Tong tong tong pakitong kitong walang sawang nangbabalatak
Tong tong tong pakitong kitong walang awang mapanghamak
(Walang awang mapanghamak)
Tong pakitong kitong alimangong nangangagat (whoaaah)
Tong tong tong pakitong kitong ang
Animong umaangat (Ang animong umaangat)
Tong tong tong pakitong kitong
Walang sawang nangbabalatak (Nangbabaltak)
Tong tong tong pakitong kitong walang awang mapanghamak (Hmmmmm)
"
"""Paruparong Bukid""",Lea Salonga,No Album,"

Paruparong bukid na lilipad-lipad
Sa gitna ng daan papaga-pagaspas
'Sang bara ang tapis
'Sang dangkal ang manggas
Ang sayang de kola
'Sang piyesa ang sayad

May payneta pa siya
May suklay pa man din
Nagwas de-ohetes ang palalabasin
Haharap sa altar at mananalamin
At saka lalakad nang pakendeng-kendeng

May payneta pa siya
May suklay pa man din
Nagwas de-ohetes ang palalabasin
Haharap sa altar at mananalamin
At saka lalakad nang pakendeng-kendeng
At saka lalakad nang pakendeng-kendeng
"
"""Please""",Lea Salonga,No Album,"

[JOHN:]
I'm not here as a friend
I have a job to do
it's strange to find my work
should lead me here to you
Chris knows all about you 
I have shown him all this
but I think that it's time 
you know all about Chris

[KIM:]
please, don't you see that's all I live for?
I have him and nothing more
at night, everything that's not him
disappears behind my door

[JOHN:]
please, he went crazy when he lost you
spoke to no one for a year
then he finally said ""I'm home now, 
my life has to go on here""

Kim, let me finish talking, please
that was three whole years ago

[KIM:]
yes, yes I know
I know how pain can grow
when the rock you hold onto 
is a love miles away, listen:

please, I already know the story
take us to the USA

[JOHN:]
when we finish here, you'll see him
Chris arrived with me today!

[KIM:]
oh Tam! He's here!
he is here, he's so near
we might breathe the same air tonight!
your father's here

[KIM & JOHN:]
Oh Tam its true! I can't tell her like this
My dream was right! I should not be the one
You'll see him soon Chris must come see his son

please, they don't say
don't you see we've been in the files 
watched over? there's a woman in love
as we crossed here
the wildest sea? what sustained her for miles
even god wants us together Chris still knows nothing of
can I end this journey can I end this journey
please? please?
"
"""Pobreng Alindahaw""",Lea Salonga,No Album,"

Ako'y pobreng alindahaw
Sa huyuhoy gianud anod
Nangitaug kapanibaan ahay
Sa tanaman ug sa mga kabulakan

Ako'y pobreng alindahaw
Sa huyuhoy gianud anod
Nangitaug kapanibaan ahay
Sa tanaman ug sa mga kabulakan

Aruy, aruy, aruy, aruy, aruy, aruy, aruy
Aruy, aruy, aruy, aruy, aruy, aruy, aruy
Ani asibulag sa mga kahidlaw
Aruy, aruy, aruy, aruy, aruy, aruy, aruy
Aruy, aruy, aruy, aruy, aruy, aruy, aruy
'Di ka ba maluoy ni pobreng alindahaw

Aruy, aruy, aruy, aruy, aruy, aruy, aruy
Ani asibulak sa mga kahidlaw
Aruy, aruy, aruy, aruy, aruy, aruy, aruy
Aruy, aruy, aruy, aruy, aruy, aruy, aruy
Ni kapamaluoy ni pobreng alindahaw

Ako'y pobreng alindahaw
Sa huyuhoy gianud anod
Nangitaug kapanibaan ahay
Sa tanaman ug sa mga kabulakan

Aruy, aruy, aruy, aruy, aruy, aruy, aruy
Ani asibulak sa mga kahidlaw
Aruy, aruy, aruy, aruy, aruy, aruy, aruy
Ni kapamaluoy ni pobreng alindahaw
Aruy, aruy, aruy, aruy, aruy, aruy, aruy
Ani asibulak sa mga kahidlaw
Aruy, aruy, aruy, aruy, aruy, aruy, aruy
Ni kapamaluoy ni pobreng alindahaw

Ni kapamaluoy ni pobreng alindahaw
"
"""Reflection""",Lea Salonga,No Album,"

Look at me
I will never pass for a perfect bride, or a perfect daughter
Can it be
I'm not meant to play this part
Now I see, that if I were truly to be myself
I would break my family's heart

Who is that girl I see
Staring straight back at me
Why is my reflection someone I don't know
Somehow I cannot hide
Who I am, though I've tried
When will my reflection show who I am inside
When will my reflection show who I am inside
"
"""Sa Ugoy Ng Duyan""",Lea Salonga,No Album,"

Sana'y di nagmaliw ang dati kong araw
Nang munti pang bata sa piling ni nanay
Nais kong maulit ang awit ni inang mahal
Awit ng pag-ibig habang ako'y nasa duyan

Sana'y di nagmaliw ang dati kong araw
Nang munti pang bata sa piling ni nanay
Nais kong maulit ang awit ni inang mahal
Awit ng pag-ibig habang ako'y nasa duyan

[Refrain:]
Sa aking pagtulog na labis ang himbing
Ang bantay ko'y tala, ang tanod ko'y bituin

Sa piling ni nanay, langit ay buhay
Puso kong may dusa sabik sa ugoy ng duyan

Sana'y di nagmaliw ang dati kong araw
Nang munti pang bata sa piling ni nanay
Nais kong maulit ang awit ni inang mahal
Awit ng pag-ibig habang ako'y nasa duyan

Sa aking pagtulog na labis ang himbing
Ang bantay ko'y tala, ang tanod ko'y bituin
Sa piling ni nanay, langit ay buhay
Puso kong may dusa sabik sa ugoy ng duyan

Nais kong matulog sa dating duyan ko, inay
Oh! inay
"
"""Salamat Salamat Musika""",Lea Salonga,No Album,"

Paano mo patatahimikin ang isang bunsong iyakin
Huhunihan ni inay ng la-la-rin la-rin
Paano mo patatahanin ang pagtatampo ni Neneng
Pasalamat ka't my awit na kakantahin

Sa mga indayog tayo'y napapasayaw
At sa labis na galak ay napapasigaw, wow
Ang mga kirot sa puso ay lumilipad
Ang mga mithi ay natutupad

Salamat, salamat musika
Lahat ng panahon, maaasahan ka
Salamat, salamat musika
Itong munting mundo ay napapasigla

Ang mga bituin sa langit at mga kathang isip
Ay hindi sapat upang mabuhay ang daigdig
Ang magagandang tanawin, mga tulang malalim
Kukulangin din upang tayo'y aaliwin

Aanhin ang kayamanang 'di madadala
Aanhin ang kagandahang pansamantala, ha
Ang katahimikan ba ay may magagawa
Upang ihayag ang nadarama (napapasaya)

Salamat, salamat musika
Lahat ng panahon, maaasahan ka
Salamat, salamat musika
Itong munting mundo ay napapasigla

Salamat, salamat musika
Lahat ng panahon, maaasahan ka
Salamat, salamat musika
Itong munting mundo ay napapasigla

Salamat, musika
Salamat, musika
(Salamat musika)
Salamat musika
"
