Song,Artist,Album,Lyrics
"""You've Got A Friend""",Billy Crawford,"""Groove""","

[Billy Crawford:]
When you're down and troubled
And you need a helping hand
And nothing, oh nothing is going right
Close your eyes and think of me
And soon I will be there
To brighten up even your darkest night

[Billy Crawford & Nikki Gil:]
You just call out my name and
You know wherever I am I'll come running
To see you again
Winter, spring, summer or fall
All you got to do is call
And I'll be there, yes I will
You got a friend

[Nikki Gil:]
If the sky above you should turn dark
And full of clouds
And that old north wind should begin to blow
Keep your hands together
And call my name out loud
Soon I'll be knocking upon your door

[Nikki Gil & Billy Crawford:]
You just call out my name and
You know wherever I am I'll come running
To see you again
Winter, spring, summer or fall
All you got to do is call
And I'll be there, yes I will
You got a friend

Ain't it good to know you got a friend
When people could be so cold
They'll hurt you and desert you
Well they'll take your soul if you let them
Oh, don't you let them

You just call out my name and
You know wherever I am I'll come running
To see you again
Winter, spring, summer or fall
All you got to do is call
And I'll be there, yes I will
You got a friend
"
"""How Sweet It Is""",Billy Crawford,"""Groove""","

Needed the shelter of someone's arms
And there you were
Needed someone to understand my ups and downs
And there you were
With sweet love and devotion
Touching my emotions

I wanna stop
And thank you baby
I wanna stop
And thank you baby

How sweet it is to be loved by you
How sweet it is to be loved by you, you, you

I close my eyes at night
Wondering where would I be without you in my life?
Everything I did was just a bore
Everywhere I went you know I'd been there before
But you brighten up for me all my days
With a love so sweet in so many ways

I wanna stop
And thank you baby
I wanna stop
And thank you baby

How sweet it is to be loved by you
How sweet it is to be loved by you, you, you, you

You were better to me than I was to myself
For me there is you and there ain't nobody else

I wanna stop
And thank you mama
I just wanna stop
And thank you mama, mama, mama, mama...

How sweet it is to be loved by you...
"
"""Never Let Her Slip Away""",Billy Crawford,"""Groove""","

I talked to my baby on the telephone
Long distance
I never would've guessed
I could miss someone so bad, yeah
I really only met her 'bout a week ago
But it doesn't seem to matter to my heart
I know that I love her
I'm hoping that I never recover
Cause she's good for me
And it would really make me happy
To never let her slip away

I feel like a kid with a teenage crush
On a school date
I feel like the lead in ""Romeo & Juliet""
I'm a little bit dizzy, I'm a little bit scared
I guess I never felt this much aware
That I'd love her
I'm hoping that I'll never recover
Cause she's good for me
And it would really make me happy
To never let her slip away

Never, never, never let her slip away

I really only met her 'bout a week ago
But it doesn't seem to matter to my heart
I know that I love her
I'm hoping that I never recover
Cause she's good for me
And it would really make me happy
To never let her slip away

Mmm... I love her
I'm hoping that I never recover, oh
Cause she's good for me
And it would really make me happy
To never let her slip away
Oh, I know it's gonna make me happy
To never let her slip away...
"
"""Human Nature""",Billy Crawford,"""Groove""","

Looking out
Across the night-time
The city winks a sleepless eye
Hear her voice
Shake my window
Sweet seducing sighs

Get me out
Into the night-time
Four walls won't hold me tonight
If this town
Is just an apple
Then let me take a bite

If they say
Why, why, tell 'em that is human nature
Why, why, does he do me that way
If they say
Why, why, tell 'em that is human nature
Why, why, does he do me that way

Reaching out
To touch a stranger
Electric eyes are everywhere
See that girl
She knows I'm watching
She likes the way I stare

If they say
Why, why, tell 'em that is human nature
Why, why, does he do me that way
If they say
Why, why, tell 'em that is human nature
Why, why, does he do me that way
I like living this way
I like loving this way

Looking out
Across the morning
The city's heart begins to beat
Reaching out
I touch her shoulder
I'm dreaming of the street

If they say
Why, why, tell 'em that is human nature
Why, why, does he do me that way
If they say
Why, why, tell 'em that is human nature
Why, why, does he do me that way
Why, why, tell 'em that is human nature
Why, why, does he do me that way
Why... why... does he do me that way
I like living this way...
Why...

Yeah...
(Tell them that is human nature)
(Tell them that is human nature)
"
"""One Last Cry""",Billy Crawford,"""Groove""","

My shattered dreams and broken heart
Are mending on a shelf I saw you
Holding hands standing close to someone else
Now I sit all alone
Wishing all my feeling was gone
I gave my best to you
Nothing for me to do

But I have one last cry
One last cry before I leave it all behind
I've gotta put you out of my mind
This time stop living in lie
I guess I'm done to my last cry

I was here you were there
Guess we never could agree
While the sun shines on you
I need some love to rain on me
Still I sit all alone
Wishing all my feeling was gone
Gotta get over you
Nothing for me to do

But I have one last cry
One last cry before I leave it all behind
I've gotta put you out of my mind
This time stop living a lie

I know I've gotta be strong
Cause round me life goes on
And on, and on...

I'm gonna dry my eyes
Right after my hand and my...

One last cry, one last cry
Before I'll leave it all behind
Ive gotta put you out of my mind
For the very last time
Believe in lie, I guess I'm down
I guess I'm down, I guess I'm down
To my last cry...
"
"""Someone""",Billy Crawford,"""Groove""","

Someone just like you
Someone... someone...

Someone just like me
Running into someone just like you
An accidental touch
Turned into a gentle kiss or two
Love has finally come
Somehow found my someone

Close to you
That's how I feel
When the world's asleep
And we're sharing sweet
Solitude
Almost gave up
Trying to find someone else in love

Long walk
Soft talk
Still can't believe it
What were the odds of

Someone just like me
Running into someone just like you
An accidental touch
Turned into a gentle kiss or two
Love has finally come
Somehow found my someone
Yes, I did

Was that me?
Not long ago
No one here to care
No one's dreams to share
You agree
Nights can be rough
When you can't find someone else in love

Long walk
Soft talk
Hard to believe it
What were the odds of

Someone just like me
Running into someone just like you
An accidental touch
Turned into a gentle kiss or two
Love has finally come
Somehow found my someone

You and me
All alone
That's my favorite time of night
Nothing for us to do
But finding ways to hold each other tight...

Imagine that's be me

Someone just like me
Running into someone just like you
An accidental touch
Turned into a gentle kiss or two
Love has finally come
Somehow found my someone
...
"
"""Mercy, Mercy Me""",Billy Crawford,"""Groove""","

Whoa, ah, mercy, mercy me
Oh, things ain't what they used to be, no no
Where did all the blue skies go?
Poison is the wind that blows from the north and south and east

Oh, mercy, mercy me
Oh, things ain't what they used to be, no no
Oil wasted on the oceans and upon our seas, fish full of mercury
Whoa...

Oh, mercy, mercy me
Ah, things ain't what they used to be, oh...
Radiation under ground and in the sky
Animals and birds who live nearby are dying

Oh, mercy, mercy me
Oh, things ain't what they used to be
What about this overcrowded land
How much more abuse from one man can you stand?

Oh, no no, no no...

Oh, mercy, mercy me
Oh, things ain't what they used to be, no no
Where did all the blue skies go?
Poison is the wind that blows from the north and south and east

Oh, mercy, mercy me
Oh, things ain't what they used to be, no no
Oil wasted on the oceans and upon our seas, fish full of mercury
Whoa... no no no
"
"""Brand New""",Billy Crawford,"""Work In Progress""","

I believe in second chances all because of you
I've been, I've been
Stuck in some shade of grey and now the sky is turning blue
I can hardly contain it
I can hardly explain it
But I feel like I'm turning a corner
I can hardly contain it
I can hardly explain it
But I know this much is true
Yeah, yeah

I feel brand new
Like I just took off the price tag
Brand new
Like I just went out and copped that
I feel brand new
Like I just stepped out of rehab
I feel like a new man
I feel like a new

I feel brand new
Like I just took off the price tag
Brand new
Like I just went out and copped that
I feel brand new
Like I just stepped out of rehab
I feel like a new man
I feel like a new man, yeah

You brought in the sunshine with you when you came, yeah yeah
And ever since you walked in it ain't been the same
No, no I'm feeling something different
And I don't know what it is
Oh I knew something was missing
And I found it in your kiss
I'm loving the way we are
And I hope it never change
The way we are
I'm hoping it could stay

Brand new
Like I just took off the price tag
Brand new
Like I just went out and copped that
I feel brand new
Like I just stepped out of rehab
I feel like a new man
I feel like a new
I feel brand new
Like I just took off the price tag
Brand new
Like I just went out and copped that
I feel brand new
Like I just stepped out of rehab
I feel like a new man
I feel like a new man, yeah

I hope that this doesn't fade
I know the real from the fake
And it's hard to embrace all these cycles of change
But I've grown my flowers from rain
Here's a bouquet that I gained from the pain
Russian Roulette to the face
You've been the dream I could chase
And I'd give it all up just to feel your embrace
Hey
Now I know your name and your sign
Tell me the things that keep running your mind
Tell me the things that you need to be fine
And I'll be the guy
Rubbing your feet when you're tired
Giving you cheese with that wine
All that you need I oblige
I know you don't need a man
So I'll show you how lucky I feel that you're mine

I feel like a new
I feel like a new man

I feel brand new
Like I just took off the price tag
I feel brand new
Like I just went out and copped that
I feel brand new
Like I just stepped out of rehab
I feel like a new man
I feel like a new

I feel brand new
Like I just took off the price tag
Brand new
Like I just went out and copped that
I feel brand new
Like I just stepped out of rehab
I feel like a new man
I feel like a new
"
"""Get Lost""",Billy Crawford,"""Work In Progress""","

Me and you in stereo
Headed to a place where nobody knows our name
Maybe we can go
Somewhere on an island
In another time
When things are slow

Cause I just wanna chill with you
Something I could feel with you
Baby we could go somewhere
Put the deuces in the air
I'm done

All I need is you
We can hop up in the coupe
Put the world in our rear view
World in our rear view, world in our rear view
See, all I need is you
Pack a bag for two
Put the world in our rear view

We can get lost
Leave it all behind us
Go somewhere where somebody else can find us
Lost
Feet up on the dash
Puff'n through the city with a bag full of cash
Lost
Leave it all behind us
Go somewhere where somebody else can find us
Lost
Feet up on the dash
Puff'n through the city with a bag full of cash
Lost

Caught up in the stress
Leave it all behind us
Nowhere they can find us
Throw away the GPS
Cause I don't wanna know baby
Let's just hit the road and go

Cause I just wanna chill with you
Something I could feel with you
Baby we can go somewhere
Middle finger in the air
I'm done

All I need is you
We can hop up in the coupe
Put the world in our rear view
World in our rear view, world in our rear view
(All I need is you)
See, all I need is you
Pack a bag for two
Put the world in our rear view

We can get lost
Leave it all behind us
Go somewhere where somebody else can find us
Lost
Feet up on the dash
Puff'n through the city with a bag full of cash
Lost
Leave it all behind us
Go somewhere where somebody else can find us
Lost
Feet up on the dash
Puff'n through the city with a bag full of cash
Lost

[?]

Lost
Leave it all behind us
Go somewhere where somebody else can find us
Lost
Feet up on the dash
Puff'n through the city with a bag full of cash
Lost
Leave it all behind us
Go somewhere where somebody else can find us
Lost
Feet up on the dash
Puff'n through the city with a bag full of cash
Lost

We can get lost
Lost
We can get lost
Lost
"
"""Future""",Billy Crawford,"""Work In Progress""","

Never had plans for tomorrow
But sitting here with you makes me wanna grow up
Never had time it was borrowed
But the way you look at me makes the man show up
Oh sitting with you
Here on the hood of my car
We dream while tracing the lines of the stars
Baby girl you got me wishing the night never ends
Don't go
Our hearts in the wind
I can do this forever

Baby I'm ready for the future
As long as it's with you
As long as it's with you
With you
Baby I'm ready for the future
As long as it's with you
As long as it's with you
With you

Baby I'm ready
Like I never been ready before
Never been ready before
Baby I'm ready, yeah yeah
I've never been ready before

Never been good at changes
But I could start tonight with you
Yeah
The grey around me's fading
Never seen the night look quite so blue
Oh sitting with you
Here on the hood of my car
We dream while tracing the lines of the stars
Tracing the lines of the stars
Wishing the night never ends
Don't go
Our hearts in the wind
I can do this forever

Baby I'm ready for the future
As long as it's with you
As long as it's with you
With you
Baby I'm ready for the future
As long as it's with you
As long as it's with you
With you

Baby I'm ready
Like I never been ready before
Baby I'm ready
Like I've never been ready before
Oh yeah

Anytime you're ready we can go, go go
You and me taking on the world like woh
Anytime you're ready we can go, go
Just say so, just say so

Anytime you're ready we can go, go go
You and me taking on the world like woh
Just say

Baby I'm ready for the future
As long as it's with you
As long as it's with you
With you
I'm so ready for the future
As long as it's with you
As long as it's with you
With you

Baby, I'm so ready
Yeah, yeah
Yeah, yeah
I'm so ready
Like I never been ready before
Like I never been ready before
Woh oh
Baby I'm ready
"
"""Halika Na""",Billy Crawford,"""Work In Progress""","

O sinta gusto ko lang malaman mo
Na ikaw pa rin ang nasa isip ko
Kahit magdamag akong nasa trabaho
Naghihirap lang ako para sa 'yo

Kayat patawad sa 'king pagkukulang
Hindi kita nililinlang
Kayat patawad sa 'king pagkukulang
Hindi kita nililinlang

Sana, oh sana
Sana'y masaya ka pa
Pasensya aking prinsesa
Kung sa 'ting kaharian
Ika'y minsan naiwan

(Halika na! Pasensya na! Halika na!) Halika na!
(Halika na! Lumapit ka! Halika na!) Oh!

(Halika na! Pasensya na! Halika na!) Halika na!
(Halika na! Lumapit ka! Halika na!) Halika na!

Paggising sa umaga, nakikita ka
Segundo, minuto, ako'y aalis na
Alam kong madalas kitang naiiwanan
Huwag mo akong palitan

Kayat patawad sa 'king pagkukulang
Hindi kita nililinlang
Kayat patawad sa 'king pagkukulang
Hindi kita nililinlang

Sana, oh sana
Sana'y masaya ka pa
Pasensya aking prinsesa
Kung sa 'ting kaharian
Ika'y minsan naiwan

(Halika na! Pasensya na! Halika na!) Halika na!
(Halika na! Lumapit ka! Halika na!)
(Halika na! Pasensya na! Halika na!) Halika na!
(Halika na! Lumapit ka! Halika na!)

Kung meron man akong pagkukulang
Asahan mo na akin yang pupunan
Halika't mahiga ka sa 'ting unan
Matagal-tagal din tayong di nag-usap
Pero wag kang mag-alala
Hindi na ako aalis
Muli kong ibabalik
Alam kong matagal ka ring nanabik
Sa 'king mga halik
Hindi na muli kitang iiwanan
At di ka na muli pang iiyak, baby
Halika na!

(Halika na! Pasensya na! Halika na!) Halika na!
(Halika na! Lumapit ka! Halika na!)
(Halika na! Pasensya na! Halika na!)
(Halika na! Lumapit ka! Halika na!) Halika na!
"
"""Filipina Girl""",Billy Crawford,"""Work In Progress""","

You got my heart and you had it the first day we met
One look at you and I knew this is as good as it gets
I look in your eyes and I'm watching the sunset
I need this forever baby, I need this forever cause I

Lose myself around you girl, you got some kind of way
There's just something bout you girl that makes me wanna stay
I could spend the rest of my life ride or die with you
That's just what you do

There ain't nothing in this world
Nothing in this world like a Filipina girl
There ain't nothing in this world
Nothing in this world like a Filipina girl

There ain't no
There ain't no
There ain't nothing in this world like a Filipina girl
There ain't no
There ain't no
There ain't nothing in this world like a Filipina girl

You got me all in my feelings
I'm feeling some kind of way
And now that you got me here
There's so much I wanna say, like
I love the way that you light up the room
I need you bad like the sun needs the moon
I see the future and baby it's you
I see the future and baby it's you and I

Lose myself around you girl, you got some kind of way
There's just something bout you girl that makes me wanna stay here
I could spend the rest of my life ride or die with you
That's just what you do girl

There ain't nothing in this world
Nothing in this world like a Filipina girl
There ain't nothing in this world
Nothing in this world like a Filipina girl

There ain't no
There ain't no
There ain't nothing in this world like a Filipina girl
There ain't no
There ain't no
There ain't nothing in this world like a Filipina girl

You got me when I first saw you
I was like damn I want you
I couldn't stand, I'm fallin'
Into your bed and we stay to the morning
Can I be honest
Pag-gising sa umaga 'di
Mo lang alam
Ikaw ang tanging nasa isip
O binibini
Ika'y laging panaginip
Halika na, baby
Nasasabik ako lately
And if you find a Filipina and she find you better keep her
'Cause there ain't nothing like a Filipina girl

There ain't nothing in this world
Nothing in this world like a Filipina girl
There ain't nothing in this world
Nothing in this world like a Filipina girl

There ain't no
There ain't no
There ain't nothing in this world like a Filipina girl
There ain't no
There ain't no
There ain't nothing in this world like a Filipina girl

And if you find a Filipina and she find you better keep her
"
"""WIP""",Billy Crawford,"""Work In Progress""","

I got trouble sleepin'
Demons that I'm keepin'
It's like they moved the family in and ain't no sign of leave'n
Voice keep repeat'n
The secrets that I'm keep'n
I swear I'm trying to live up to the man that I believe in

I got issues
But I'm trying to get focused
I got issues
Sometimes I feel hopeless
I just want you to know, baby

Girl, I hear your message
Let you know, I got this
I am just a work in progress
Girl, I hear you loud and clear
Let you know that I am here
I am just a work in progress

Girl, I hear your message
Let you know, I got this
I am just a work in progress
Girl, I hear you loud and clear
Let you know that I am here
I am just a work in progress

Ride or die forever
You know you're my heart
Hearing what you saying
I just don't know where to start
Inside it's like a battle, baby
Pulling me apart
You're the only light that illuminate the dark

I got issues, yeah
Baby, I know it but I'm trying to get focused
You'll see
I got issues
Sometimes, I feel hopeless
But I swear, I'll be the man you need

Girl, I hear your message
Let you know, I got this
I am just a work in progress
Girl, I hear you loud and clear
Let you know that I am here
I am just a work in progress

Girl, I hear your message
Let you know, I got this
I am just a work in progress
Girl, I hear you loud and clear
Let you know that I am here
I am just a work in progress

I'm workin'
Working on a plan
Doing what I can
So go easy on your man

Said I'm workin'
Working on a plan
Doing what I can
And I hope you understand

I'm hearin' your message
Girl, you know I got this
I'm hearin' you loud and clear
I am just a work in progress

Girl, I hear your message
Let you know, I got this
I am just a work in progress
Girl, I hear you loud and clear
Let you know that I am here
I am just a work in progress

Girl, I hear your message
Let you know, I got this
I am just a work in progress
Girl, I hear you loud and clear
Let you know that I am here
I am just a work in progress
"
"""Take You To Heaven""",Billy Crawford,"""Work In Progress""","

I can't help myself tonight
I just wanna love you right
So baby tell me what you like
And we can go all the way

If you want it let me know
Let your body lose control
And I'll take you there
If you want it, let me know
Let your body lose control
And I'll take you there

Take you to heaven
Take you to heaven
Take you to heaven
If you want it, let me know
Cause I'm ready to go
Take you to heaven!

Watching the tears swell in your eyes
As I touch you where you like
I love the faces you make
As I take you to the place
Girl, I know just what you like

If you want it let me know
Let your body lose control
And I'll take you there
If you want it, let me know
Let your body lose control
And I'll take you there

Take you to heaven
Take you to heaven
Take you to heaven
If you want it, let me know
Cause I'm ready to go

Baby, don't waste time
Come on put your waist on mine
I'm likin' what I'm seeing, girl
Wanna get lost in your world
Push it back, baby don't be shy (Be shy)
Let me know that your body's all mine (All mine)
Get low on the floor
Drop it down real low
Let's go

Take you to heaven
Take you to heaven
Take you to heaven
If you want it, let me know
Cause I'm ready to go
Take you to heaven

Take you to heaven
Take you to heaven
Take you to heaven
If you want it, let me know
Cause I'm ready to go
Take you to heaven
"
"""Headed For The Stars""",Billy Crawford,"""Work In Progress""","

I know it gets hard on you
When I'm dippin' in an out of town
Your friends keep asking why
They never see your man around

Tell them

(I'll be back girl, you ain't got to worry)
Just tryin' get my paper right
(I'll be back girl for you in a hurry)
To give you all the finer things in life

I'm just headed for the stars
Gotta do what I gotta do
I'm just headed for the stars
But I swear I'm coming back for you

Cause it don't mean nothing
If I ain't got you
This is just something that I got to do
I'm just headed for the stars
But I swear I'm coming back for you

See girl, I left my heart at home
You're the only thing that I got that's real
Don't listen to the haters, girl
Cause they don't know how we feel

(I'll be back girl, you ain't got to worry)
This is for the both of us
(I'll be back girl for you in a hurry)
You know where I'm at, baby yeah
I'm just headed for the stars
Gotta do what I gotta do
I'm just headed for the stars
But I swear I'm coming back for you

Cause it don't mean nothing
If I ain't got you
This is just something that I got to do
Headed for the stars
But I swear I'm coming back for you

[?]

Headed for the stars
Gotta do what I gotta do
Headed for the stars
But I swear I'm coming back for you

Cause it don't mean nothing
If I ain't got you
This is just something that I got to do
I'm just headed for the stars
But I swear I'm coming back for you

I'm just headed for the, I'm headed for the stars girl
Yeah, I'm just headed for the
Headed for the stars girl

It don't mean nothing
If I ain't got you
This is just something that I got to do
Headed for the stars, girl
But I swear I'm coming back for you
"
"""Go With The Flow""",Billy Crawford,"""Work In Progress""","

Baby, just go, go, go with the flow
Baby, just go, go, go with the flow

You got me where you want me
Attention undivided
The way you push up on me
Has got me so excited

Why don't we go somewhere private and get this party started right
You know what I wanna do, girl
I'm feeling your body, baby we can do whatever you like
It's all up to you, baby just

Go with the flow
Baby, you know that you want it
Ain't no need to fight it
(We can just)
Go with the flow
Ooh the way you flaunt it
Got me so excited

Baby, just go, go, go with the flow
Baby, just go, go, go with the flow

We're grown and we're sexy
No need to be shy (no need to be shy)
Not looking to fall in love, yeah
Let's just have a good time

Why don't we go somewhere private and get this party started right
You know what I wanna do, girl
I'm feeling your body, baby we can do whatever you like
It's all up to you, why don't we

Go with the flow
Baby, you know that you want it
Ain't no need to fight it
(Don't fight it baby)
Go with the flow
Ooh the way you flaunt it
Got me so excited

Why don't we just
Go with the flow
Baby, you know that you want it
Ain't no need to fight it
(So we can just)
Go with the flow
Ooh the way you flaunt it
Got me so excited

Baby, just go, go, go with the flow
Baby, just go, go, go with the flow

Look at you, girl
You light up the night
You're amazing
I hope you're the type
To get it crackin'
We can do what you like
All night long
Why don't we

Go with the flow
Baby, you know that you want it
Ain't no need to fight it
Why don't we
Go with the flow
Ooh the way you flaunt it
Got me so excited, yeah yeah

Go with the flow
Ooh, you know that you want it
Ain't no need to fight it
Don't fight it, baby
Go with the flow
Ooh the way you flaunt it
Got me so excited
Just go girl

(Baby, just go, go, go with the flow)
(Baby, just go, go, go with the flow)

Go with me girl, go with me girl
Go with me, girl, go with me baby
Go with me girl, go with me girl
Go with me girl, go with me baby
"
"""We Will Rise""",Billy Crawford,"""Work In Progress""","

For the families that have lost someone
Don't lose hope the fight has just begun
For the child that sleeps alone tonight
We are with you don't give up the fight

Oh hoh your voice will be heard
We can walk this road together
Oh hoh stand up tall and show the world
We can make it through whatever

(We will, we will rise)
From the shadows of our past
(We will, we will rise)
Our hearts will build to last
(We will, we will rise)
No mountain we can't climb
(We will, we will rise)
Stand tall now
It's our time

Tonight I'm sending out my love to you
I see the hurt that you are going through
Let me help you lift the load you bear
I'm reaching out to show you that I care

Oh hoh your voice will be heard
We will walk this road together, oh yeah
Oh hoh stand up tall and show the world
We can make it through whatever

(We will, we will rise)
From the shadows of our past
(We will, we will rise)
Our hearts will build to last
(We will, we will rise)
No mountain we can't climb
(We will, we will rise)
Stand tall now
Now is the time

(We will, we will rise)
From the shadows of our past
(We will, we will rise)
Our hearts will build to last
(We will, we will rise)
No mountain we can't climb
(We will, we will rise)
Stand tall now
It's the time

(Stand up! Oh)
Shine your light for all to see
(Stand up! Oh)
Show the world who you can be
(Stand up! Oh)
I will catch you if you fall
(Stand up! Oh)
Be brave and stand tall

(We will, we will rise)
From the shadows of our past
(We will, we will rise)
Our hearts will build to last
(We will, we will rise)
No mountains we can't climb
(We will, we will rise)
Stand tall now
It's our time

(We will, we will rise)
Stand tall now
It's our time
(We will, we will rise)
Stand tall now
It's our time

(We will, we will rise)
We will, we will rise
(We will, we will rise)
We will rise, yeah

(Stand up! Oh)
(Stand up! Oh)
(Stand up! Oh)
(Stand up! Oh)
"
"""Headed For The Stars""",Billy Crawford,"""Work In Progress""","

I know it gets hard on you
When I'm dippin' in an out of town
Your friends keep asking why
They never see your man around

Tell them

(I'll be back girl, you ain't got to worry)
Just tryin' get my paper right
(I'll be back girl for you in a hurry)
To give you all the finer things in life

I'm just headed for the stars
Gotta do what I gotta do
I'm just headed for the stars
But I swear I'm coming back for you

Cause it don't mean nothing
If I ain't got you
This is just something that I got to do
I'm just headed for the stars
But I swear I'm coming back for you

See girl, I left my heart at home
You're the only thing that I got that's real
Don't listen to the haters, girl
Cause they don't know how we feel

(I'll be back girl, you ain't got to worry)
This is for the both of us
(I'll be back girl for you in a hurry)
You know where I'm at, baby yeah
I'm just headed for the stars
Gotta do what I gotta do
I'm just headed for the stars
But I swear I'm coming back for you

Cause it don't mean nothing
If I ain't got you
This is just something that I got to do
Headed for the stars
But I swear I'm coming back for you

Just boarded the starship
I'll be on that Mars tip
Call you when I make it, make it, make it
Sending for you red eye
You own my Jedi
Visions of you naked, naked, naked oh yeah
Wish you could see what I see right now
Outer space and I'm looking down
The world never seemed so small
I'll catch a flying star for you
Build a home on Mars for two
Baby we could have it all
And if they ask baby you know where to find me
Walking on the sun with only stardust behind me
I'm light years away
I'm light years away
I'm light years away
I'm light years away

Headed for the stars
Gotta do what I gotta do
Headed for the stars
But I swear I'm coming back for you

Cause it don't mean nothing
If I ain't got you
This is just something that I got to do
I'm just headed for the stars
But I swear I'm coming back for you

I'm just headed for the, I'm headed for the stars girl
Yeah, I'm just headed for the
Headed for the stars girl

It don't mean nothing
If I ain't got you
This is just something that I got to do
Headed for the stars, girl
But I swear I'm coming back for you
"
"""Love Is In The Air""",Billy Crawford,No Album,"

It's something 'bout how we connect in a room
All alone when it's only us
The way you squint your eyes when ya mad
Yeah, I noticed that
Woah, woah
Oh-oh, oh-oh
I thank God that he placed you around
Girl you're right on time you really blow my mind
(Why I lose my mind)

It's up in the air
And felt 'round the world (worldwide)
And there's no shape or size or no color
It's like static, it's automatic can you feel it
Can you feel it
'Cause I can feel it
Can you feel it
Can you feel it
'Cause I can feel it, yeah
Can you feel it, yeah
Oh yeah, oh yeah

Love is in the air
It's contagious getting outrageous but it's cool with me
Love is in the air
Yeah, it's pouring overflowing yeah
Love is in the air
It's ok you can wave your hands if you feel that
Love is in the air
Woah oh
Sing along now
Love is in the air

When they say that it's up and it's stuck, that's love
I can see it when you look at me, that's love
When you got day ones
Way overseas that's love (Telling you that it's so many ways)
So many ways that you can show love
Love is an emotion you can share it or hold it
I mean it's electric feel it in your soul
First you start floating that's when you know

(It's up)
It's up in the air and felt 'round the world (worldwide)
And there's no shape or size or no color
It's like static, it's automatic can you feel it
Can you feel it
'Cause I can feel it
Can you feel it
Can you feel it
'Cause I can feel it, yeah
Can you feel it, yeah
Oh yeah, oh yeah

Love is in the air
It's contagious getting outrageous but it's cool with me
Love is in the air
Yeah, it's pouring overflowing, yeah
Love is in the air
It's ok you can wave your hands if you feel that
Love is in the air
Woah oh
Sing along now
Love is in the air

Can you feel it
Can you feel it
'Cause I can feel it
Can you feel it
'Cause I can feel it, yeah, yeah
Oh yeah

Love is in the air
It's contagious getting outrageous but it's cool with me
Love is in the air
Yeah, it's pouring overflowing, yeah
Love is in the air
It's ok you can wave your hands if you feel that
Love is in the air
Woah oh
Sing along now
Love is in the air
"
